,Date,Open,High,Low,Close,Volume,Change
0,2006-06-08,17256,19258,17256,17949,751249,NaN
1,2006-06-09,18430,18568,17290,17604,151760,-1.92
2,2006-06-12,17326,17809,17256,17259,96222,-1.96
3,2006-06-13,16635,17429,16635,17259,87877,0.0
4,2006-06-14,17118,19845,16981,19847,116140,15.0
5,2006-06-15,21848,22815,21538,22816,126099,14.96
6,2006-06-16,26232,26232,23678,26234,432122,14.98
7,2006-06-19,26991,29200,24920,25957,654755,-1.06
8,2006-06-20,25679,29820,24677,29823,861957,14.89
9,2006-06-21,32307,34275,31479,34276,410047,14.93
10,2006-06-22,37761,37898,29269,33344,1230886,-2.72
11,2006-06-23,31443,32030,28371,28373,369981,-14.91
12,2006-06-26,26231,29199,25333,26958,592145,-4.99
13,2006-06-27,27336,27957,25679,25854,271697,-4.1
14,2006-06-28,24850,25644,23539,23541,230209,-8.95
15,2006-06-29,24092,25367,23815,23887,287298,1.47
16,2006-06-30,24504,27128,23987,25681,573625,7.51
17,2006-07-03,26232,26266,24955,24956,188108,-2.82
18,2006-07-04,25196,25920,24229,24715,179760,-0.97
19,2006-07-05,23816,24368,23608,23678,110549,-4.2
20,2006-07-06,23539,24298,22538,22920,117448,-3.2
21,2006-07-07,23056,23228,21123,21228,247753,-7.38
22,2006-07-10,19189,19949,18050,18053,1448692,-14.96
23,2006-07-11,17947,18983,17603,18846,1001525,4.39
24,2006-07-12,19191,19259,18327,18329,582230,-2.74
25,2006-07-13,17879,18535,17707,17811,417508,-2.83
26,2006-07-14,17463,17533,16807,17259,360469,-3.1
27,2006-07-18,16980,17878,16877,17294,450752,0.2
28,2006-07-19,17326,17602,16670,16672,322237,-3.6
29,2006-07-20,17155,18431,17016,17500,520888,4.97
30,2006-07-21,17119,17257,16566,16913,285671,-3.35
31,2006-07-24,16980,17981,16773,17604,328516,4.09
32,2006-07-25,17913,18224,17395,17397,213288,-1.18
33,2006-07-26,17533,17636,16912,17121,171993,-1.59
34,2006-07-27,17256,17533,17118,17431,176366,1.81
35,2006-07-28,17429,17739,17256,17259,179540,-0.99
36,2006-07-31,17533,17602,16980,17121,123851,-0.8
37,2006-08-01,17118,17395,16980,16982,112808,-0.81
38,2006-08-02,16981,16981,16740,16913,98045,-0.41
39,2006-08-03,17015,17118,16429,16499,152465,-2.45
40,2006-08-04,16497,16739,15910,16154,158590,-2.09
41,2006-08-07,16153,16153,15566,15601,150458,-3.42
42,2006-08-08,15601,16014,15601,15913,114205,2.0
43,2006-08-09,15772,16049,15600,16016,95760,0.65
44,2006-08-10,15910,15945,15668,15844,87058,-1.07
45,2006-08-11,15808,16809,15601,16223,277356,2.39
46,2006-08-14,16326,17051,16223,16913,219160,4.25
47,2006-08-16,17084,17119,16429,16430,127960,-2.86
48,2006-08-17,16428,16532,15945,16189,125109,-1.47
49,2006-08-18,16152,16462,16014,16154,78770,-0.22
50,2006-08-21,16083,16359,15806,15844,100690,-1.92
51,2006-08-22,15738,16014,15634,15809,112255,-0.22
52,2006-08-23,15841,16117,15738,16016,123152,1.31
53,2006-08-24,16118,16152,15841,16154,121440,0.86
54,2006-08-25,16289,16635,15910,16016,214579,-0.85
55,2006-08-28,16084,16118,15634,15740,103840,-1.72
56,2006-08-29,15877,15877,15497,15601,111615,-0.88
57,2006-08-30,15600,15806,15565,15809,83765,1.33
58,2006-08-31,15841,16221,15600,16120,177984,1.97
59,2006-09-01,16153,16257,15877,16085,99040,-0.22
60,2006-09-04,16221,16704,16014,16499,253316,2.57
61,2006-09-05,16670,16981,16429,16742,215511,1.47
62,2006-09-06,16842,16842,16289,16293,117515,-2.68
63,2006-09-07,16014,16326,16014,16085,76776,-1.28
64,2006-09-08,16084,16430,16014,16223,83654,0.86
65,2006-09-11,16289,16429,15979,15981,73295,-1.49
66,2006-09-12,15530,15530,13597,14221,735147,-11.01
67,2006-09-13,14185,14565,13564,14014,288115,-1.46
68,2006-09-14,14046,14634,14013,14360,257437,2.47
69,2006-09-15,14667,15357,14529,15188,392993,5.77
70,2006-09-18,15221,15394,14876,15084,142035,-0.68
71,2006-09-19,14909,15117,14667,15049,179108,-0.23
72,2006-09-20,14840,15013,14702,14705,105385,-2.29
73,2006-09-21,14702,14702,14702,14705,0,0.0
74,2006-09-22,14496,14980,14358,14429,138230,-1.88
75,2006-09-25,14289,14600,14289,14601,61517,1.19
76,2006-09-26,14840,14840,14322,14360,68805,-1.65
77,2006-09-27,14393,14496,14324,14325,68610,-0.24
78,2006-09-28,14185,14391,14150,14360,80520,0.24
79,2006-09-29,14288,14426,14184,14221,58206,-0.97
80,2006-10-02,14219,14288,13839,13877,102860,-2.42
81,2006-10-04,13667,13805,13494,13738,75422,-1.0
82,2006-10-09,13598,13701,11735,11736,182517,-14.57
83,2006-10-10,11699,12217,11699,11978,89650,2.06
84,2006-10-11,11734,12045,11423,11667,68775,-2.6
85,2006-10-12,11596,12804,11596,12806,144808,9.76
86,2006-10-13,12838,13045,12596,12633,94540,-1.35
87,2006-10-16,12769,12769,12458,12633,42788,0.0
88,2006-10-17,12702,12702,12080,12357,60222,-2.18
89,2006-10-18,12183,12251,12009,12116,47178,-1.95
90,2006-10-19,12079,12562,12045,12150,82853,0.28
91,2006-10-20,12149,12493,12080,12219,61280,0.57
92,2006-10-23,12321,12941,12217,12633,129920,3.39
93,2006-10-24,12803,13149,12631,12633,79082,0.0
94,2006-10-25,12666,12839,12425,12565,91680,-0.54
95,2006-10-26,12458,12769,12458,12633,58710,0.54
96,2006-10-27,12803,12838,12493,12633,45696,0.0
97,2006-10-30,12597,12631,12424,12426,28894,-1.64
98,2006-10-31,12424,12562,12251,12426,46875,0.0
99,2006-11-01,12735,13218,12563,12979,132500,4.45
100,2006-11-02,12976,13321,12838,12945,52356,-0.26
101,2006-11-03,13115,13149,12840,12841,53586,-0.8
102,2006-11-06,12839,13358,12702,13358,71921,4.03
103,2006-11-07,13425,14115,13217,13773,172471,3.11
104,2006-11-08,14081,14288,13736,14049,125035,2.0
105,2006-11-09,14082,14082,13736,14014,48436,-0.25
106,2006-11-10,13910,14565,13874,14497,111525,3.45
107,2006-11-13,14634,14945,14427,14912,137370,2.86
108,2006-11-14,14909,15013,14667,14739,80101,-1.16
109,2006-11-15,14738,14980,14427,14429,85953,-2.1
110,2006-11-16,14047,14151,13564,13945,158250,-3.35
111,2006-11-17,13737,14013,13737,13945,43933,0.0
112,2006-11-20,13873,14081,13633,13911,36201,-0.24
113,2006-11-21,13910,14530,13910,14463,75410,3.97
114,2006-11-22,14634,14634,14290,14463,75180,0.0
115,2006-11-23,14634,15082,14461,15049,138770,4.05
116,2006-11-24,15186,15186,14874,15049,52323,0.0
117,2006-11-27,15048,15256,14807,14808,75121,-1.6
118,2006-11-28,14565,14703,14290,14635,72380,-1.17
119,2006-11-29,14807,14979,14738,14808,67166,1.18
120,2006-11-30,14737,14840,14529,14670,62540,-0.93
121,2006-12-01,14529,14771,14529,14566,43571,-0.71
122,2006-12-04,14496,14668,14324,14325,53210,-1.65
123,2006-12-05,14185,14427,13978,13980,53720,-2.41
124,2006-12-06,14151,14634,14013,14325,124060,2.47
125,2006-12-07,14426,14461,13943,14049,56820,-1.93
126,2006-12-08,14013,14151,13874,14014,31685,-0.25
127,2006-12-11,13944,14289,13944,14014,43375,0.0
128,2006-12-12,14012,14116,13701,13738,28520,-1.97
129,2006-12-13,13736,14082,13564,13841,44420,0.75
130,2006-12-14,13701,13839,13667,13738,29874,-0.74
131,2006-12-15,13736,14082,13736,14014,33850,2.01
132,2006-12-18,14081,14701,14081,14566,87086,3.94
133,2006-12-19,14634,14806,14391,14670,47830,0.71
134,2006-12-20,14771,14771,14219,14256,80552,-2.82
135,2006-12-21,14047,14185,13944,14014,27580,-1.7
136,2006-12-22,14047,14082,13841,13945,20040,-0.49
137,2006-12-26,13770,13942,13633,13738,28010,-1.48
138,2006-12-27,13737,13841,13598,13807,20255,0.5
139,2006-12-28,14219,14253,14012,14256,21686,3.25
140,2007-01-02,14289,14358,13910,14014,21960,-1.7
141,2007-01-03,14046,14046,13701,13738,20118,-1.97
142,2007-01-04,13736,13873,13633,13703,22130,-0.25
143,2007-01-05,13737,13771,13115,13462,27780,-1.76
144,2007-01-08,13253,13287,13114,13220,17492,-1.8
145,2007-01-09,13218,13218,12978,13048,20620,-1.3
146,2007-01-10,13011,13045,12562,12806,29710,-1.85
147,2007-01-11,12702,13012,12702,12875,11372,0.54
148,2007-01-12,13183,13253,12976,13117,12920,1.88
149,2007-01-15,13115,13115,12840,12841,14912,-2.1
150,2007-01-16,12839,12908,12632,12875,16393,0.26
151,2007-01-17,12701,12735,12494,12565,15994,-2.41
152,2007-01-18,12562,12631,12424,12426,16380,-1.11
153,2007-01-19,12286,12286,11908,12081,26070,-2.78
154,2007-01-22,11941,11941,11629,11667,34121,-3.43
155,2007-01-23,11665,11804,11494,11701,15034,0.29
156,2007-01-24,11699,12148,11699,12150,16149,3.84
157,2007-01-25,12251,12321,12113,12289,16690,1.14
158,2007-01-26,12148,12251,12010,12253,13860,-0.29
159,2007-01-29,12287,12322,12011,12013,16221,-1.96
160,2007-01-30,11908,12080,11803,11908,17140,-0.87
161,2007-01-31,11908,12011,11665,11874,21790,-0.29
162,2007-02-01,11872,11941,11596,11770,26637,-0.88
163,2007-02-02,11802,12320,11802,12323,25170,4.7
164,2007-02-05,12528,12562,12321,12461,27581,1.12
165,2007-02-06,12493,13114,12458,13082,39969,4.98
166,2007-02-07,13081,13185,12770,12979,33330,-0.79
167,2007-02-08,12838,12977,12631,12736,20878,-1.87
168,2007-02-09,12701,12873,12528,12633,15742,-0.81
169,2007-02-12,12598,12632,12425,12530,12291,-0.82
170,2007-02-13,12494,12908,12494,12841,26580,2.48
171,2007-02-14,13011,13253,12976,13082,26430,1.88
172,2007-02-15,13184,13184,12734,12806,19710,-2.11
173,2007-02-16,12805,13115,12666,13048,16701,1.89
174,2007-02-20,13046,13115,12805,13048,15634,0.0
175,2007-02-21,13080,13080,12702,12875,21433,-1.33
176,2007-02-22,12735,12943,12735,12875,18430,0.0
177,2007-02-23,12978,13080,12769,12875,31670,0.0
178,2007-02-26,12769,12907,12700,12736,23468,-1.08
179,2007-02-27,12702,12908,12702,12702,15558,-0.27
180,2007-02-28,12079,12597,12009,12599,33671,-0.81
181,2007-03-02,12425,12702,12287,12668,26473,0.55
182,2007-03-05,12391,12563,12080,12219,34580,-3.54
183,2007-03-06,12113,12424,12113,12426,24540,1.69
184,2007-03-07,12460,12494,12183,12184,21061,-1.95
185,2007-03-08,12218,12287,12011,12013,42770,-1.4
