일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,193100,196400,192100,192100,56073,10868,,
2024-03-12,192500,194900,192100,192800,34961,6767,,
2024-03-11,198000,199100,193100,194400,60837,11908,,
2024-03-08,199800,201500,195000,196000,61370,12100,,
2024-03-07,208000,209500,199700,199800,83778,17018,,
2024-03-06,205000,211000,202500,209500,70370,14683,,
2024-03-05,202500,209000,198000,205500,101070,20645,,
2024-03-04,199800,219000,193400,202500,277773,56307,,
2024-02-29,184100,187000,181200,183900,78010,14376,,
2024-02-28,183800,187300,182100,185900,46650,8659,,
2024-02-27,180200,188000,179100,184400,60138,11126,,
2024-02-26,182500,187000,179200,180200,59243,10801,,
2024-02-23,181000,187600,180100,182400,53063,9786,,
2024-02-22,181800,184700,178000,179600,43123,7763,,
2024-02-21,179500,185500,178600,180800,66718,12152,,
2024-02-20,168600,182700,168500,181400,95052,16933,,
2024-02-19,170900,171800,165900,166900,25437,4280,,
2024-02-16,168500,174000,166800,170900,61311,10476,,
2024-02-15,162900,173500,161600,168800,108069,18190,,
2024-02-14,155100,163500,155100,161100,73109,11652,,
2024-02-13,149600,152500,147100,152500,37801,5680,,
2024-02-08,155500,156000,149100,149200,49182,7438,,
2024-02-07,159800,159800,155000,155500,19704,3083,,
2024-02-06,159800,163700,156400,158300,29294,4673,,
2024-02-05,162000,163800,158700,158700,18963,3048,,
2024-02-02,162000,167000,161700,163800,45360,7463,,
2024-02-01,153400,161300,150300,160000,52115,8177,,
2024-01-31,156600,156600,151700,152000,34569,5300,,
2024-01-30,155500,161300,152600,155000,29437,4599,,
2024-01-29,153600,156500,152400,154200,13671,2110,,
2024-01-26,158500,159300,154000,154000,18461,2885,,
2024-01-25,154800,159000,153500,158400,28033,4398,,
2024-01-24,156200,159000,154800,156100,13088,2043,,
2024-01-23,157700,158500,154700,155400,22885,3585,,
2024-01-22,163000,163000,156000,156300,36319,5754,,
2024-01-19,162300,163400,159000,160200,19308,3116,,
2024-01-18,161000,163400,158200,160700,25052,4026,,
2024-01-17,164800,165900,158900,161800,36083,5842,,
2024-01-16,164000,166900,162400,162800,33311,5473,,
2024-01-15,158600,164500,158600,163000,42431,6905,,
2024-01-12,163000,164700,156900,158600,33572,5359,,
2024-01-11,160400,164800,158900,163000,37280,6050,,
2024-01-10,159600,161300,156600,160900,29467,4691,,
2024-01-09,153800,160000,153800,159500,27076,4259,,
2024-01-08,161900,161900,153200,153700,32705,5086,,
2024-01-05,160900,161800,156300,158400,38981,6208,,
2024-01-04,159000,162400,156200,160900,51297,8167,,
2024-01-03,151200,160000,151200,158700,85438,13477,,
2024-01-02,148000,153700,147100,152800,53905,8138,,
2023-12-28,147200,149500,146300,149400,55966,8282,,
2023-12-27,145300,147900,145300,147200,41804,6133,4,0.00
2023-12-26,148000,148700,143500,146600,44261,6460,,
2023-12-22,143400,148900,143000,147700,77354,11308,,
2023-12-21,146000,147300,139500,143500,102389,14603,,
2023-12-20,146500,148400,145800,146000,63547,9311,,
2023-12-19,147000,150200,146200,147700,96046,14206,,
2023-12-18,149900,150200,147200,147700,60323,8942,,
2023-12-15,155900,155900,148300,150000,93259,14008,,
2023-12-14,155900,157300,153800,155900,63858,9963,,
2023-12-13,155500,156300,152800,153100,41197,6377,,
2023-12-12,151600,156500,150800,154000,39070,6043,,
2023-12-11,153300,153300,148700,151600,32320,4875,,
