일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,3820,3910,3815,3860,9370,36,,
2024-03-12,3940,3940,3830,3875,18911,73,,
2024-03-11,3810,3960,3810,3880,9408,36,,
2024-03-08,3910,3940,3800,3910,22618,88,,
2024-03-07,3950,3950,3695,3910,29938,113,,
2024-03-06,3940,3940,3720,3725,26738,101,,
2024-03-05,3905,3905,3830,3850,32070,124,,
2024-03-04,3955,4000,3890,3905,50953,201,,
2024-02-29,3965,4035,3925,3970,13265,52,,
2024-02-28,4000,4000,3960,3965,16352,65,,
2024-02-27,4000,4060,3970,4000,32712,130,,
2024-02-26,3995,4085,3950,4040,20043,80,,
2024-02-23,3925,4100,3870,3995,44035,175,,
2024-02-22,4190,4190,3940,3955,34805,138,,
2024-02-21,4015,4090,3980,4000,20876,83,,
2024-02-20,4015,4170,3980,4015,34460,138,,
2024-02-19,4100,4170,4000,4015,74394,301,,
2024-02-16,4145,4200,4115,4175,17599,73,,
2024-02-15,4240,4240,4055,4195,43398,177,,
2024-02-14,4135,4150,4050,4150,28203,115,,
2024-02-13,4200,4295,4000,4090,32378,134,,
2024-02-08,4255,4295,4190,4200,39101,165,,
2024-02-07,4360,4455,4220,4295,50733,218,,
2024-02-06,4270,4475,4180,4400,85590,376,,
2024-02-05,4285,4325,3995,4270,39396,167,,
2024-02-02,4140,4445,4090,4295,86700,373,,
2024-02-01,4045,4165,4000,4085,34372,140,,
2024-01-31,4085,4165,3950,4060,69557,280,,
2024-01-30,4090,4090,3975,4030,18897,76,,
2024-01-29,4135,4150,3955,4030,97191,393,,
2024-01-26,3945,4110,3915,4010,30350,121,,
2024-01-25,4140,4180,4015,4030,53258,215,,
2024-01-24,4335,4335,4130,4180,47342,198,,
2024-01-23,4120,4550,4055,4335,260220,1119,,
2024-01-22,4180,4245,4030,4100,50454,206,,
2024-01-19,4105,4245,4030,4170,19215,79,,
2024-01-18,4050,4180,4010,4095,22854,93,,
2024-01-17,4240,4240,4000,4090,41925,172,,
2024-01-16,4345,4345,4150,4300,29870,126,,
2024-01-15,4500,4500,4170,4350,85549,366,,
2024-01-12,4600,4600,4385,4485,71365,317,,
2024-01-11,4465,4575,4460,4550,38252,173,,
2024-01-10,4580,4650,4435,4510,66992,303,,
2024-01-09,4580,4580,4470,4555,59743,269,,
2024-01-08,4700,4700,4505,4580,110906,508,,
2024-01-05,4410,4750,4325,4580,289735,1323,,
2024-01-04,4625,4625,4320,4410,118733,523,,
2024-01-03,4385,4640,4335,4540,173940,776,,
2024-01-02,4340,4455,4250,4385,132605,578,,
2023-12-28,4150,4390,4095,4320,122894,523,,
2023-12-27,4375,4490,4135,4150,163738,698,4,0.00
2023-12-26,4280,4555,4200,4235,361479,1586,,
2023-12-22,4060,4350,4035,4255,281915,1182,,
2023-12-21,4210,4245,4050,4060,279982,1156,,
2023-12-20,4435,4625,4205,4255,322031,1421,,
2023-12-19,4795,4795,4320,4485,634647,2845,,
2023-12-18,5570,5600,4325,4625,5227070,25281,,
2023-12-15,3800,4615,3800,4615,773057,3434,,
2023-12-14,3615,3665,3525,3550,86912,309,,
2023-12-13,3625,3700,3505,3615,44988,162,,
2023-12-12,3760,3775,3450,3625,95982,343,,
2023-12-11,3790,3850,3725,3760,43304,163,,
2023-12-08,3745,3935,3590,3800,84637,316,,
2023-12-07,3670,3860,3645,3730,67999,256,,
2023-12-06,3505,3800,3505,3680,105950,390,,
2023-12-05,3485,3540,3445,3505,30394,106,,
2023-12-04,3520,3540,3420,3520,18566,65,,
2023-12-01,3560,3625,3480,3540,54886,194,,
2023-11-30,3315,3750,3310,3600,187129,667,,
2023-11-29,3315,3395,3260,3335,30698,102,,
2023-11-28,3360,3405,3285,3330,52058,173,,
2023-11-27,3480,3480,3360,3360,68558,232,,
2023-11-24,3520,3595,3340,3520,95760,330,,
2023-11-23,3600,3675,3520,3520,208666,752,,
2023-11-22,3260,4205,3200,3635,1789223,6808,,
2023-11-21,3315,3315,3225,3275,32308,106,,
2023-11-20,3195,3270,3150,3230,59818,192,,
2023-11-17,3245,3255,3180,3225,54080,174,,
2023-11-16,3305,3305,3210,3260,52103,169,,
2023-11-15,3380,3485,3205,3305,101347,339,,
2023-11-14,3175,3900,3175,3380,751799,2665,,
2023-11-13,3240,3240,3060,3225,31933,101,,
2023-11-10,3290,3370,3195,3255,23668,77,,
2023-11-09,3240,3300,3100,3300,63120,201,,
2023-11-08,3205,3295,3170,3235,21055,68,,
2023-11-07,3240,3300,3155,3240,39655,127,,
2023-11-06,3275,3275,3165,3255,44716,143,,
2023-11-03,3300,3340,3230,3240,17191,56,,
2023-11-02,3270,3300,3240,3300,10803,35,,
2023-11-01,3190,3285,3110,3275,21999,70,,
2023-10-31,3370,3370,3100,3190,37964,120,,
2023-10-30,3190,3330,3190,3290,38129,125,,
2023-10-27,3135,3290,3095,3190,16297,52,,
2023-10-26,3160,3255,3075,3190,43583,138,,
2023-10-25,3350,3360,3245,3295,20192,66,,
2023-10-24,3300,3350,3220,3350,34548,113,,
