일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,122600,125600,121100,124600,6430,787,,
2024-03-12,127500,127500,121400,122800,10617,1308,,
2024-03-11,127200,127900,124800,126600,6284,793,,
2024-03-08,127700,128600,125000,127000,8807,1119,,
2024-03-07,125900,128000,124400,126800,6568,829,,
2024-03-06,124900,125700,122300,125600,5858,726,,
2024-03-05,124900,128800,122900,125400,10496,1324,,
2024-03-04,119900,127400,119900,124900,21809,2711,,
2024-02-29,119900,124800,118000,118200,8411,1011,,
2024-02-28,113400,125900,112700,119300,18468,2182,,
2024-02-27,116000,116000,113100,113900,7570,866,,
2024-02-26,121100,121500,113800,116000,19132,2216,,
2024-02-23,127500,129700,121400,122300,13392,1674,,
2024-02-22,124000,126300,122200,126300,11087,1381,,
2024-02-21,123700,126800,122000,123400,11380,1404,,
2024-02-20,133000,133000,121700,124300,33637,4207,,
2024-02-19,128000,133900,126000,131000,45558,5954,,
2024-02-16,123000,128000,121200,127000,28616,3571,,
2024-02-15,122300,127200,120000,122500,40170,4997,,
2024-02-14,120600,120600,117100,119800,16890,2008,,
2024-02-13,117900,123500,116100,121300,37937,4568,,
2024-02-08,112900,119100,112900,117700,25501,2959,,
2024-02-07,107400,115000,107300,112700,27469,3065,,
2024-02-06,111000,111800,106700,107300,22099,2398,,
2024-02-05,113000,115800,108100,111000,32772,3685,,
2024-02-02,115000,115000,107100,112000,29055,3216,,
2024-02-01,109000,114900,107500,112200,48150,5398,,
2024-01-31,101500,106400,96000,105800,16943,1772,,
2024-01-30,100200,102500,100200,101800,3982,405,,
2024-01-29,98100,102000,97600,101300,9772,983,,
2024-01-26,96900,98500,96900,98200,1804,176,,
2024-01-25,97500,97600,96100,96900,2306,223,,
2024-01-24,96600,97100,95000,96900,2196,210,,
2024-01-23,96100,96900,94000,96800,5242,500,,
2024-01-22,93700,98200,93600,96400,9679,931,,
2024-01-19,91200,93600,91200,93600,2308,214,,
2024-01-18,91900,91900,90800,91200,1771,161,,
2024-01-17,93500,93500,90900,91200,3300,302,,
2024-01-16,93500,94000,92500,93100,1402,130,,
2024-01-15,94700,95400,93800,94000,1489,141,,
2024-01-12,95800,95900,95400,95400,1074,103,,
2024-01-11,95300,96000,95200,95700,2220,212,,
2024-01-10,97000,97100,96000,96400,1556,150,,
2024-01-09,97500,97500,97000,97000,1032,100,,
2024-01-08,97400,97400,96200,96900,2442,236,,
2024-01-05,98700,98700,96900,97400,2485,243,,
2024-01-04,98900,98900,98200,98700,1863,183,,
2024-01-03,99600,99900,98900,99300,2298,228,,
2024-01-02,99700,99900,98900,99800,2750,273,,
2023-12-28,98700,100000,97800,99600,4307,427,,
2023-12-27,99600,100000,97200,98000,5371,528,4,0.00
2023-12-26,98700,99600,98600,99600,4164,412,,
2023-12-22,99700,100000,98900,98900,2627,261,,
2023-12-21,99900,100000,98800,99500,2485,248,,
2023-12-20,101400,101500,95600,99700,3282,329,,
2023-12-19,101400,101400,100400,100600,2083,210,,
2023-12-18,102000,102000,100100,100800,2991,301,,
2023-12-15,102000,102000,99100,101500,7832,785,,
2023-12-14,99500,102100,99500,101200,12686,1284,,
2023-12-13,97700,99400,96900,99100,6453,638,,
2023-12-12,96400,98200,96400,97700,8653,846,,
2023-12-11,97500,97500,95700,96600,2879,278,,
2023-12-08,93200,96700,93200,96300,7973,763,,
2023-12-07,92900,93700,92200,93200,1545,143,,
2023-12-06,92000,93000,92000,92800,2156,200,,
2023-12-05,92000,92300,91200,92000,2712,249,,
2023-12-04,91300,92100,90100,92000,1700,156,,
2023-12-01,89500,91500,89500,91000,4242,385,,
2023-11-30,88700,90500,88700,90000,4128,370,,
2023-11-29,89100,89100,88400,88900,3925,348,,
2023-11-28,88000,88900,87900,88500,2628,233,,
2023-11-27,87500,88000,87200,87600,1424,125,,
2023-11-24,88300,88300,87000,87500,5378,471,,
2023-11-23,87800,88400,87800,88200,2691,237,,
2023-11-22,88000,88100,87400,87900,1617,142,,
2023-11-21,87700,88000,87400,88000,2076,182,,
2023-11-20,87900,87900,87100,87300,2008,175,,
2023-11-17,88300,88500,86500,87600,3451,301,,
2023-11-16,87500,87800,86800,87500,2224,194,,
2023-11-15,86800,87800,86700,87400,3060,267,,
2023-11-14,86800,87100,86400,86700,2058,179,,
2023-11-13,86700,88000,85900,86700,3365,292,,
2023-11-10,86300,87000,85900,86500,3181,274,,
2023-11-09,85600,88300,85300,87000,4118,358,,
2023-11-08,85500,85700,84800,85300,1954,167,,
2023-11-07,85500,85500,84200,84900,2701,229,,
2023-11-06,84000,85400,84000,85000,5242,445,,
2023-11-03,84500,84500,83600,84200,2068,174,,
2023-11-02,84500,85000,84200,84300,2474,209,,
2023-11-01,82000,83800,81900,83700,2629,217,,
2023-10-31,82900,84000,81500,81600,3425,283,,
2023-10-30,81700,82500,81700,82300,2664,219,,
2023-10-27,82300,82400,81500,81500,1877,154,,
2023-10-26,82600,83700,81100,81400,4987,406,,
2023-10-25,82900,83200,82500,82600,2686,222,,
2023-10-24,84200,84300,81100,82500,5492,452,,
2023-10-23,85100,85100,83100,83700,2139,179,,
2023-10-20,84400,84800,83000,84500,2115,177,,
2023-10-19,85900,85900,84000,84400,3524,298,,
2023-10-18,85200,85700,84900,85400,1050,90,,
2023-10-17,85000,85500,84500,85200,1947,166,,
2023-10-16,85400,85600,84500,85000,1968,167,,
2023-10-13,85700,85700,84600,85700,4075,347,,
2023-10-12,84100,85500,84100,85500,3584,305,,
