일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,6100,6190,6060,6160,1940,12,,
2024-03-12,6000,6090,5980,6090,1637,10,,
2024-03-11,5990,5990,5580,5990,4089,24,,
2024-03-08,6100,6150,5990,5990,2145,13,,
2024-03-07,6140,6140,5960,5980,9968,60,,
2024-03-06,6060,6140,6000,6140,1085,7,,
2024-03-05,6250,6250,5960,6060,3786,23,,
2024-03-04,6030,6340,6030,6180,6256,39,,
2024-02-29,6100,6150,5940,5940,10140,61,,
2024-02-28,6360,6360,6200,6280,9173,57,,
2024-02-27,6180,6800,6180,6470,34462,229,,
2024-02-26,6050,6540,6050,6380,22358,143,,
2024-02-23,6050,6520,5930,6130,24468,156,,
2024-02-22,5970,6150,5900,6010,6902,42,,
2024-02-21,5900,6480,5900,6000,20733,130,,
2024-02-20,6000,6000,5940,5940,2865,17,,
2024-02-19,6000,6200,5970,6000,5541,33,,
2024-02-16,6100,6220,6010,6220,3215,19,,
2024-02-15,6100,6100,5970,6100,2500,15,,
2024-02-14,6160,6160,5830,5950,2458,15,,
2024-02-13,5960,6000,5870,5890,2411,14,,
2024-02-08,5860,6040,5860,5880,2958,17,,
2024-02-07,5870,6000,5860,5970,2526,15,,
2024-02-06,5930,5930,5870,5920,10118,60,,
2024-02-05,6220,6220,5910,6020,9965,60,,
2024-02-02,6130,6600,6130,6220,9675,61,,
2024-02-01,6280,7500,6100,6290,60563,402,,
2024-01-31,7500,7500,6380,6380,118291,830,,
2024-01-30,6010,7520,6010,7520,58860,442,,
2024-01-29,5560,5790,5560,5790,1146,6,,
2024-01-26,5790,5790,5650,5700,1841,11,,
2024-01-25,5800,5800,5510,5700,825,5,,
2024-01-24,5810,5810,5660,5660,429,2,,
2024-01-23,5820,5820,5660,5740,1573,9,,
2024-01-22,5750,5750,5640,5720,865,5,,
2024-01-19,5680,5800,5680,5750,1392,8,,
2024-01-18,5740,5780,5670,5730,405,2,,
2024-01-17,5780,5810,5660,5740,3496,20,,
2024-01-16,5990,5990,5640,5900,2764,16,,
2024-01-15,5900,5940,5860,5920,1621,10,,
2024-01-12,5860,5900,5830,5860,292,2,,
2024-01-11,5760,5890,5760,5860,1648,10,,
2024-01-10,6020,6020,5750,5900,5169,30,,
2024-01-09,5990,6000,5870,5990,2840,17,,
2024-01-08,5930,6020,5920,5990,848,5,,
2024-01-05,5940,6050,5940,6040,846,5,,
2024-01-04,6100,6100,6050,6050,3173,19,,
2024-01-03,6100,6100,6050,6070,9403,57,,
2024-01-02,5990,5990,5860,5970,2289,14,,
2023-12-28,5700,5810,5700,5810,1258,7,,
2023-12-27,5810,5810,5700,5710,1969,11,4,0.00
2023-12-26,5980,5980,5860,5860,2550,15,,
2023-12-22,6010,6010,5980,5980,2330,14,,
2023-12-21,6190,6190,6010,6100,2102,13,,
2023-12-20,6090,6100,6020,6090,1593,10,,
2023-12-19,5930,6000,5930,5950,1128,7,,
2023-12-18,6060,6100,6000,6000,3362,20,,
2023-12-15,5910,6090,5910,6000,3499,21,,
2023-12-14,5980,6090,5980,6000,4450,27,,
2023-12-13,6140,6140,5910,5980,10389,62,,
2023-12-12,6310,6420,6200,6200,8125,51,,
2023-12-11,6290,6710,6290,6360,12616,82,,
2023-12-08,6500,6600,6140,6220,9012,57,,
2023-12-07,6130,6570,6130,6510,10935,70,,
2023-12-06,6260,6450,6210,6240,14715,92,,
2023-12-05,6460,6480,6220,6310,15318,97,,
2023-12-04,7580,7580,6490,6580,59227,412,,
2023-12-01,6330,7650,6330,7650,77465,572,,
2023-11-30,5860,5890,5800,5890,4037,24,,
2023-11-29,6080,6080,5860,5860,1502,9,,
2023-11-28,6070,6100,6000,6000,2901,18,,
2023-11-27,6260,6260,6120,6240,2481,15,,
2023-11-24,6380,6380,6300,6300,453,3,,
2023-11-23,6400,6400,6000,6210,5628,35,,
2023-11-22,5870,6060,5860,5970,3930,23,,
2023-11-21,5800,5900,5800,5870,939,6,,
2023-11-20,6050,6050,5860,5950,350,2,,
2023-11-17,6060,6060,5760,6000,659,4,,
2023-11-16,6040,6070,5960,5970,1004,6,,
2023-11-15,5900,6000,5850,6000,1231,7,,
2023-11-14,5810,5970,5810,5960,96,1,,
2023-11-13,5910,5910,5760,5900,929,5,,
2023-11-10,5960,5960,5810,5900,231,1,,
2023-11-09,5980,5980,5800,5960,978,6,,
2023-11-08,6000,6000,5850,5910,835,5,,
2023-11-07,6040,6040,5790,5800,2507,15,,
2023-11-06,5940,6000,5940,5960,2391,14,,
2023-11-03,5650,5850,5580,5850,6466,37,,
2023-11-02,5650,5650,5630,5650,1998,11,,
2023-11-01,5500,5670,5500,5640,2279,13,,
2023-10-31,5630,5650,5510,5530,516,3,,
2023-10-30,5600,5630,5490,5630,518,3,,
2023-10-27,5580,5740,5510,5600,1134,6,,
2023-10-26,5710,5750,5600,5690,594,3,,
2023-10-25,5790,5900,5790,5840,943,6,,
2023-10-24,5700,5890,5500,5890,3695,21,,
2023-10-23,5580,5760,5560,5700,4131,23,,
2023-10-20,5810,5810,5660,5700,3522,20,,
2023-10-19,6010,6010,5880,5880,2111,12,,
2023-10-18,6200,6200,6020,6100,418,3,,
2023-10-17,6000,6150,5990,6150,1887,11,,
2023-10-16,6140,6140,6020,6090,592,4,,
2023-10-13,6110,6250,6110,6250,666,4,,
2023-10-12,6320,6320,6130,6140,3678,23,,
2023-10-11,6150,6200,6130,6200,5039,31,,
2023-10-10,6320,6320,6160,6240,781,5,,
2023-10-06,6450,6450,6220,6250,2748,17,,
2023-10-05,6540,6760,6300,6350,2465,16,,
2023-10-04,6420,6500,6380,6500,3354,22,,
2023-09-27,6890,6890,6500,6600,2994,20,,
2023-09-26,6680,6800,6600,6740,13282,87,,
2023-09-25,6830,6830,6680,6680,4829,32,,
2023-09-22,6920,6950,6830,6830,13394,92,,
2023-09-21,7050,7210,7020,7050,2613,19,,
2023-09-20,7110,7200,7070,7100,2008,14,,
2023-09-19,7300,7300,7200,7270,3008,22,,
2023-09-18,7430,7430,7220,7300,734,5,,
2023-09-15,7580,7580,7200,7430,982,7,,
2023-09-14,7300,7380,7160,7380,2534,18,,
2023-09-13,7200,7200,7050,7150,2008,14,,
2023-09-12,7360,7360,7180,7200,2563,19,,
2023-09-11,7460,7490,7330,7450,1043,8,,
2023-09-08,7680,7680,7460,7460,3625,27,,
2023-09-07,7900,7920,7590,7810,2626,20,,
2023-09-06,8250,8250,8000,8000,3100,25,,
2023-09-05,8260,8260,8040,8250,8246,67,,
2023-09-04,7770,8260,7770,8260,12123,98,,
2023-09-01,7530,7890,7480,7770,8379,64,,
2023-08-31,7610,7610,7450,7460,1758,13,,
2023-08-30,7850,7930,7660,7660,3639,28,,
2023-08-29,7970,8000,7890,7890,12777,101,,
2023-08-28,7480,7500,7410,7500,2400,18,,
2023-08-25,7200,7480,7200,7480,3706,27,,
2023-08-24,7500,7500,7240,7340,1010,7,,
2023-08-23,7450,7450,7250,7370,893,7,,
2023-08-22,7500,7500,7350,7440,855,6,,
2023-08-21,7460,7460,7210,7450,2480,18,,
2023-08-18,7400,7400,7190,7300,1304,9,,
2023-08-17,7390,7390,7030,7190,1755,12,,
2023-08-16,7200,7400,7200,7400,1150,8,,
2023-08-14,7400,7400,7230,7290,2014,15,,
2023-08-11,7470,7470,7430,7430,1035,8,,
2023-08-10,7220,7420,7220,7420,3374,25,,
2023-08-09,7300,7430,7300,7420,1144,8,,
2023-08-08,7130,7300,7070,7300,6574,47,,
2023-08-07,7150,7260,7110,7140,2023,14,,
2023-08-04,7260,7340,7160,7340,2917,21,,
2023-08-03,7260,7260,7080,7260,3300,24,,
2023-08-02,7590,7590,7200,7200,3785,28,,
2023-08-01,7580,7580,7390,7500,1373,10,,
2023-07-31,7250,7520,7250,7380,2029,15,,
2023-07-28,7200,7380,7200,7310,2647,19,,
2023-07-27,7530,7570,7210,7310,3721,27,,
2023-07-26,8100,8100,7450,7450,7592,59,,
2023-07-25,7520,8100,7390,7980,12624,98,,
2023-07-24,7800,7800,7350,7670,8217,61,,
2023-07-21,7970,8000,7810,7810,3624,29,,
2023-07-20,8060,8060,7930,8030,4746,38,,
2023-07-19,8490,8490,8050,8060,3698,30,,
2023-07-18,8000,8190,8000,8190,5026,41,,
2023-07-17,8200,8200,7960,8000,2560,21,,
2023-07-14,8090,8090,7910,7930,3260,26,,
2023-07-13,8000,8000,7890,7990,6804,54,,
2023-07-12,8140,8240,8000,8000,6011,49,,
2023-07-11,8470,8470,8230,8240,7614,64,,
2023-07-10,8390,8450,8260,8290,8747,73,,
2023-07-07,8230,8340,8010,8340,7853,64,,
2023-07-06,8270,8270,8170,8230,6713,55,,
2023-07-05,8520,8520,8300,8380,9624,80,,
2023-07-04,8700,8700,8480,8590,29386,251,,
2023-07-03,9100,9100,8880,8900,3875,35,,
2023-06-30,9300,9300,8900,8960,3476,31,,
2023-06-29,9000,9000,8910,8980,2778,25,,
2023-06-28,9200,9200,9070,9080,9150,83,,
2023-06-27,9260,9300,9240,9280,7810,72,,
2023-06-26,9130,9450,9130,9420,14687,136,,
2023-06-23,9570,9570,9400,9420,9916,94,,
2023-06-22,9510,9900,9510,9610,15399,149,,
2023-06-21,9580,9640,9500,9540,11206,107,,
2023-06-20,9660,9740,9560,9740,11185,108,,
2023-06-19,9660,9860,9660,9660,9064,88,,
2023-06-16,10290,10290,9650,9770,17201,171,,
2023-06-15,9510,9800,9510,9800,11188,107,,
2023-06-14,9960,10140,9500,9620,12884,126,,
2023-06-13,10160,10160,9980,9980,33231,335,,
2023-06-12,10400,12050,10400,10470,171899,1931,,
2023-06-09,9530,9640,9510,9610,12276,122,,
2023-06-08,9520,9600,9490,9600,8776,84,,
2023-06-07,9560,9620,9550,9570,8011,77,,
2023-06-05,9600,9620,9510,9620,7022,67,,
2023-06-02,9870,9870,9610,9640,9778,95,,
2023-06-01,9370,9900,9280,9750,14304,138,,
2023-05-31,9750,9750,9400,9400,10465,100,,
2023-05-30,9850,9850,9610,9620,10084,98,,
2023-05-26,9940,9940,9610,9610,13966,135,,
2023-05-25,10110,10310,9910,9910,19704,199,,
2023-05-24,10490,10490,10100,10100,39976,410,,
2023-05-23,10980,10980,10220,10330,159193,1690,,
2023-05-22,9200,11500,9200,11500,121259,1385,,
2023-05-19,8810,9000,8810,8850,5602,50,,
2023-05-18,8770,9060,8770,8850,5465,48,,
2023-05-17,8800,8850,8760,8850,9220,81,,
2023-05-16,8970,8970,8920,8930,7013,63,,
2023-05-15,9250,9380,9010,9110,12597,115,,
2023-05-12,9590,9590,9390,9410,5029,48,,
2023-05-11,9350,9560,9310,9310,10344,97,,
2023-05-10,9400,9890,9400,9450,11009,106,,
2023-05-09,9800,9800,9500,9500,9232,88,,
2023-05-08,9980,9980,9700,9700,10562,103,,
2023-05-04,9810,9960,9810,9950,7296,72,,
2023-05-03,9940,9940,9800,9810,7466,74,,
2023-05-02,9890,9970,9890,9970,9928,99,,
2023-04-28,10260,10260,9800,9960,12402,123,,
2023-04-27,10080,10120,9920,10110,15699,157,,
2023-04-26,10130,10250,10100,10120,20656,209,,
2023-04-25,10400,10400,10200,10240,11035,113,,
2023-04-24,10310,10610,10310,10410,15971,167,,
2023-04-21,10900,10900,10470,10470,23875,253,,
2023-04-20,11440,11440,11090,11090,15126,170,,
2023-04-19,11510,11510,11440,11440,8809,101,,
2023-04-18,11900,11900,11500,11630,19247,225,,
2023-04-17,12000,12000,11710,11730,12593,148,,
2023-04-14,11740,12030,11740,11900,11784,140,,
