일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,73000,73600,72000,73600,10780,782,,
2024-03-12,73000,73600,71900,72400,5902,427,,
2024-03-11,74300,74500,72400,72500,10307,753,,
2024-03-08,75300,75300,72700,74300,16251,1191,,
2024-03-07,75700,75700,73800,74400,6566,488,,
2024-03-06,75300,75600,74500,75300,3346,251,,
2024-03-05,74900,76500,74100,75300,7046,530,,
2024-03-04,74600,75400,74200,74900,4688,351,,
2024-02-29,75000,75000,73900,74500,5884,438,,
2024-02-28,72500,74800,71900,74800,21708,1576,,
2024-02-27,73900,73900,72100,72100,6566,478,,
2024-02-26,76300,76300,72500,73900,17447,1288,,
2024-02-23,76700,76700,75400,76300,5459,415,,
2024-02-22,77700,77700,76100,76600,5628,430,,
2024-02-21,77400,77700,75900,77700,7097,545,,
2024-02-20,79800,79800,76000,77400,6767,524,,
2024-02-19,75800,80300,75800,79800,22955,1808,,
2024-02-16,74500,75800,74100,75700,3847,289,,
2024-02-15,76900,76900,73700,74000,7543,562,,
2024-02-14,77900,77900,75700,75700,10657,819,,
2024-02-13,79800,80000,74200,78100,9712,762,,
2024-02-08,80300,80800,79200,79800,11010,882,,
2024-02-07,76000,81200,74600,80500,30842,2429,,
2024-02-06,76000,77000,75400,76200,6403,487,,
2024-02-05,76000,76500,74300,76400,9430,715,,
2024-02-02,76700,76800,74700,76100,5262,398,,
2024-02-01,73300,78800,73300,76700,33741,2585,,
2024-01-31,71600,74200,71000,73300,10526,770,,
2024-01-30,71000,72100,70500,71700,5514,395,,
2024-01-29,70300,71000,69000,70700,8370,585,,
2024-01-26,70500,70500,69600,69600,3919,274,,
2024-01-25,70000,70500,69100,70500,1511,105,,
2024-01-24,70100,70900,68600,69900,5071,352,,
2024-01-23,67500,70200,67400,70000,5215,359,,
2024-01-22,67600,67800,66500,67500,5369,360,,
2024-01-19,66900,67500,66100,67300,7888,528,,
2024-01-18,67600,67700,65800,66800,16721,1112,,
2024-01-17,71900,71900,67700,67700,13954,963,,
2024-01-16,72100,72100,71200,71900,1239,89,,
2024-01-15,70500,72100,70300,72100,3087,220,,
2024-01-12,73500,74500,70500,71200,18233,1300,,
2024-01-11,74300,74500,73600,74500,2666,198,,
2024-01-10,73500,75500,73200,74500,7531,560,,
2024-01-09,71800,73600,71800,73500,5369,392,,
2024-01-08,72900,73200,71700,72700,6537,473,,
2024-01-05,70400,73200,70000,73100,12777,920,,
2024-01-04,71100,71200,70200,71000,5282,373,,
2024-01-03,70000,71600,70000,71200,4568,325,,
2024-01-02,70900,70900,69900,70400,4835,339,,
2023-12-28,71100,71400,70300,70300,9384,666,,
2023-12-27,71400,72600,70800,71200,4072,290,4,0.00
2023-12-26,71700,72900,71700,72300,3854,278,,
2023-12-22,71700,72600,71500,72300,2692,194,,
2023-12-21,73000,73000,71300,71900,4758,342,,
2023-12-20,70500,73300,70500,73100,7781,565,,
2023-12-19,70700,71300,70300,70700,4589,325,,
2023-12-18,69900,70700,69700,70700,3255,229,,
2023-12-15,72000,72900,68800,69600,17432,1223,,
2023-12-14,73600,73800,72000,72000,8631,625,,
2023-12-13,74400,74400,72800,73000,8741,641,,
2023-12-12,74900,75200,73400,74400,3537,262,,
2023-12-11,74500,75000,73400,74900,3139,234,,
2023-12-08,73600,74800,73600,74500,1864,138,,
2023-12-07,73300,74700,72500,73600,11037,815,,
2023-12-06,73900,75000,73400,74200,9666,717,,
2023-12-05,71500,74900,70400,74200,16818,1246,,
2023-12-04,69800,71900,69800,71900,3776,269,,
2023-12-01,71200,71600,70300,70300,1081,76,,
2023-11-30,69800,71200,69600,71200,1620,114,,
2023-11-29,71500,71500,69900,69900,3490,245,,
2023-11-28,71300,72200,71300,71900,2469,177,,
2023-11-27,70500,72100,69700,72100,11012,790,,
2023-11-24,69500,70500,68600,70500,3660,255,,
2023-11-23,69100,69800,68700,69500,4338,300,,
2023-11-22,69000,69600,68900,69500,3186,220,,
2023-11-21,69200,69800,66700,69000,1362,94,,
2023-11-20,69500,69900,68700,69900,2555,178,,
2023-11-17,69600,69600,68400,69500,3140,216,,
2023-11-16,68500,69400,68200,69100,2615,180,,
2023-11-15,69800,69800,67200,68500,7723,526,,
2023-11-14,70900,71200,68900,69700,3588,251,,
2023-11-13,71300,72200,70700,71200,3062,218,,
2023-11-10,71700,72400,70800,72400,4045,290,,
2023-11-09,71200,72500,70400,72400,11628,838,,
2023-11-08,68300,71800,68100,71400,20455,1444,,
2023-11-07,67000,68400,67000,68300,4223,286,,
2023-11-06,68300,69100,67500,67500,6404,434,,
2023-11-03,69500,69500,68100,68900,3595,246,,
2023-11-02,68700,69600,68000,69500,5147,356,,
2023-11-01,69000,69000,67000,68700,8706,591,,
2023-10-31,66900,69400,66900,69100,14546,995,,
2023-10-30,65000,67500,64600,67500,5822,389,,
2023-10-27,65100,65600,63500,65500,5580,360,,
2023-10-26,67000,67200,65100,65700,4248,280,,
2023-10-25,64000,67700,63600,67700,12293,813,,
2023-10-24,63000,64200,61500,64200,8711,548,,
2023-10-23,61000,63800,60200,63800,7340,451,,
2023-10-20,62000,62000,60300,61800,3973,243,,
2023-10-19,62700,63000,61400,63000,1658,103,,
2023-10-18,61900,63500,61500,62700,2306,144,,
2023-10-17,62800,65000,61100,61500,4985,309,,
2023-10-16,63400,63400,61800,62100,10506,654,,
2023-10-13,64000,64300,63400,64000,2169,138,,
2023-10-12,63000,64200,62400,64200,3987,251,,
2023-10-11,63500,63500,62100,63000,3121,196,,
2023-10-10,63000,64200,62300,63500,3574,226,,
2023-10-06,64900,64900,62900,64000,7214,460,,
2023-10-05,64500,66500,61000,65600,17108,1086,,
2023-10-04,67400,67400,62200,64400,10613,677,,
2023-09-27,67100,68800,66200,68800,4698,317,,
2023-09-26,68400,68400,67000,67500,7596,515,,
2023-09-25,67500,70000,67500,68400,9832,676,,
2023-09-22,68600,68700,66100,68600,5939,402,,
2023-09-21,69900,71200,68800,68800,8073,564,,
2023-09-20,70000,70500,67200,69900,7453,513,,
2023-09-19,69800,70700,69300,70000,3474,243,,
2023-09-18,68900,70600,68900,70600,5986,419,,
2023-09-15,69200,69800,68300,69800,5742,398,,
2023-09-14,65900,69900,65800,69800,20471,1415,,
2023-09-13,66800,66800,65100,65900,4693,308,,
2023-09-12,66600,67500,66000,66800,9439,630,,
2023-09-11,64100,67400,64000,66900,17908,1186,,
2023-09-08,61200,64900,60800,64100,14322,914,,
2023-09-07,62900,63400,61200,61200,5174,322,,
2023-09-06,62300,64200,61700,63500,23229,1473,,
2023-09-05,61900,63200,61500,62300,13786,861,,
2023-09-04,59000,62500,59000,61900,19451,1195,,
2023-09-01,58000,61400,57500,59000,13227,794,,
2023-08-31,56000,58500,56000,58100,8998,520,,
2023-08-30,56400,57200,55700,56000,9484,532,,
2023-08-29,57500,57500,56000,56400,13886,784,,
2023-08-28,56600,58400,56600,57500,2954,170,,
2023-08-25,57000,59200,56200,56400,8149,463,,
2023-08-24,58200,58500,56900,57300,13308,762,,
2023-08-23,60200,60200,57700,58500,10765,629,,
2023-08-22,59600,60200,58700,60200,2334,139,,
2023-08-21,58700,61000,58400,59500,3179,188,,
2023-08-18,59300,59300,57600,58700,8406,490,,
2023-08-17,59500,60300,58400,59700,7279,430,,
2023-08-16,61600,61700,58700,60900,12299,735,,
2023-08-14,62400,63700,61000,61700,6440,401,,
2023-08-11,63400,63400,61300,62400,10444,649,,
2023-08-10,59600,64000,58500,63500,49404,3074,,
2023-08-09,58000,58700,57800,58700,5591,326,,
2023-08-08,58700,59300,58000,58000,5703,333,,
2023-08-07,57400,60000,56400,59300,10748,630,,
2023-08-04,57000,57400,56100,57400,4094,233,,
2023-08-03,56800,57000,55500,57000,2540,143,,
2023-08-02,56800,57300,56200,56800,1638,93,,
2023-08-01,56200,57100,56000,56800,2644,150,,
2023-07-31,56000,56300,54900,56200,4484,249,,
2023-07-28,56800,56800,55200,55600,2831,158,,
2023-07-27,55000,56800,54000,56800,6256,347,,
2023-07-26,54700,55200,53000,55200,5848,314,,
2023-07-25,54300,55800,54100,54900,3768,207,,
2023-07-24,56900,56900,54100,54600,10074,552,,
2023-07-21,54900,57100,54400,56900,7052,397,,
2023-07-20,54000,55200,53700,54800,4002,219,,
2023-07-19,54000,54700,53600,54000,2003,108,,
2023-07-18,55200,55200,53800,54000,8920,483,,
2023-07-17,55000,55500,54000,55300,4840,266,,
2023-07-14,54000,55500,53400,55500,4273,232,,
2023-07-13,55000,55400,52800,53700,14750,796,,
2023-07-12,55800,55800,54500,55000,5307,291,,
2023-07-11,53700,55800,53700,55800,5302,292,,
2023-07-10,52400,54800,52400,54100,8739,469,,
2023-07-07,54200,54200,52100,52900,16447,868,,
2023-07-06,55000,55400,53900,54400,12387,673,,
2023-07-05,57000,57200,54600,55400,19727,1091,,
2023-07-04,58600,58900,56700,57000,16115,924,,
2023-07-03,59300,59800,58600,58800,6309,372,,
2023-06-30,59000,59000,57400,58900,15734,910,,
2023-06-29,60600,60600,58000,59000,26631,1562,,
2023-06-28,61500,61500,60000,60600,7128,430,,
2023-06-27,61100,61700,59800,59800,14569,879,,
2023-06-26,60900,61700,59900,61000,16618,1011,,
2023-06-23,62300,62800,60600,61700,16466,1015,,
2023-06-22,64600,64800,62200,62200,24088,1518,,
2023-06-21,66900,66900,63700,64800,33226,2163,,
2023-06-20,67400,70500,66900,67700,9951,673,,
2023-06-19,68900,68900,67500,67700,6906,468,,
2023-06-16,69400,69400,68400,68900,4332,298,,
2023-06-15,69700,69700,68200,68800,12835,879,,
2023-06-14,69800,69800,68700,69600,4607,319,,
2023-06-13,70200,70300,69300,69700,7303,508,,
2023-06-12,70100,70500,69900,70200,2630,184,,
2023-06-09,71300,71300,70300,70900,7274,514,,
2023-06-08,71100,71100,69900,71000,7139,502,,
2023-06-07,71600,71600,70400,70700,2965,210,,
2023-06-05,71000,71400,70500,71000,4535,321,,
2023-06-02,70700,71200,70400,71000,2536,180,,
2023-06-01,72000,72000,69800,70300,6668,470,,
2023-05-31,71500,72500,71000,71200,7273,520,,
2023-05-30,73000,73000,71200,72100,2593,186,,
2023-05-26,72300,72800,71800,72400,1734,125,,
2023-05-25,73300,73300,72100,72300,1959,142,,
2023-05-24,72600,73800,72500,73800,2519,184,,
2023-05-23,73400,73400,72200,72500,3371,244,,
2023-05-22,73300,73300,72700,72900,4739,346,,
2023-05-19,72600,73000,71800,72900,3040,220,,
2023-05-18,72100,73600,71800,73300,7311,532,,
2023-05-17,71200,72200,71100,72100,1264,91,,
2023-05-16,72100,72300,70900,71800,3521,251,,
2023-05-15,72000,72300,71400,72200,1758,127,,
2023-05-12,73700,73700,71300,71300,5227,376,,
2023-05-11,72400,73400,72400,73200,3834,280,,
2023-05-10,73300,73300,72400,72900,2353,171,,
2023-05-09,73500,73500,72000,73200,4837,351,,
2023-05-08,73600,73800,73000,73500,2381,175,,
2023-05-04,74000,74400,73500,73800,3164,233,,
2023-05-03,75000,75200,73500,74500,5068,375,,
2023-05-02,75300,75700,74600,75200,6694,503,,
2023-04-28,75900,75900,74500,75300,2588,194,,
2023-04-27,75800,75800,75000,75600,1197,90,,
2023-04-26,74600,76200,73900,75200,9628,723,,
2023-04-25,76500,76500,73800,74300,19734,1479,,
2023-04-24,82100,82600,74100,77100,41876,3197,,
2023-04-21,83800,84800,82200,83300,5779,480,,
2023-04-20,84100,86000,84000,85500,7212,615,,
2023-04-19,86100,86100,84000,85200,4845,411,,
2023-04-18,81400,86100,81100,86100,32655,2745,,
2023-04-17,80200,81900,80200,81800,4737,385,,
2023-04-14,80100,81000,80000,80900,5088,410,,
2023-04-13,79400,81300,79000,80600,15995,1283,,
2023-04-12,79700,80000,78600,79100,7463,592,,
2023-04-11,80100,80300,79100,79700,3446,274,,
2023-04-10,80800,80900,80100,80600,1291,104,,
2023-04-07,81500,81700,80900,81200,2163,176,,
2023-04-06,80900,82200,80700,81900,5662,463,,
2023-04-05,80700,81700,80600,81300,3352,272,,
2023-04-04,81500,82200,80500,80500,4086,332,,
2023-04-03,80200,81800,80200,81500,6829,555,,
2023-03-31,79800,81600,79800,80800,7691,624,,
2023-03-30,80000,80500,79200,80500,3474,278,,
2023-03-29,79400,79900,78100,79900,2851,226,,
2023-03-28,79300,80100,79300,79600,2208,176,,
2023-03-27,80100,80100,78400,79400,6004,475,,
2023-03-24,81400,81400,80000,80100,6465,521,,
2023-03-23,81700,82100,80600,81400,12212,994,,
2023-03-22,82500,82600,80400,81900,7168,583,,
2023-03-21,79800,83100,79800,82600,17958,1469,,
2023-03-20,79500,80200,78800,80200,7139,569,,
2023-03-17,79200,79600,78100,79600,8809,698,,
2023-03-16,79000,79200,77000,79200,15253,1193,,
2023-03-15,78200,79100,78200,79100,7415,585,,
2023-03-14,78500,78500,77000,78200,6742,525,,
2023-03-13,76500,79000,76000,79000,6279,488,,
2023-03-10,77900,77900,76400,77800,7613,585,,
2023-03-09,77600,78700,76300,78000,8334,649,,
2023-03-08,76000,77800,75600,77600,8962,688,,
2023-03-07,76700,76900,76000,76900,3927,300,,
2023-03-06,75400,77100,75300,77000,13524,1036,,
2023-03-03,74200,75400,74200,75400,4822,361,,
2023-03-02,74900,75200,73800,74200,2692,200,,
2023-02-28,72700,75400,72700,75200,9765,729,,
2023-02-27,72900,73500,72800,73300,3018,221,,
2023-02-24,72900,73300,72500,73200,2185,159,,
2023-02-23,72000,73200,71600,73000,5242,382,,
2023-02-22,70300,72000,70300,72000,3591,257,,
2023-02-21,71900,71900,70800,71100,1283,91,,
2023-02-20,70400,71800,70400,71800,2968,212,,
2023-02-17,70900,71200,70000,70900,2657,188,,
2023-02-16,70500,71000,70400,71000,2183,154,,
2023-02-15,71000,71000,69600,70600,3908,274,,
2023-02-14,72000,72000,70300,70800,5447,386,,
2023-02-13,71600,72300,71000,72000,1558,112,,
2023-02-10,71300,72300,70800,72300,4564,327,,
2023-02-09,71500,72400,71200,71200,2619,187,,
2023-02-08,71300,72500,71200,71900,2526,181,,
2023-02-07,71700,72200,71200,71500,3976,285,,
2023-02-06,73100,73100,71600,72400,4852,350,,
2023-02-03,72200,72900,71500,72700,2872,208,,
2023-02-02,72500,72600,71800,72500,3003,217,,
2023-02-01,72700,73300,72100,72800,3540,257,,
2023-01-31,73400,73400,72600,73000,1737,127,,
2023-01-30,74200,74200,72400,73300,3584,261,,
2023-01-27,74000,74500,73800,74200,3037,225,,
2023-01-26,74100,74400,73700,74400,2101,156,,
2023-01-25,75500,75500,74300,74300,2233,167,,
2023-01-20,75200,75500,74400,75500,1479,111,,
2023-01-19,74600,76500,74100,75900,12334,934,,
2023-01-18,73300,75000,72800,75000,6292,469,,
2023-01-17,73700,73800,72700,73300,2085,153,,
2023-01-16,73500,74100,73500,73800,676,50,,
2023-01-13,73900,74300,73700,74200,1882,139,,
2023-01-12,73800,74500,73200,73600,2100,155,,
2023-01-11,74400,74400,73500,73800,4132,306,,
2023-01-10,73400,74800,73300,74500,4123,306,,
2023-01-09,72400,74300,71700,74100,4252,313,,
