일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,8710,8800,8640,8800,1613,14,,
2024-03-12,8750,8830,8670,8710,1926,17,,
2024-03-11,8780,8800,8610,8710,783,7,,
2024-03-08,8610,8820,8610,8780,2063,18,,
2024-03-07,8800,8800,8500,8610,3542,31,,
2024-03-06,8720,8800,8620,8700,315,3,,
2024-03-05,8750,8830,8720,8720,1699,15,,
2024-03-04,9000,9070,8740,8740,11154,98,,
2024-02-29,9270,9270,9000,9000,3321,30,,
2024-02-28,9280,9380,9220,9260,347,3,,
2024-02-27,9360,9450,9090,9300,4773,44,,
2024-02-26,9590,9630,9350,9470,3747,35,,
2024-02-23,9640,9790,9600,9610,6196,60,,
2024-02-22,9780,9850,9600,9610,3338,32,,
2024-02-21,9880,9880,9570,9780,3657,35,,
2024-02-20,9660,9780,9580,9700,3827,37,,
2024-02-19,9570,9660,9490,9660,4128,40,,
2024-02-16,9590,9590,9480,9570,1222,12,,
2024-02-15,9590,9590,9460,9530,801,8,,
2024-02-14,9580,9580,9480,9530,815,8,,
2024-02-13,9520,9750,9500,9520,4754,46,,
2024-02-08,9410,9590,9410,9520,1229,12,,
2024-02-07,9630,9650,9410,9410,4119,39,,
2024-02-06,9950,9950,9550,9650,5472,53,,
2024-02-05,9850,10100,9650,9800,7945,77,,
2024-02-02,10000,10250,9550,9810,13945,136,,
2024-02-01,9430,9950,9350,9910,32435,316,,
2024-01-31,9140,9560,9140,9430,24259,226,,
2024-01-30,8660,9340,8660,9140,16829,151,,
2024-01-29,8910,8950,8670,8830,5467,48,,
2024-01-26,8650,8970,8620,8840,7525,66,,
2024-01-25,8650,8650,8490,8650,1808,15,,
2024-01-24,8700,8850,8550,8670,2281,20,,
2024-01-23,8710,8710,8600,8670,736,6,,
2024-01-22,8500,8710,8500,8660,1420,12,,
2024-01-19,8740,8850,8510,8520,3894,34,,
2024-01-18,8460,8740,8450,8740,4687,40,,
2024-01-17,8790,8810,8540,8570,3115,27,,
2024-01-16,8880,8880,8680,8790,6028,53,,
2024-01-15,8900,9100,8830,8840,6352,57,,
2024-01-12,9000,9000,8840,8910,6331,56,,
2024-01-11,8990,9050,8960,9000,2791,25,,
2024-01-10,9110,9160,8990,8990,8713,79,,
2024-01-09,9030,9130,9010,9120,10914,99,,
2024-01-08,9240,9300,9020,9030,8812,80,,
2024-01-05,9040,9430,9040,9240,21813,201,,
2024-01-04,8920,9110,8860,9100,6491,58,,
2024-01-03,9080,9160,8790,8930,11375,101,,
2024-01-02,9110,9450,9010,9090,11241,102,,
2023-12-28,8990,9380,8950,9070,12015,110,,
2023-12-27,9340,9340,8950,8950,12382,112,4,0.00
2023-12-26,9570,9570,9170,9390,7632,71,,
2023-12-22,10460,10460,9410,9570,18089,177,,
2023-12-21,9350,9920,9170,9740,27186,259,,
2023-12-20,9830,9910,9540,9550,12251,118,,
2023-12-19,9740,9930,9600,9830,6157,60,,
2023-12-18,10000,10300,9750,9760,17801,176,,
2023-12-15,9420,10040,9270,9950,27510,267,,
2023-12-14,9890,9890,9210,9470,24358,230,,
2023-12-13,10000,10150,9620,9700,39503,386,,
2023-12-12,10500,10580,9800,10150,100001,1009,,
2023-12-11,12430,13000,10720,11000,667891,8068,,
2023-12-08,9530,10240,9530,10240,42395,449,,
2023-12-07,9380,9850,9180,9540,13461,128,,
2023-12-06,9390,9410,9150,9380,9254,86,,
2023-12-05,9440,9850,9100,9380,13847,130,,
2023-12-04,9410,10080,9410,9540,33926,332,,
2023-12-01,9630,9730,9100,9350,17124,160,,
2023-11-30,8740,9450,8710,9250,19247,176,,
2023-11-29,8890,8890,8600,8790,8332,73,,
2023-11-28,9190,9350,8790,8900,18317,164,,
2023-11-27,9660,9660,9100,9160,11839,110,,
2023-11-24,9650,9730,9310,9660,4337,42,,
2023-11-23,9830,9950,9450,9650,14817,144,,
2023-11-22,8830,10500,8830,9830,80631,793,,
2023-11-21,8990,9140,8600,8840,10509,93,,
2023-11-20,8150,8870,8150,8870,10768,92,,
2023-11-17,8010,8180,7980,8150,3872,31,,
2023-11-16,8180,8180,8000,8000,1674,14,,
2023-11-15,8100,8180,8090,8150,1304,11,,
2023-11-14,8050,8140,7950,8050,3151,25,,
2023-11-13,8000,8070,7960,8050,2760,22,,
2023-11-10,7810,8200,7750,8000,7019,55,,
2023-11-09,7900,7900,7800,7810,2743,21,,
2023-11-08,7990,8090,7900,7900,1816,14,,
2023-11-07,8200,8200,7900,7910,5047,40,,
2023-11-06,7820,8400,7800,8200,4098,33,,
2023-11-03,7890,7900,7760,7810,4490,35,,
2023-11-02,7770,8100,7770,7770,7006,55,,
2023-11-01,7900,8050,7770,7770,3032,24,,
2023-10-31,8070,8080,7880,7880,756,6,,
2023-10-30,7920,8090,7810,8080,3964,32,,
2023-10-27,7940,8260,7880,7880,2472,20,,
2023-10-26,8290,8290,7910,7920,3270,26,,
2023-10-25,8260,8310,8140,8290,401,3,,
2023-10-24,8110,8310,7750,8260,5157,41,,
2023-10-23,8540,8540,7910,7910,6198,50,,
2023-10-20,8680,8680,8300,8370,494,4,,
2023-10-19,8680,8680,8590,8630,42,0,,
2023-10-18,8650,8690,8620,8690,902,8,,
2023-10-17,8300,8700,8300,8650,420,4,,
2023-10-16,8700,8700,8270,8300,1135,10,,
2023-10-13,8750,8750,8550,8600,875,8,,
2023-10-12,8670,8870,8630,8630,1448,13,,
2023-10-11,8630,8670,8550,8630,1076,9,,
2023-10-10,8820,8850,8600,8630,893,8,,
2023-10-06,8780,8820,8750,8800,21292,161,,
2023-10-05,8830,8830,8650,8780,244,2,,
2023-10-04,8730,8830,8600,8830,1177,10,,
2023-09-27,8890,8920,8600,8790,3278,29,,
2023-09-26,8650,9000,8650,8890,347,3,,
2023-09-25,9000,9010,8700,8800,821,7,,
2023-09-22,8630,8950,8630,8800,715,6,,
2023-09-21,9120,9150,8680,8730,5636,49,,
2023-09-20,9220,9230,9070,9150,910,8,,
2023-09-19,9270,9280,9180,9240,3341,31,,
2023-09-18,9280,9330,9260,9270,1997,19,,
2023-09-15,9060,9360,9020,9300,3620,34,,
2023-09-14,9020,9030,8960,9020,348,3,,
2023-09-13,9080,9120,8940,9020,1129,10,,
2023-09-12,9150,9170,9000,9130,1489,13,,
2023-09-11,9230,9230,9110,9170,237,2,,
2023-09-08,9150,9300,9090,9240,1558,14,,
2023-09-07,9180,9180,9100,9180,1276,12,,
2023-09-06,9040,9190,9040,9170,1618,15,,
2023-09-05,9080,9080,8970,9070,1411,13,,
2023-09-04,9090,9100,9010,9040,474,4,,
2023-09-01,9090,9190,9040,9040,524,5,,
2023-08-31,9210,9220,9010,9030,2952,27,,
2023-08-30,9200,9330,9170,9210,424,4,,
2023-08-29,9330,9360,9070,9200,2994,28,,
2023-08-28,8730,9400,8570,9290,4576,42,,
2023-08-25,8580,8730,8550,8730,1362,12,,
2023-08-24,8800,8800,8570,8580,1294,11,,
2023-08-23,8730,8800,8640,8700,1129,10,,
2023-08-22,8910,8910,8570,8570,3687,32,,
2023-08-21,8690,8920,8690,8860,1415,12,,
2023-08-18,8800,8960,8730,8730,2405,21,,
2023-08-17,8900,8960,8710,8800,5494,48,,
2023-08-16,9360,9360,8960,8960,6091,55,,
2023-08-14,9680,9680,9250,9250,1858,18,,
2023-08-11,9620,9700,9210,9590,6976,66,,
2023-08-10,9700,9700,9460,9620,1183,11,,
2023-08-09,9790,9790,9450,9590,1145,11,,
2023-08-08,9680,9890,9580,9590,2030,20,,
2023-08-07,9610,9750,9520,9660,757,7,,
2023-08-04,9660,9750,9300,9640,2154,20,,
2023-08-03,9800,9800,9300,9660,3938,37,,
2023-08-02,9590,9930,9500,9690,9083,88,,
2023-08-01,9590,9590,9420,9540,1037,10,,
2023-07-31,9440,9600,9360,9520,1784,17,,
2023-07-28,9220,9650,9170,9300,1367,13,,
2023-07-27,9010,9240,9010,9240,2148,20,,
2023-07-26,9100,9240,8790,9100,9029,81,,
2023-07-25,9420,9420,9150,9270,4731,44,,
2023-07-24,9760,9760,9380,9430,5252,50,,
2023-07-21,9970,9970,9760,9760,8355,82,,
2023-07-20,10070,10070,9820,9980,5029,50,,
2023-07-19,10110,10230,9920,10080,5435,55,,
2023-07-18,10520,10520,10110,10230,2745,28,,
2023-07-17,10700,10910,10400,10400,4209,44,,
2023-07-14,10200,10920,10200,10700,14696,157,,
2023-07-13,10150,10350,10090,10290,2658,27,,
2023-07-12,10130,10270,10090,10090,1015,10,,
2023-07-11,10110,10230,10070,10090,560,6,,
2023-07-10,10080,10140,9950,10090,1191,12,,
2023-07-07,10080,10210,10000,10090,2060,21,,
2023-07-06,10160,10290,9980,10150,4932,50,,
2023-07-05,10370,10510,10160,10180,2629,27,,
2023-07-04,10340,10520,10290,10370,2680,28,,
2023-07-03,10540,10570,10330,10340,2111,22,,
2023-06-30,10580,10580,10350,10470,1823,19,,
2023-06-29,10770,10770,10150,10590,4654,49,,
2023-06-28,10790,10940,10640,10660,1928,21,,
2023-06-27,10630,10790,10600,10700,1324,14,,
2023-06-26,10690,10690,10550,10650,1455,15,,
2023-06-23,10800,10990,10510,10700,7203,76,,
2023-06-22,11090,11090,10700,10800,11698,126,,
2023-06-21,11160,11160,10910,11100,2346,26,,
2023-06-20,11090,11170,10730,11130,3312,37,,
2023-06-19,11140,11190,11010,11090,6597,73,,
2023-06-16,11050,11200,10980,11150,2150,24,,
2023-06-15,11040,11210,10920,10950,2281,25,,
2023-06-14,11250,11250,10990,11030,8315,92,,
2023-06-13,11260,11380,11200,11250,1890,21,,
2023-06-12,11450,11450,11220,11260,2517,28,,
2023-06-09,11300,11470,11300,11440,1484,17,,
2023-06-08,11620,11620,11370,11470,2471,28,,
2023-06-07,11480,11650,11380,11600,6062,70,,
2023-06-05,11490,11490,11310,11430,1798,20,,
2023-06-02,11490,11500,11310,11400,2793,32,,
2023-06-01,11490,11500,11370,11490,1846,21,,
2023-05-31,11600,11650,11400,11470,3232,37,,
2023-05-30,11650,11660,11420,11570,1675,19,,
2023-05-26,11810,11900,11590,11650,3216,37,,
2023-05-25,11890,12400,11510,11810,16087,192,,
2023-05-24,11450,11900,11360,11890,6169,72,,
2023-05-23,11640,11770,11470,11480,3548,41,,
2023-05-22,11460,11830,11330,11650,7080,82,,
2023-05-19,11270,11470,11160,11400,4000,45,,
2023-05-18,11180,11270,11160,11270,1452,16,,
2023-05-17,11070,11190,11070,11180,1424,16,,
2023-05-16,11050,11140,11040,11080,3481,38,,
2023-05-15,11270,11270,11000,11040,3651,40,,
2023-05-12,11420,11430,11200,11230,4065,46,,
2023-05-11,11350,11430,11340,11390,2657,30,,
2023-05-10,11410,11420,11330,11350,2083,24,,
2023-05-09,11470,11470,11270,11400,3214,36,,
2023-05-08,11590,11590,11400,11400,4476,51,,
2023-05-04,11440,11630,11360,11520,3252,37,,
2023-05-03,11460,11710,11310,11520,5311,61,,
2023-05-02,11530,11530,11350,11490,2222,25,,
2023-04-28,11300,11500,11260,11370,5063,57,,
2023-04-27,11250,11380,11210,11290,8428,95,,
2023-04-26,11270,11540,11170,11300,6725,76,,
2023-04-25,11480,11560,11230,11350,4448,50,,
2023-04-24,11670,11710,11450,11480,11833,137,,
2023-04-21,11830,11970,11690,11740,6843,80,,
2023-04-20,11980,12010,11830,11930,5037,60,,
2023-04-19,12090,12100,11900,12000,9322,112,,
2023-04-18,12100,12160,11900,12130,5293,64,,
2023-04-17,12180,12190,12070,12100,4824,58,,
2023-04-14,12280,12280,12120,12180,2953,36,,
2023-04-13,12160,12280,12050,12160,5839,71,,
2023-04-12,12160,12190,12020,12160,8055,97,,
2023-04-11,12190,12380,11950,12160,4499,55,,
2023-04-10,12570,12630,12180,12190,9292,114,,
2023-04-07,12540,12680,12450,12560,4046,51,,
2023-04-06,12320,12900,12110,12540,32218,407,,
2023-04-05,12060,12530,12000,12320,11785,144,,
2023-04-04,12110,12290,12040,12060,3886,47,,
2023-04-03,12100,12310,11920,12180,3093,38,,
2023-03-31,12240,12350,11600,12180,7296,88,,
2023-03-30,12400,12610,12080,12350,9850,121,,
2023-03-29,12020,12600,11940,12130,10490,128,,
2023-03-28,12090,12100,11850,12020,1897,23,,
2023-03-27,11960,12000,11740,12000,5879,70,,
2023-03-24,11600,12370,11600,11960,9636,115,,
2023-03-23,11720,11770,11500,11600,8404,98,,
2023-03-22,12010,12050,11700,11790,11516,136,,
2023-03-21,12060,12180,11900,12000,5132,62,,
2023-03-20,12190,12350,12000,12050,11218,136,,
2023-03-17,12200,12470,12090,12190,3291,40,,
2023-03-16,12190,12200,11920,12100,7055,85,,
2023-03-15,12110,12480,11980,12100,7826,96,,
2023-03-14,12630,12630,11900,11900,16098,196,,
2023-03-13,12920,12920,12500,12630,16782,212,,
2023-03-10,13060,13280,12920,12930,6608,86,,
2023-03-09,13160,13280,13060,13090,6900,91,,
2023-03-08,13400,13400,13160,13160,6992,92,,
2023-03-07,13620,13660,13260,13440,11417,152,,
2023-03-06,13400,13700,13180,13540,24407,328,,
2023-03-03,13150,13480,13070,13400,12362,164,,
2023-03-02,12970,13740,12900,13080,42286,556,,
2023-02-28,13100,13120,12910,13010,13697,178,,
2023-02-27,13110,13180,12980,13010,10421,136,,
2023-02-24,13270,13400,13120,13190,9270,122,,
2023-02-23,13350,13590,13220,13240,15276,204,,
2023-02-22,13600,13600,13300,13310,18893,253,,
2023-02-21,13460,13710,13350,13640,31607,429,,
2023-02-20,13320,13690,13000,13450,37404,497,,
2023-02-17,14000,14230,13260,13320,128208,1742,,
2023-02-16,14300,14780,14300,14780,21387,310,,
2023-02-15,14720,14720,14210,14440,29086,420,,
2023-02-14,15040,15200,14400,14810,67934,1001,,
2023-02-13,15120,15360,14810,14810,127507,1920,,
2023-02-10,14500,18980,14500,15700,894296,16005,,
