일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,3080,3080,3020,3060,19825,60,,
2024-03-12,3085,3115,3025,3055,14739,45,,
2024-03-11,3040,3130,3040,3085,11668,36,,
2024-03-08,3075,3140,3065,3070,22548,70,,
2024-03-07,3115,3175,3020,3075,30918,95,,
2024-03-06,3130,3200,3070,3105,18359,57,,
2024-03-05,3070,3265,3070,3135,36492,115,,
2024-03-04,3335,3385,3090,3130,72660,233,,
2024-02-29,3510,3560,3330,3330,43022,146,,
2024-02-28,3505,3610,3450,3540,36027,126,,
2024-02-27,3460,3700,3460,3490,14107,50,,
2024-02-26,3580,3590,3510,3530,19368,68,,
2024-02-23,3655,3655,3555,3575,20274,73,,
2024-02-22,3695,3725,3645,3655,11284,41,,
2024-02-21,3700,3765,3600,3695,25391,93,,
2024-02-20,3720,3725,3675,3690,13136,49,,
2024-02-19,3625,3730,3610,3720,21512,79,,
2024-02-16,3660,3665,3560,3625,15362,55,,
2024-02-15,3695,3730,3620,3655,11132,41,,
2024-02-14,3650,3720,3630,3695,19410,71,,
2024-02-13,3570,3685,3570,3630,17279,63,,
2024-02-08,3595,3635,3555,3580,20278,73,,
2024-02-07,3705,3705,3575,3595,21633,78,,
2024-02-06,3755,3825,3630,3670,68964,254,,
2024-02-05,3870,3925,3770,3770,38951,149,,
2024-02-02,3875,3910,3825,3860,37691,146,,
2024-02-01,4065,4065,3870,3875,48078,189,,
2024-01-31,4145,4145,4035,4070,28013,114,,
2024-01-30,4015,4340,3985,4145,115988,481,,
2024-01-29,4220,4220,3985,4015,59936,245,,
2024-01-26,4000,4170,3970,4155,43896,179,,
2024-01-25,4070,4070,3900,3975,18148,72,,
2024-01-24,4040,4060,3960,3960,19305,77,,
2024-01-23,4000,4065,3960,4040,28520,115,,
2024-01-22,4075,4075,4000,4040,31191,126,,
2024-01-19,3945,4110,3945,4010,34595,140,,
2024-01-18,3870,4090,3800,3900,63660,250,,
2024-01-17,4015,4045,3850,3855,65008,254,,
2024-01-16,4000,4175,3960,4015,32369,130,,
2024-01-15,4020,4090,3920,4055,20894,84,,
2024-01-12,4190,4230,4015,4020,44654,182,,
2024-01-11,4185,4240,4140,4190,36963,155,,
2024-01-10,4285,4285,4130,4185,46997,196,,
2024-01-09,4350,4470,4200,4225,107149,457,,
2024-01-08,4140,4260,4105,4255,78631,328,,
2024-01-05,4060,4145,4020,4130,56923,233,,
2024-01-04,4125,4140,4055,4060,40456,166,,
2024-01-03,4125,4140,4030,4140,41540,169,,
2024-01-02,4065,4140,4020,4125,77324,317,,
2023-12-28,4125,4155,3980,4065,177002,720,,
2023-12-27,3900,4675,3845,4110,2120220,9291,4,0.00
2023-12-26,4065,4070,3900,3900,78107,310,,
2023-12-22,4220,4225,4040,4095,131054,536,,
2023-12-21,4115,4375,4055,4110,472938,1988,,
2023-12-20,4000,4200,3965,4100,445444,1832,,
2023-12-19,4100,4185,3960,4035,584758,2374,,
2023-12-18,3520,4475,3420,4100,2807852,11613,,
2023-12-15,3435,3540,3395,3445,22114,76,,
2023-12-14,3450,3550,3420,3445,34812,121,,
2023-12-13,3540,3540,3405,3430,9779,34,,
2023-12-12,3450,3545,3435,3515,17252,60,,
2023-12-11,3430,3480,3415,3450,11277,39,,
2023-12-08,3440,3440,3375,3410,18912,64,,
2023-12-07,3425,3490,3380,3400,18025,61,,
2023-12-06,3420,3490,3400,3425,12817,44,,
2023-12-05,3475,3475,3405,3420,15482,53,,
2023-12-04,3525,3525,3455,3475,22720,79,,
2023-12-01,3535,3570,3500,3525,13068,46,,
2023-11-30,3570,3575,3525,3535,17159,61,,
2023-11-29,3675,3690,3570,3570,16454,59,,
2023-11-28,3695,3740,3615,3615,17160,63,,
2023-11-27,3770,3775,3680,3685,15544,58,,
2023-11-24,3785,3860,3760,3765,11169,42,,
2023-11-23,3640,3775,3640,3760,23836,89,,
2023-11-22,3690,3690,3615,3640,10154,37,,
