일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,31400,31450,30700,31000,17024,526,,
2024-03-12,31350,31500,30900,31400,13195,410,,
2024-03-11,31250,31500,30900,31350,14551,454,,
2024-03-08,31400,31550,31100,31200,11308,353,,
2024-03-07,31600,31800,31200,31400,8030,252,,
2024-03-06,31750,31900,31250,31650,13953,440,,
2024-03-05,31250,31850,31150,31850,5429,171,,
2024-03-04,31850,32150,31000,31250,21278,670,,
2024-02-29,32400,32400,31700,31850,14771,472,,
2024-02-28,31700,32350,31650,31900,6340,201,,
2024-02-27,31750,32450,31550,31900,12689,408,,
2024-02-26,32550,32550,31650,31750,16107,513,,
2024-02-23,32450,32450,31850,32350,20052,644,,
2024-02-22,32350,32550,32100,32400,6324,204,,
2024-02-21,32400,32700,32150,32550,13742,445,,
2024-02-20,33250,33300,32300,32700,15668,511,,
2024-02-19,32500,33000,32250,33000,18009,588,,
2024-02-16,32050,32450,31700,32350,11957,384,,
2024-02-15,32550,32550,31850,31950,33726,1081,,
2024-02-14,32350,32500,32100,32350,23399,757,,
2024-02-13,33200,33200,32350,32350,21767,709,,
2024-02-08,32850,33100,32450,32900,13935,456,,
2024-02-07,33000,33500,32600,32850,11605,384,,
2024-02-06,33650,34000,32650,32700,26913,890,,
2024-02-05,33900,34250,33250,34000,13461,454,,
2024-02-02,33550,33900,33000,33750,15788,527,,
2024-02-01,32900,33900,32750,33550,22756,763,,
2024-01-31,33050,33250,32750,32950,11435,377,,
2024-01-30,32750,33450,32250,33100,21543,712,,
2024-01-29,32400,32550,31900,32250,7051,228,,
2024-01-26,32350,32350,31850,31950,7969,255,,
2024-01-25,32100,32350,31450,32350,11993,384,,
2024-01-24,32100,32850,31600,31600,15290,494,,
2024-01-23,31250,32150,31150,31850,12242,388,,
2024-01-22,31400,31400,31050,31250,7134,222,,
2024-01-19,31550,31550,30900,31150,14213,442,,
2024-01-18,31500,31550,30950,31250,8715,272,,
2024-01-17,31850,31850,31000,31150,19725,617,,
2024-01-16,31350,32250,30650,31850,34986,1101,,
