일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,2905,2920,2810,2870,34933,100,,
2024-03-12,2790,2895,2790,2895,36503,104,,
2024-03-11,2845,2855,2785,2835,26775,75,,
2024-03-08,2900,2905,2830,2845,67006,191,,
2024-03-07,2965,2965,2830,2845,139776,400,,
2024-03-06,2995,2995,2920,2935,24847,73,,
2024-03-05,2995,3035,2920,2965,65338,195,,
2024-03-04,2875,3100,2850,3000,243824,734,,
2024-02-29,2815,2895,2790,2810,30654,87,,
2024-02-28,2780,2820,2770,2785,22775,63,,
2024-02-27,2840,2895,2775,2780,23119,65,,
2024-02-26,2925,2965,2840,2840,40049,115,,
2024-02-23,2990,3005,2945,2965,36779,109,,
2024-02-22,2995,3005,2925,2990,53791,160,,
2024-02-21,2950,3000,2905,2970,78156,231,,
2024-02-20,2855,2955,2795,2950,83589,242,,
2024-02-19,2870,2870,2805,2860,50664,143,,
2024-02-16,2740,3010,2735,2870,369257,1071,,
2024-02-15,2705,2785,2690,2765,38877,106,,
2024-02-14,2715,2720,2670,2705,18998,51,,
2024-02-13,2690,2745,2690,2705,33377,90,,
2024-02-08,2745,2750,2700,2730,18272,50,,
2024-02-07,2725,2800,2575,2720,60857,166,,
2024-02-06,2760,2820,2710,2760,34452,95,,
2024-02-05,2820,2820,2740,2770,25016,69,,
2024-02-02,2850,2855,2775,2820,26834,76,,
2024-02-01,2710,2870,2705,2790,65142,182,,
2024-01-31,2750,2825,2715,2740,45999,126,,
2024-01-30,2940,2940,2755,2775,173580,491,2,0.00
2024-01-29,3045,3155,2935,2985,88529,266,,
2024-01-26,2955,3060,2860,3040,90718,270,,
2024-01-25,3265,3265,3100,3140,56719,178,,
2024-01-24,3330,3355,3220,3250,54691,178,,
2024-01-23,3455,3530,3305,3345,98840,332,,
2024-01-22,3510,3645,3405,3410,113657,397,,
2024-01-19,3435,3750,3425,3565,372336,1336,,
2024-01-18,3495,3760,3440,3470,412532,1481,,
2024-01-17,3595,3595,3375,3415,181029,628,,
2024-01-16,3455,4175,3450,3595,1883842,7308,,
2024-01-15,3505,3855,3395,3490,344463,1250,,
2024-01-12,3390,4270,3315,3545,1630287,6378,,
2024-01-11,3330,3480,3280,3325,135044,453,,
2024-01-10,3450,3510,3310,3330,104273,351,,
2024-01-09,3700,3700,3400,3470,278412,974,,
2024-01-08,4000,4745,3800,3800,2118238,9288,256,-50.00
2024-01-05,7220,7300,7070,7300,64614,466,,
2024-01-04,6670,8000,6650,7220,200274,1457,,
2024-01-03,6670,6860,6640,6670,26054,174,,
2024-01-02,6840,6880,6650,6720,33739,228,,
2023-12-28,6690,6810,6650,6720,39858,268,,
2023-12-27,6630,6840,6490,6690,49176,329,4,0.00
2023-12-26,6580,6770,6210,6640,111939,729,,
2023-12-22,6680,7300,6320,6540,742043,5129,,
2023-12-21,5670,5860,5450,5680,43826,249,,
2023-12-20,5650,5800,5650,5750,21388,122,,
2023-12-19,5900,5940,5520,5680,47007,270,,
2023-12-18,6190,6190,5900,5970,71688,429,,
2023-12-15,6350,6350,6000,6070,45431,279,,
2023-12-14,6270,6410,6120,6360,56313,351,,
2023-12-13,6520,6910,6010,6270,105476,686,,
2023-12-12,7690,7690,6460,6580,324211,2261,,
2023-12-11,7110,8720,6800,8110,1599367,12938,,
2023-12-08,5940,7550,5700,6740,867664,6108,,
2023-12-07,5740,6770,5520,5810,314408,1979,,
2023-12-06,5310,5920,5210,5790,134571,764,,
2023-12-05,5340,5340,5230,5300,20915,111,,
2023-12-04,5300,5380,5210,5310,13932,74,,
2023-12-01,5290,5300,5170,5300,12098,63,,
2023-11-30,5250,5290,5200,5280,9039,47,,
2023-11-29,5230,5240,5140,5240,18953,99,,
2023-11-28,5240,5250,5140,5230,7755,40,,
2023-11-27,5350,5350,5160,5170,16275,85,,
2023-11-24,5190,5310,5190,5250,11300,59,,
2023-11-23,5270,5300,5220,5220,2034,11,,
2023-11-22,5270,5280,5170,5250,17755,92,,
2023-11-21,5280,5290,5170,5240,9707,51,,
2023-11-20,5170,5300,5150,5240,12606,66,,
2023-11-17,5190,5230,5130,5160,7244,37,,
2023-11-16,5200,5240,5130,5200,13049,67,,
2023-11-15,5150,5290,5120,5240,30305,157,,
2023-11-14,5090,5150,5050,5100,3225,16,,
2023-11-13,5120,5150,5010,5040,9120,46,,
2023-11-10,5130,5150,5040,5050,7381,37,,
2023-11-09,5070,5160,5060,5150,14016,71,,
