일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,18500,18890,18340,18430,6961,129,,
2024-03-12,18530,19000,18410,18500,1553,29,,
2024-03-11,18580,18650,18250,18580,5659,105,,
2024-03-08,18540,18540,18210,18320,4299,79,,
2024-03-07,18600,18600,18370,18400,1739,32,,
2024-03-06,18500,18510,18300,18510,3019,56,,
2024-03-05,18560,18700,18290,18390,8464,156,,
2024-03-04,18580,18590,18390,18400,3131,58,,
2024-02-29,18520,19110,18350,18350,5169,96,,
2024-02-28,18830,18830,18560,18670,3792,71,,
2024-02-27,19250,19250,18570,18640,4688,88,,
2024-02-26,19240,19240,18930,18930,4868,93,,
2024-02-23,19700,19700,19140,19240,1442,28,,
2024-02-22,19390,19390,19200,19300,2534,49,,
2024-02-21,19590,19590,19240,19290,2042,39,,
2024-02-20,19750,20200,19500,19590,3801,75,,
2024-02-19,19700,19980,19490,19890,7011,138,,
2024-02-16,19620,19830,19260,19700,8908,174,,
2024-02-15,19230,19770,19220,19670,8439,165,,
2024-02-14,19230,19230,18600,19230,4223,80,,
2024-02-13,19300,19580,19080,19230,5095,98,,
2024-02-08,19050,19290,19040,19200,8320,159,,
2024-02-07,18720,19120,18600,19050,7532,143,,
2024-02-06,18180,19000,18010,18770,14606,272,,
2024-02-05,18300,18300,17950,18180,4036,73,,
2024-02-02,18100,18130,17720,18100,17820,321,,
2024-02-01,17720,17720,17350,17700,4263,75,,
2024-01-31,18530,18530,17320,17320,57404,1011,,
2024-01-30,18360,18580,18200,18580,7452,137,,
2024-01-29,18400,18400,18230,18360,2616,48,,
2024-01-26,18500,18500,18200,18400,2866,53,,
2024-01-25,18340,18400,18240,18400,3272,60,,
2024-01-24,18110,18480,18110,18240,2304,42,,
2024-01-23,18180,18460,17850,18300,11906,217,,
2024-01-22,18270,18270,17800,17990,2884,52,,
2024-01-19,18340,18340,17800,18140,3725,67,,
2024-01-18,17840,18330,17840,18190,6330,115,,
2024-01-17,18300,18330,17800,17840,2105,38,,
2024-01-16,17830,18250,17830,18030,461,8,,
2024-01-15,18110,18300,17960,17970,2970,54,,
2024-01-12,18270,18320,18140,18320,779,14,,
2024-01-11,18170,18460,18170,18270,594,11,,
2024-01-10,18390,18470,18100,18410,5134,94,,
2024-01-09,17910,18450,17910,18380,5802,105,,
2024-01-08,18350,18350,17840,18190,2496,45,,
2024-01-05,18200,18200,17830,18000,3217,58,,
2024-01-04,18400,18400,17810,18020,11057,199,,
2024-01-03,18920,18950,18260,18320,11489,211,,
2024-01-02,18860,19060,18520,18680,10336,194,,
2023-12-28,18510,18890,18440,18860,4391,82,,
2023-12-27,18750,18750,18310,18410,7208,133,4,0.00
2023-12-26,18670,19000,18600,18640,7097,133,,
2023-12-22,18760,18760,18610,18670,6401,120,,
2023-12-21,18580,18760,18410,18660,19941,371,,
2023-12-20,18500,18650,18410,18580,4838,90,,
2023-12-19,18410,18520,18300,18490,5850,108,,
2023-12-18,18440,18560,18200,18410,5434,100,,
2023-12-15,18500,18500,18290,18350,7628,140,,
2023-12-14,18200,18550,17950,18430,19361,355,,
2023-12-13,17650,18110,17640,17920,17672,316,,
2023-12-12,18090,18090,17350,17700,17710,312,,
2023-12-11,17920,17920,17630,17750,6854,122,,
2023-12-08,17900,17900,17600,17740,6102,108,,
2023-12-07,17960,18140,17590,17870,24462,433,,
2023-12-06,18250,18250,17940,17960,15885,286,,
2023-12-05,17900,18120,17660,18080,8324,150,,
2023-12-04,18510,18510,17760,17900,10133,181,,
2023-12-01,18000,18400,17630,17890,27999,497,,
2023-11-30,18340,18540,17880,17910,26834,485,,
2023-11-29,18360,18870,18250,18340,10945,201,,
2023-11-28,19200,19200,18290,18360,20672,380,,
2023-11-27,19130,19130,18400,18580,5114,95,,
2023-11-24,18880,18880,18380,18500,8971,166,,
2023-11-23,19090,19090,18670,18740,4403,83,,
2023-11-22,19170,19170,18730,18820,4188,79,,
2023-11-21,19250,19250,18840,18960,7812,148,,
2023-11-20,19200,19370,18970,18980,8188,156,,
2023-11-17,19070,19400,18980,19000,3765,72,,
2023-11-16,19480,19480,19000,19300,2428,46,,
2023-11-15,19300,19490,18890,19150,3064,59,,
2023-11-14,19480,19500,18940,19110,3912,75,,
2023-11-13,19690,19690,19050,19120,4581,88,,
2023-11-10,19890,19890,19330,19420,3250,63,,
2023-11-09,19970,19970,19510,19840,5509,109,,
2023-11-08,19900,20100,19770,19880,5211,104,,
2023-11-07,19850,19850,19460,19830,5988,118,,
2023-11-06,19200,19800,19200,19630,8496,167,,
2023-11-03,18560,19170,18560,19170,11111,211,,
2023-11-02,19200,19200,18450,18560,23479,439,,
2023-11-01,18560,19160,18320,19100,39320,747,,
2023-10-31,17500,18790,17500,18560,28273,525,,
2023-10-30,17630,17970,17400,17490,8592,151,,
2023-10-27,18420,18420,17600,17730,13251,235,,
2023-10-26,18380,18380,18000,18160,5147,94,,
2023-10-25,17110,18480,17110,18180,17341,314,,
2023-10-24,17190,17190,16870,17140,21646,369,,
2023-10-23,17090,17300,16830,17130,22640,388,,
2023-10-20,17420,17550,16960,17090,16730,286,,
2023-10-19,17650,17660,17280,17430,14360,251,,
2023-10-18,17800,17990,17630,17660,16690,296,,
2023-10-17,17760,18000,17760,17790,12546,224,,
2023-10-16,18350,18350,17760,17760,8673,155,,
2023-10-13,17970,18030,17920,17950,6409,115,,
2023-10-12,17740,18080,17740,17970,7066,127,,
2023-10-11,17860,18300,17720,17930,19263,345,,
2023-10-10,18600,18610,18000,18040,18493,336,,
2023-10-06,19510,19590,18360,18400,44357,830,,
2023-10-05,20050,20050,19380,19570,11737,230,,
2023-10-04,20500,20500,19430,19700,13197,262,,
2023-09-27,20400,20700,20150,20500,3047,62,,
2023-09-26,20900,20900,20250,20450,2755,56,,
2023-09-25,21050,21300,20600,20700,6633,139,,
2023-09-22,21100,21100,20750,21000,3649,76,,
2023-09-21,21250,21600,21050,21350,2293,49,,
2023-09-20,21850,22000,21450,21450,5651,123,,
2023-09-19,22050,22200,21900,22000,2393,53,,
2023-09-18,22400,22400,21850,22350,4021,89,,
2023-09-15,21750,22400,21600,22400,6335,140,,
2023-09-14,22100,22500,21800,22100,3209,71,,
2023-09-13,22100,22550,22000,22350,2920,65,,
2023-09-12,22650,22850,22200,22400,2611,59,,
2023-09-11,22300,22550,21800,22550,5967,132,,
2023-09-08,22100,22500,21800,22300,6325,140,,
2023-09-07,22400,22550,22050,22100,6482,145,,
