일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,3525,3530,3495,3500,5932,21,,
2024-03-12,3605,3605,3560,3580,3127,11,,
2024-03-11,3500,3665,3490,3655,7352,26,,
2024-03-08,3540,3540,3525,3525,2155,8,,
2024-03-07,3535,3535,3505,3510,5230,18,,
2024-03-06,3575,3575,3530,3555,2957,10,,
2024-03-05,3525,3575,3525,3575,6125,22,,
2024-03-04,3500,3595,3500,3585,8122,29,,
2024-02-29,3620,3620,3525,3595,4692,17,,
2024-02-28,3595,3595,3580,3595,7246,26,,
2024-02-27,3670,3695,3570,3595,6378,23,,
2024-02-26,3700,3700,3660,3660,14075,52,,
2024-02-23,3860,3860,3695,3740,16985,63,,
2024-02-22,3775,3850,3770,3850,14948,57,,
2024-02-21,4140,4140,3820,3850,48313,190,,
2024-02-20,3630,4255,3630,4135,114346,470,,
2024-02-19,3605,3695,3605,3630,5924,21,,
2024-02-16,3690,3690,3620,3635,2729,10,,
2024-02-15,3655,3680,3615,3665,3800,14,,
2024-02-14,3620,3705,3590,3705,13397,49,,
2024-02-13,3615,3620,3615,3620,6921,25,,
2024-02-08,3630,3650,3610,3635,3942,14,,
2024-02-07,3720,3720,3645,3645,4101,15,,
2024-02-06,3750,3750,3605,3725,4678,17,,
2024-02-05,3605,3810,3605,3750,5047,18,,
2024-02-02,3900,3900,3755,3755,4587,17,,
2024-02-01,3620,3880,3620,3815,7174,27,,
2024-01-31,3805,3810,3685,3685,8292,31,,
2024-01-30,3680,4000,3680,3810,26339,103,,
2024-01-29,3595,3885,3550,3715,17133,65,,
2024-01-26,3595,3595,3575,3580,4861,17,,
2024-01-25,3630,3630,3550,3575,2070,7,,
2024-01-24,3685,3685,3590,3620,2580,9,,
2024-01-23,3620,3620,3620,3620,1528,6,,
2024-01-22,3750,3750,3620,3620,7461,27,,
2024-01-19,3710,3795,3710,3730,2487,9,,
2024-01-18,3680,3795,3680,3795,5061,19,,
2024-01-17,3775,3775,3625,3685,8060,29,,
2024-01-16,3760,3790,3760,3790,4345,16,,
2024-01-15,3875,3875,3805,3830,12097,46,,
2024-01-12,3935,3965,3930,3950,10348,41,,
2024-01-11,3900,4075,3900,4020,19191,77,,
2024-01-10,3945,3945,3880,3900,17753,69,,
2024-01-09,4015,4015,3920,3940,19408,77,,
2024-01-08,4170,4170,4015,4015,12502,51,,
2024-01-05,4075,4180,4015,4050,31417,129,,
2024-01-04,4350,4800,4270,4270,89689,409,,
2024-01-03,4100,4390,4100,4390,19427,82,,
2024-01-02,4450,4450,4180,4300,102127,442,,
2023-12-28,3400,4365,3400,4365,118337,486,,
2023-12-27,3360,3445,3350,3360,3616,12,4,0.00
2023-12-26,3415,3415,3340,3360,2949,10,,
2023-12-22,3460,3460,3415,3415,3275,11,,
2023-12-21,3540,3575,3420,3450,4636,16,,
2023-12-20,3605,3605,3520,3540,2197,8,,
2023-12-19,3570,3570,3500,3505,5473,19,,
2023-12-18,3570,3615,3565,3570,5433,20,,
2023-12-15,3680,3680,3570,3570,7968,29,,
2023-12-14,3600,3685,3580,3580,2396,9,,
2023-12-13,3695,3695,3600,3600,9073,33,,
2023-12-12,3695,3695,3630,3640,3700,13,,
2023-12-11,3700,3700,3640,3695,8034,30,,
