일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,35700,35900,35100,35800,182,6,,
2024-03-12,35950,35950,35000,35700,858,30,,
2024-03-11,35950,35950,35600,35950,430,15,,
2024-03-08,35900,36150,35450,35950,500,18,,
2024-03-07,35800,36400,35700,36300,423,15,,
2024-03-06,36350,36350,35700,36150,103,4,,
2024-03-05,35900,36350,35850,36150,147,5,,
2024-03-04,37000,37050,35600,35600,809,29,,
2024-02-29,36550,37850,36300,37200,556,21,,
2024-02-28,36650,36650,36250,36650,258,9,,
2024-02-27,37000,37000,36250,36650,315,12,,
2024-02-26,37150,37150,36450,37000,145,5,,
2024-02-23,37800,37800,36350,37200,326,12,,
2024-02-22,37000,38100,36500,37100,582,22,,
2024-02-21,36500,37400,36500,37100,214,8,,
2024-02-20,36850,37450,36500,37050,718,27,,
2024-02-19,37000,38100,36700,36700,1519,57,,
2024-02-16,35800,38100,35800,36750,618,23,,
2024-02-15,36150,36650,35750,35750,477,17,,
2024-02-14,37400,37400,36050,36050,967,35,,
2024-02-13,37350,37700,36500,37300,599,22,,
2024-02-08,37700,37950,37100,37400,1193,45,,
2024-02-07,37100,37650,36300,37650,1206,45,,
2024-02-06,37250,37250,35800,36600,871,32,,
2024-02-05,37900,37900,36500,37150,1260,47,,
2024-02-02,38000,38000,36500,37450,3394,126,,
2024-02-01,37250,41950,37200,38050,36587,1429,,
2024-01-31,36800,37100,35700,37050,916,34,,
2024-01-30,36050,37000,35500,36700,2664,96,,
2024-01-29,34750,36050,34750,36000,1184,42,,
2024-01-26,35100,35100,34450,34750,156,5,,
2024-01-25,34650,34650,34150,34650,63,2,,
2024-01-24,34900,34900,34400,34600,62,2,,
2024-01-23,34700,34700,34400,34600,191,7,,
2024-01-22,35000,35000,34250,34700,256,9,,
2024-01-19,35000,35100,34450,34800,380,13,,
2024-01-18,34950,35000,34950,35000,75,3,,
2024-01-17,35800,35800,34600,35000,617,22,,
2024-01-16,36000,36000,34550,35750,211,7,,
2024-01-15,36450,36450,35000,35800,377,13,,
2024-01-12,35900,36200,35600,36000,270,10,,
2024-01-11,35600,36150,35500,35900,189,7,,
2024-01-10,36250,36250,35000,36000,240,9,,
2024-01-09,36200,36200,35450,35900,296,11,,
2024-01-08,36700,36700,35650,35850,245,9,,
2024-01-05,36100,36100,35500,36000,108,4,,
2024-01-04,36150,36400,35400,35950,251,9,,
2024-01-03,36000,36200,35600,35850,14035,503,,
2024-01-02,36550,37100,35500,35950,726,26,,
2023-12-28,37450,37450,36650,37000,187,7,,
2023-12-27,37100,37200,36300,37000,241,9,4,0.00
2023-12-26,36750,37200,36250,37100,14500,533,,
2023-12-22,36100,37500,35500,36750,908,33,,
2023-12-21,36250,36250,35800,36100,697,25,,
2023-12-20,36500,36500,36000,36250,1502,55,,
2023-12-19,36000,36900,35850,36250,259,9,,
2023-12-18,35900,36050,35650,36050,423,15,,
2023-12-15,36300,36300,35700,35900,539,19,,
2023-12-14,36500,36500,35800,36100,511,18,,
2023-12-13,36350,36350,36000,36250,162,6,,
2023-12-12,36600,36600,35750,36350,526,19,,
2023-12-11,35800,36600,35300,36300,1602,58,,
2023-12-08,36050,36150,35800,35950,391,14,,
2023-12-07,35400,36350,35100,36100,935,34,,
2023-12-06,35750,36100,35300,35750,539,19,,
2023-12-05,35400,35950,35250,35750,471,17,,
2023-12-04,36350,36350,34900,35600,542,19,,
2023-12-01,35150,35950,34900,34900,1012,36,,
2023-11-30,35150,35600,34400,35600,345,12,,
2023-11-29,35900,35900,35000,35500,419,15,,
2023-11-28,35400,36000,35050,35400,179,6,,
2023-11-27,34250,35400,34250,35400,353,12,,
2023-11-24,35400,35400,35150,35400,87,3,,
2023-11-23,35550,36000,35150,35400,347,12,,
2023-11-22,35500,35750,35100,35550,213,8,,
2023-11-21,34850,36000,34800,35500,2003,71,,
2023-11-20,35250,35250,34850,35200,125,4,,
2023-11-17,35000,35450,34850,35250,739,26,,
2023-11-16,35450,35450,34950,35200,129,5,,
2023-11-15,35550,35950,35200,35500,127,5,,
2023-11-14,35600,35600,35050,35550,359,13,,
2023-11-13,35000,36000,35000,35600,341,12,,
2023-11-10,34950,35900,34250,35550,586,21,,
2023-11-09,34750,35000,34750,34950,213,7,,
2023-11-08,34450,34650,33750,34650,198,7,,
2023-11-07,34250,35000,33950,34400,76,3,,
2023-11-06,34600,34600,33600,34250,158,5,,
