일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-2438,2324,4,4,0,0,0,0,0,0,8
2024-03-12,17865,-18464,1,1,0,0,0,0,0,0,597
2024-03-11,1002,-1851,-162,-162,0,0,0,0,0,0,-999
2024-03-08,8410,-8431,-35,-35,0,0,0,0,0,0,1
2024-03-07,-2025,4818,-2068,-2068,0,0,0,0,0,0,-215
2024-03-06,18519,-13280,2284,2284,0,0,0,0,0,0,-7723
2024-03-05,4587,-6957,1,0,0,1,0,0,0,0,2359
2024-03-04,2718,-3668,-132,-132,0,0,0,0,0,0,1020
2024-02-29,-6619,6460,134,134,0,0,0,0,0,0,0
2024-02-28,-7523,6200,-149,-149,0,0,0,0,0,0,2000
2024-02-27,16418,-14173,-2789,-2789,0,0,0,0,0,0,564
2024-02-26,36010,-38000,-555,-555,0,0,0,0,0,0,2436
2024-02-23,-13,2204,-109,-109,0,0,0,0,0,0,-2092
2024-02-22,-5961,5186,664,666,0,-2,0,0,0,0,70
2024-02-21,5126,-2722,0,0,0,0,0,0,0,0,-1517
2024-02-20,6844,-8315,-362,-362,0,0,0,0,0,0,1831
2024-02-19,-32238,33405,363,363,0,0,0,0,0,0,-1731
2024-02-16,-30545,30594,-49,-49,0,0,0,0,0,0,0
2024-02-15,-23418,22586,-790,-790,0,0,0,0,0,0,2000
2024-02-14,6127,-6556,252,253,0,-1,0,0,0,0,0
2024-02-13,-20594,20346,70,70,0,0,0,0,0,0,-460
2024-02-08,-11040,10851,-144,-144,0,0,0,0,0,0,456
2024-02-07,-39733,40842,-5,-5,0,0,0,0,0,0,-1096
2024-02-06,-26072,27670,-219,-219,0,0,0,0,0,0,-178
2024-02-05,89954,-24696,-64945,3489,0,-1,-68433,0,0,0,383
2024-02-02,-13632,14541,291,290,0,1,0,0,0,0,0
2024-02-01,-34499,35392,-1333,-1333,0,0,0,0,0,0,258
2024-01-31,30651,-31446,1378,1378,0,0,0,0,0,0,210
2024-01-30,-23204,4627,18434,1,0,0,18433,0,0,0,0
2024-01-29,-10648,10678,0,0,0,0,0,0,0,0,0
2024-01-26,-3028,2961,-30,-30,0,0,0,0,0,0,150
2024-01-25,-1743,1904,-161,-161,0,0,0,0,0,0,0
2024-01-24,-4239,4037,202,202,0,0,0,0,0,0,0
2024-01-23,-1158,886,0,0,0,0,0,0,0,0,272
2024-01-22,3712,-2541,1,1,0,0,0,0,0,0,-1172
2024-01-19,2227,-2227,0,0,0,0,0,0,0,0,0
2024-01-18,3312,-3312,0,0,0,0,0,0,0,0,0
2024-01-17,-6987,6740,4,4,0,0,0,0,0,0,100
2024-01-16,2944,-2955,0,0,0,0,0,0,0,0,0
2024-01-15,-1188,1458,2,2,0,0,0,0,0,0,-300
2024-01-12,17542,-9680,-8001,-1,0,-8000,0,0,0,0,5
2024-01-11,-14935,13657,2,2,0,0,0,0,0,0,1201
2024-01-10,11882,-11988,5,5,0,0,0,0,0,0,0
2024-01-09,-3184,2937,-1,-1,0,0,0,0,0,0,40
2024-01-08,-1306,2006,-820,-820,0,0,0,0,0,0,0
2024-01-05,-3564,2715,827,827,0,0,0,0,0,0,0
2024-01-04,-7612,7679,6,5,0,1,0,0,0,0,-71
2024-01-03,-10071,9683,-761,-761,0,0,0,0,0,0,1129
2024-01-02,9605,-11643,817,818,0,-1,0,0,0,0,1140
2023-12-28,-24210,-16522,40227,0,0,0,40227,0,0,0,444
2023-12-27,14171,-44101,30003,2,0,1,30000,0,0,0,-765
2023-12-26,7446,-18268,-5,-5,0,0,0,0,0,0,10359
2023-12-22,-11429,9267,1,1,0,0,0,0,0,0,1000
2023-12-21,1625,-4314,1790,0,0,1790,0,0,0,0,900
2023-12-20,-21578,8616,9773,0,0,0,9773,0,0,0,3277
2023-12-19,-19795,17855,0,0,0,0,0,0,0,0,1940
2023-12-18,17657,-17690,1,1,0,0,0,0,0,0,1
2023-12-15,2025,-2000,20,0,0,20,0,0,0,0,0
2023-12-14,-23630,14419,9210,0,0,2210,7000,0,0,0,0
2023-12-13,1886,-1897,-1,0,0,-1,0,0,0,0,0
2023-12-12,10828,-10828,0,0,0,0,0,0,0,0,0
