일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-2156,16951,-17807,395,0,-15802,0,0,-2400,0,2337
2024-03-12,-27839,29843,-2872,128,0,0,0,0,-3000,0,607
2024-03-11,133161,-117992,-14983,17,0,0,0,0,-15000,0,378
2024-03-08,-160992,173987,-6037,-3093,0,0,0,0,-2445,-499,-541
2024-03-07,35175,-48937,7452,5693,0,0,5000,0,1260,-4501,7379
2024-03-06,49266,-40669,8104,-7498,0,15602,0,0,0,0,-16620
2024-03-05,-67415,35250,10937,5936,0,0,1,0,0,5000,17215
2024-03-04,-53535,38179,16500,6500,0,0,0,0,10000,0,-649
2024-02-29,22838,-49254,29972,-398,0,0,0,0,30370,0,-5998
2024-02-28,-23181,9752,16966,-3404,0,0,0,0,20370,0,-3314
2024-02-27,39574,-46071,3437,3437,0,0,0,0,0,0,5048
2024-02-26,-33561,34221,10363,363,0,0,0,0,10000,0,-9390
2024-02-23,-33231,23029,11500,0,0,0,0,0,11500,0,1500
2024-02-22,-379,-650,5000,0,0,0,0,0,5000,0,-4099
2024-02-21,8585,-3283,0,0,0,0,0,0,0,0,-5422
2024-02-20,-2125,1723,-1,-1,0,0,0,0,0,0,318
2024-02-19,2171,224,0,0,0,0,0,0,0,0,-2400
2024-02-16,5069,-5259,0,0,0,0,0,0,0,0,500
2024-02-15,6500,-7526,0,0,0,0,0,0,0,0,1026
2024-02-14,8525,-3982,-91,-91,0,0,0,0,0,0,-4452
2024-02-13,-27993,18465,9499,-501,0,0,0,0,10000,0,32
2024-02-08,-17657,7633,10000,0,0,0,0,0,10000,0,0
2024-02-07,-5049,-3014,4999,-1,0,0,0,0,5000,0,3150
2024-02-06,-12672,7780,2600,0,0,0,0,0,2600,0,2302
2024-02-05,422,-3767,96,96,0,0,0,0,0,0,3290
2024-02-02,-8389,4098,3953,3953,0,0,0,0,0,0,439
2024-02-01,46413,-51157,1974,5700,0,0,-3726,0,0,0,2116
2024-01-31,-25484,10221,13154,2109,0,0,-2403,0,13448,0,2180
2024-01-30,-4727,-5133,9411,5800,0,-6289,-100,0,10000,0,351
2024-01-29,-8153,-2472,8810,0,0,0,-900,0,9710,0,1035
2024-01-26,-15672,9945,5519,-1,0,0,-1000,0,6520,0,102
2024-01-25,-5501,-2238,8097,0,0,0,0,0,8097,0,-350
2024-01-24,-3755,-5875,9500,0,0,0,-500,0,10000,0,173
2024-01-23,-10341,5216,2365,0,0,0,-2635,0,5000,0,3000
2024-01-22,-28553,18777,4650,0,0,0,-350,0,5000,0,5000
2024-01-19,18535,-31628,13550,0,0,0,8550,0,5000,0,-243
2024-01-18,5096,-368,-3034,-8034,0,0,0,0,5000,0,-1173
2024-01-17,23719,-31105,5484,484,0,0,0,0,5000,0,1838
2024-01-16,-14326,11755,2400,-2600,0,0,0,0,5000,0,-45
2024-01-15,6561,-5432,0,0,0,0,0,0,0,0,-1152
2024-01-12,2568,-10871,5000,0,0,0,0,0,5000,0,3226
