일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-1886,-43,0,0,0,0,0,0,0,0,0
2024-03-12,-353,655,0,0,0,0,0,0,0,0,0
2024-03-11,571,-571,0,0,0,0,0,0,0,0,0
2024-03-08,-414,606,0,0,0,0,0,0,0,0,-192
2024-03-07,-107,-591,0,0,0,0,0,0,0,0,704
2024-03-06,-1310,890,0,0,0,0,0,0,0,0,10
2024-03-05,463,-921,0,0,0,0,0,0,0,0,1000
2024-03-04,14553,-16203,0,0,0,0,0,0,0,0,588
2024-02-29,-629,-583,0,0,0,0,0,0,0,0,1220
2024-02-28,-188,297,0,0,0,0,0,0,0,0,0
2024-02-27,1049,-1059,0,0,0,0,0,0,0,0,8
2024-02-26,868,-917,0,0,0,0,0,0,0,0,0
2024-02-23,1045,-1053,0,0,0,0,0,0,0,0,8
2024-02-22,645,-1525,0,0,0,0,0,0,0,0,880
2024-02-21,1886,-1889,0,0,0,0,0,0,0,0,0
2024-02-20,-970,970,0,0,0,0,0,0,0,0,0
2024-02-19,535,-545,0,0,0,0,0,0,0,0,0
2024-02-16,-1260,1258,0,0,0,0,0,0,0,0,0
2024-02-15,-1466,1666,0,0,0,0,0,0,0,0,0
2024-02-14,-4872,4994,0,0,0,0,0,0,0,0,0
2024-02-13,-13067,12970,0,0,0,0,0,0,0,0,7
2024-02-08,2659,-2841,0,0,0,0,0,0,0,0,0
2024-02-07,1875,-1875,0,0,0,0,0,0,0,0,0
2024-02-06,6470,-6475,0,0,0,0,0,0,0,0,0
2024-02-05,7086,-7086,0,0,0,0,0,0,0,0,0
2024-02-02,-940,890,0,0,0,0,0,0,0,0,50
2024-02-01,5802,-5802,0,0,0,0,0,0,0,0,0
2024-01-31,3733,-3737,0,0,0,0,0,0,0,0,0
2024-01-30,5529,-5529,0,0,0,0,0,0,0,0,0
2024-01-29,5608,-5608,0,0,0,0,0,0,0,0,0
2024-01-26,1273,-1473,0,0,0,0,0,0,0,0,0
2024-01-25,2095,-2065,0,0,0,0,0,0,0,0,-30
2024-01-24,1470,-1590,0,0,0,0,0,0,0,0,0
2024-01-23,-1791,1791,0,0,0,0,0,0,0,0,0
2024-01-22,-13551,13551,0,0,0,0,0,0,0,0,0
2024-01-19,-8616,8616,0,0,0,0,0,0,0,0,0
2024-01-18,-2843,2854,0,0,0,0,0,0,0,0,0
2024-01-17,5019,-4710,0,0,0,0,0,0,0,0,10
2024-01-16,7789,-7794,0,0,0,0,0,0,0,0,5
2024-01-15,2650,-2583,0,0,0,0,0,0,0,0,5
2024-01-12,6853,-7035,0,0,0,0,0,0,0,0,0
2024-01-11,-3976,3767,0,0,0,0,0,0,0,0,0
2024-01-10,6217,-5888,0,0,0,0,0,0,0,0,0
2024-01-09,-1174,1174,0,0,0,0,0,0,0,0,0
2024-01-08,-1618,1618,0,0,0,0,0,0,0,0,0
2024-01-05,57,-57,0,0,0,0,0,0,0,0,0
2024-01-04,-77,77,0,0,0,0,0,0,0,0,0
2024-01-03,-467,448,0,0,0,0,0,0,0,0,9
2024-01-02,-9200,9200,0,0,0,0,0,0,0,0,0
2023-12-28,-1175,1265,0,0,0,0,0,0,0,0,0
2023-12-27,146,-146,0,0,0,0,0,0,0,0,0
2023-12-26,6682,-2911,0,0,0,0,0,0,0,0,0
2023-12-22,1954,-955,0,0,0,0,0,0,0,0,-9
2023-12-21,-271,271,0,0,0,0,0,0,0,0,0
2023-12-20,-2246,2238,0,0,0,0,0,0,0,0,0
2023-12-19,-1711,1702,0,0,0,0,0,0,0,0,0
2023-12-18,-380,367,0,0,0,0,0,0,0,0,10
2023-12-15,2638,-2639,0,0,0,0,0,0,0,0,0
2023-12-14,-1336,885,0,0,0,0,0,0,0,0,0
2023-12-13,2821,-7150,0,0,0,0,0,0,0,0,0
2023-12-12,310,-310,0,0,0,0,0,0,0,0,0
2023-12-11,-3470,3475,0,0,0,0,0,0,0,0,-5
2023-12-08,698,-698,0,0,0,0,0,0,0,0,0
2023-12-07,-3467,3476,0,0,0,0,0,0,0,0,0
2023-12-06,-154,215,0,0,0,0,0,0,0,0,0
2023-12-05,6279,-6289,0,0,0,0,0,0,0,0,0
2023-12-04,3793,-3790,0,0,0,0,0,0,0,0,-3
2023-12-01,-1358,958,0,0,0,0,0,0,0,0,400
2023-11-30,-8315,8715,0,0,0,0,0,0,0,0,-400
2023-11-29,-170,-522,0,0,0,0,0,0,0,0,692
2023-11-28,8426,-8426,0,0,0,0,0,0,0,0,0
2023-11-27,2095,-2095,0,0,0,0,0,0,0,0,0
2023-11-24,-10596,10573,0,0,0,0,0,0,0,0,0
2023-11-23,4657,-4049,0,0,0,0,0,0,0,0,0
2023-11-22,-868,870,0,0,0,0,0,0,0,0,0
2023-11-21,-3850,3851,0,0,0,0,0,0,0,0,0
2023-11-20,-5449,5460,0,0,0,0,0,0,0,0,0
2023-11-17,568,133,-1,-1,0,0,0,0,0,0,0
2023-11-16,145,-155,0,0,0,0,0,0,0,0,0
2023-11-15,-2851,2851,0,0,0,0,0,0,0,0,0
2023-11-14,-3777,3777,0,0,0,0,0,0,0,0,0
2023-11-13,7555,-7555,0,0,0,0,0,0,0,0,0
2023-11-10,970,-970,0,0,0,0,0,0,0,0,0
2023-11-09,9554,-9274,0,0,0,0,0,0,0,0,0
2023-11-08,291,-291,0,0,0,0,0,0,0,0,0
2023-11-07,-3566,3551,0,0,0,0,0,0,0,0,0
2023-11-06,-10704,10705,0,0,0,0,0,0,0,0,0
2023-11-03,-7507,7534,-1,-1,0,0,0,0,0,0,-26
2023-11-02,-11752,11858,1,1,0,0,0,0,0,0,26
2023-11-01,1362,-990,0,0,0,0,0,0,0,0,0
2023-10-31,8251,-8677,0,0,0,0,0,0,0,0,0
2023-10-30,-4556,4605,0,0,0,0,0,0,0,0,0
2023-10-27,-1304,1224,0,0,0,0,0,0,0,0,0
2023-10-26,4341,-4480,0,0,0,0,0,0,0,0,0
2023-10-25,-2762,2762,0,0,0,0,0,0,0,0,0
2023-10-24,-3777,4114,0,0,0,0,0,0,0,0,0
2023-10-23,1383,-1382,0,0,0,0,0,0,0,0,0
2023-10-20,856,-1198,0,0,0,0,0,0,0,0,0
2023-10-19,20672,-20874,-3,-3,0,0,0,0,0,0,-41
2023-10-18,968,-1080,0,0,0,0,0,0,0,0,-1
2023-10-17,2036,-611,-102,-102,0,0,0,0,0,0,-1605
2023-10-16,2121,-1698,-28,-28,0,0,0,0,0,0,-395
2023-10-13,8959,-8989,-16,-16,0,0,0,0,0,0,-164
2023-10-12,-14510,15184,-12,-12,0,0,0,0,0,0,-80
2023-10-11,-8782,8302,0,0,0,0,0,0,0,0,0
2023-10-10,8295,-7441,58,58,0,0,0,0,0,0,-952
2023-10-06,-39264,35971,101,101,0,0,0,0,0,0,3218
2023-10-05,-2061,2339,2,2,0,0,0,0,0,0,-280
2023-10-04,1677,-1677,0,0,0,0,0,0,0,0,0
2023-09-27,-778,778,0,0,0,0,0,0,0,0,0
2023-09-26,12599,-12317,0,0,0,0,0,0,0,0,-282
2023-09-25,2194,-2196,0,0,0,0,0,0,0,0,0
2023-09-22,-3265,3218,0,0,0,0,0,0,0,0,0
2023-09-21,12669,-12669,0,0,0,0,0,0,0,0,0
2023-09-20,-4846,4845,0,0,0,0,0,0,0,0,0
2023-09-19,5418,-6417,0,0,0,0,0,0,0,0,-1
2023-09-18,3166,-2330,0,0,0,0,0,0,0,0,-26
2023-09-15,-3562,4058,0,0,0,0,0,0,0,0,-563
2023-09-14,-15698,16656,0,0,0,0,0,0,0,0,-1004
2023-09-13,-11806,11712,0,0,0,0,0,0,0,0,587
2023-09-12,27424,-28918,0,0,0,0,0,0,0,0,4
2023-09-11,-13516,12513,0,0,0,0,0,0,0,0,1002
2023-09-08,-5906,5661,0,0,0,0,0,0,0,0,0
2023-09-07,2477,-2559,0,0,0,0,0,0,0,0,1
2023-09-06,-5409,6680,0,0,0,0,0,0,0,0,-995
2023-09-05,18513,-18477,0,0,0,0,0,0,0,0,-871
2023-09-04,-13959,8967,0,0,0,0,0,0,0,0,4816
2023-09-01,1365,-2136,0,0,0,0,0,0,0,0,112
2023-08-31,54878,-54007,0,0,0,0,0,0,0,0,-619
2023-08-30,13074,-8738,0,0,0,0,0,0,0,0,-500
2023-08-29,-1713,1713,0,0,0,0,0,0,0,0,0
2023-08-28,831,-831,0,0,0,0,0,0,0,0,0
2023-08-25,1735,-1737,0,0,0,0,0,0,0,0,0
2023-08-24,-4184,4184,0,0,0,0,0,0,0,0,0
2023-08-23,-6701,6700,0,0,0,0,0,0,0,0,0
2023-08-22,104,-109,0,0,0,0,0,0,0,0,0
2023-08-21,914,-923,0,0,0,0,0,0,0,0,0
2023-08-18,-2703,2723,0,0,0,0,0,0,0,0,0
2023-08-17,838,-838,0,0,0,0,0,0,0,0,0
2023-08-16,8218,-8218,0,0,0,0,0,0,0,0,0
2023-08-14,2829,-2829,0,0,0,0,0,0,0,0,0
2023-08-11,-2677,2677,0,0,0,0,0,0,0,0,0
2023-08-10,1025,-504,-541,0,0,-541,0,0,0,0,0
2023-08-09,-3121,3121,0,0,0,0,0,0,0,0,0
2023-08-08,-7514,7781,-267,0,0,-267,0,0,0,0,0
2023-08-07,12968,-12958,0,0,0,0,0,0,0,0,0
2023-08-04,-1210,1210,0,0,0,0,0,0,0,0,0
2023-08-03,13292,-13090,-202,0,0,-202,0,0,0,0,0
2023-08-02,5229,-4516,-713,0,0,-713,0,0,0,0,0
2023-08-01,-2311,2311,0,0,0,0,0,0,0,0,0
2023-07-31,-4430,5287,-857,0,0,-857,0,0,0,0,0
2023-07-28,-3018,3188,0,0,0,0,0,0,0,0,0
2023-07-27,-1955,1955,0,0,0,0,0,0,0,0,0
2023-07-26,5095,-7174,0,0,0,0,0,0,0,0,0
2023-07-25,7688,-7628,0,0,0,0,0,0,0,0,0
2023-07-24,11641,-11661,0,0,0,0,0,0,0,0,0
2023-07-21,1313,-1307,0,0,0,0,0,0,0,0,-6
2023-07-20,-721,716,0,0,0,0,0,0,0,0,0
2023-07-19,5631,-5636,0,0,0,0,0,0,0,0,0
2023-07-18,2435,-2935,0,0,0,0,0,0,0,0,500
2023-07-17,895,-895,0,0,0,0,0,0,0,0,0
2023-07-14,-221,215,0,0,0,0,0,0,0,0,6
2023-07-13,-6974,5712,1262,0,0,1262,0,0,0,0,0
2023-07-12,-2624,1306,1318,0,0,1318,0,0,0,0,0
2023-07-11,4449,-4454,0,0,0,0,0,0,0,0,0
2023-07-10,-145,145,0,0,0,0,0,0,0,0,0
2023-07-07,4767,-4767,0,0,0,0,0,0,0,0,0
2023-07-06,12469,-12482,0,0,0,0,0,0,0,0,0
2023-07-05,3797,-3797,0,0,0,0,0,0,0,0,0
2023-07-04,776,-776,0,0,0,0,0,0,0,0,0
2023-07-03,1646,-1346,0,0,0,0,0,0,0,0,0
2023-06-30,2752,-2754,0,0,0,0,0,0,0,0,0
2023-06-29,6187,-6187,0,0,0,0,0,0,0,0,0
2023-06-28,1006,-1008,0,0,0,0,0,0,0,0,-1
2023-06-27,433,1249,0,0,0,0,0,0,0,0,-1682
2023-06-26,-4567,3402,-519,-519,0,0,0,0,0,0,1682
2023-06-23,4231,-4406,177,177,0,0,0,0,0,0,0
2023-06-22,3059,-3887,0,0,0,0,0,0,0,0,0
2023-06-21,5276,-5602,170,170,0,0,0,0,0,0,0
2023-06-20,-2132,2132,0,0,0,0,0,0,0,0,0
2023-06-19,1665,-1666,0,0,0,0,0,0,0,0,1
2023-06-16,-8691,8003,0,0,0,0,0,0,0,0,1
