일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,9974,-10289,5217,9351,0,-463,0,0,111,-3782,-4973
2024-03-12,13053,-23795,8126,4042,306,11417,0,0,418,-8057,2020
2024-03-11,-1510,10140,-11717,-4094,-1059,-772,-171,0,-3512,-2109,2601
2024-03-08,65293,-50753,-14650,616,-50,-18346,-4,0,6613,-3479,-20
2024-03-07,64013,-58563,-4403,-22816,1687,-148,540,0,16344,-10,-1292
2024-03-06,31639,-19156,-13709,-14389,-327,166,0,0,241,600,1119
2024-03-05,62019,-46284,-17672,-14372,-151,502,0,0,-3560,-91,4905
2024-03-04,277778,-369192,87620,65600,-2690,184,0,721,28256,-4451,45
2024-02-29,341117,-298440,-43258,-856,3063,-58937,684,0,17317,-4529,55
2024-02-28,51470,-33869,-18052,-12219,0,-818,0,0,0,-5015,0
2024-02-27,28353,-21847,-6523,-8468,-110,1047,-1,0,0,1009,3
2024-02-26,104256,-84082,-18118,-10138,0,207,1,0,-5365,-2823,-2100
2024-02-23,25427,-14250,-11399,-5437,0,-1140,0,0,-4822,0,-4
2024-02-22,29247,-24733,-4359,-4795,-26,462,0,0,0,0,0
2024-02-21,55160,-37982,-17630,-20885,-1,3665,0,0,-156,-253,-77
2024-02-20,23426,6203,-29640,-15990,1,-776,0,0,-9606,-3269,10
2024-02-19,8233,-9487,-2139,-496,-448,-8,0,0,-109,-1078,3709
2024-02-16,11138,-18209,6859,703,2938,3295,0,0,0,-77,-79
2024-02-15,-28165,-15172,44056,-16942,4718,34664,622,0,21120,-126,12
2024-02-14,-5763,26293,-18607,-35975,-67,-2278,505,0,22020,-2812,-2068
2024-02-13,21780,390,-22609,-24826,1239,-1452,0,0,0,2430,0
2024-02-08,-368,16192,-15661,-17925,0,3070,0,0,0,-806,-180
2024-02-07,11274,3506,-14475,-15958,997,0,0,0,-7754,8240,-344
2024-02-06,9154,10138,-17365,-20175,4406,-1310,-2,0,-287,3,-1171
2024-02-05,5845,8153,-14084,-11653,-12,-21497,0,0,19082,-4,30
2024-02-02,-14340,-34812,49266,41710,-77,6434,0,0,2995,-1796,7
2024-02-01,-3956,-23556,25562,44467,-1989,-6789,0,0,-9216,-911,1864
2024-01-31,9300,43181,-45636,-4001,-1053,-32916,0,0,-8236,570,-6919
2024-01-30,-18926,7340,10622,4863,546,2163,0,0,-1,3051,1110
2024-01-29,-5176,6971,-1338,4594,170,1885,0,0,0,-7987,123
2024-01-26,-15034,-13417,20398,4119,0,17466,1,0,-1172,-16,8142
2024-01-25,-4717,5516,-5998,-523,0,-1500,-1,0,-1816,-2158,5405
2024-01-24,-29246,34481,-5639,-4782,0,-175,0,0,-1014,332,20
2024-01-23,4116,-9538,4963,1749,1240,-4676,0,0,9926,-3276,320
2024-01-22,22615,-27825,-371,16878,-922,-9405,-149,0,-993,-5780,5310
2024-01-19,24737,-42788,17629,24845,150,-1190,0,0,-6676,500,3
2024-01-18,80446,-34811,-46101,504,1532,195,1,0,-48743,410,259
2024-01-17,37762,29028,-68055,6957,19,-1521,10,0,-73554,34,377
2024-01-16,37246,23346,-56189,-4530,-1138,-23475,0,0,-31726,4680,-2757
2024-01-15,38733,-27562,-5459,2375,-3192,-3861,0,0,-784,3,-6679
2024-01-12,109211,-69786,-40739,-38570,0,1073,0,0,-2048,-1194,62
2024-01-11,-16350,11214,5152,14912,1566,7855,-254,0,555,-19482,12
2024-01-10,52730,823,-53591,-23659,-4822,1266,0,0,-27565,1189,-5
2024-01-09,-10355,15360,-5811,30685,-6386,1263,0,0,-27983,-3390,198
2024-01-08,-26125,37284,-11290,-8763,-1347,200,-671,0,-2,-707,130
2024-01-05,15151,27035,-42203,-10777,-6,-24372,0,0,-8053,1005,16
2024-01-04,78435,-27762,-51904,-19342,-8743,-3291,0,0,-17781,-2747,943
2024-01-03,113500,-46004,-67529,-64853,-472,-3809,0,0,2476,-871,1
2024-01-02,22810,-5336,-17916,-4501,-6329,-6071,0,0,0,-1015,444
2023-12-28,39927,-17296,-23665,-22466,-9736,10680,194,0,-1523,-814,1055
2023-12-27,-25994,38715,-13767,4521,-14968,152,0,0,0,-3472,996
2023-12-26,10521,-18098,1553,163,766,2263,-2000,0,0,361,6384
2023-12-22,51939,-24725,-25542,7084,-641,-9681,0,0,-21254,-1050,-1812
2023-12-21,12327,25665,-39023,-20980,654,-372,0,0,-1158,-17167,1181
2023-12-20,67566,-29817,-38332,1342,-43,-45944,-1,0,0,6314,115
2023-12-19,-39406,14569,25253,-8710,-3783,34359,0,0,-1290,4677,-503
2023-12-18,3997,4525,-2597,366,0,-2661,-89,0,-216,3,-6227
2023-12-15,-3642,992,2674,2655,1091,2565,0,0,0,-3637,-13
2023-12-14,-41347,-28759,71348,77583,-1655,17642,1400,0,-10760,-12862,-1057
2023-12-13,-896,2831,-1726,20925,-143,-608,-5000,0,151,-17051,-17
