일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,2388,112,-5611,-5601,0,-10,0,0,0,0,3111
2024-03-12,1918,669,-3263,-3253,0,-10,0,0,0,0,676
2024-03-11,4254,448,-6045,-5084,0,-961,0,0,0,0,1340
2024-03-08,8568,-2254,-6895,-5015,201,-2081,0,0,0,0,580
2024-03-07,3202,-544,-2698,-2851,133,20,0,0,0,0,40
2024-03-06,330,-324,217,152,65,0,0,0,0,0,-223
2024-03-05,1040,357,-1202,46,191,0,0,0,0,-1439,-195
2024-03-04,2083,-686,-1474,-489,0,-985,0,0,0,0,77
2024-02-29,2987,-2104,-939,-1053,93,21,0,0,0,0,56
2024-02-28,6966,7618,-14593,-14590,-3,0,0,0,0,0,9
2024-02-27,2059,493,-2664,-2852,165,23,0,0,0,0,110
2024-02-26,6526,1770,-9466,-9664,198,0,0,0,0,0,1165
2024-02-23,2300,56,-2429,-2136,300,0,0,0,0,-593,73
2024-02-22,1748,222,-1678,-1558,0,0,0,0,0,-120,-292
2024-02-21,261,-561,178,178,0,0,0,0,0,0,122
2024-02-20,2456,-2975,255,286,0,-31,0,0,0,0,264
2024-02-19,-12044,9213,2468,2501,-32,-1,0,0,0,0,-7
2024-02-16,241,-255,-77,404,-13,0,0,0,0,-468,91
2024-02-15,5275,-1856,-4003,-1412,-35,-1500,0,0,0,-1056,584
2024-02-14,440,2007,-3268,-2142,-1,-1516,0,0,0,391,838
2024-02-13,-118,-760,661,-546,-2,-1,0,0,0,1210,217
2024-02-08,-2822,-2586,5095,3021,0,2074,0,0,0,0,313
2024-02-07,-12654,2647,9878,8207,359,1154,0,0,170,-12,147
2024-02-06,-1851,-745,1620,414,0,261,0,0,0,945,976
2024-02-05,-3562,156,2088,2088,0,0,0,0,0,0,1318
2024-02-02,-660,-878,1386,1394,-1,-7,0,0,0,0,153
2024-02-01,-20288,8247,14397,13362,0,217,0,0,818,0,-2356
2024-01-31,-5371,441,5085,5099,0,-14,0,0,0,0,-175
2024-01-30,-1375,443,992,1001,0,-9,0,0,0,0,-60
2024-01-29,-2887,2475,412,446,-20,-14,0,0,0,0,0
2024-01-26,870,607,-1509,-1501,0,-8,0,0,0,0,32
2024-01-25,-49,-397,446,486,-40,0,0,0,0,0,0
2024-01-24,-892,968,-91,484,-20,-555,0,0,0,0,15
2024-01-23,1234,751,-1976,-1960,0,0,0,0,0,-16,0
2024-01-22,1675,549,-2224,-2362,0,0,0,0,138,0,0
2024-01-19,4567,-695,-3872,-4011,0,0,0,0,139,0,0
2024-01-18,10854,-1059,-9923,-10695,0,772,0,0,0,0,128
2024-01-17,5385,-1545,-3836,-3836,0,0,0,0,0,0,-3
2024-01-16,-94,-259,561,561,0,0,0,0,0,0,-208
2024-01-15,-480,-343,490,490,0,0,0,0,0,0,333
2024-01-12,9236,-980,-8154,-9438,0,1284,0,0,0,0,-102
2024-01-11,328,-156,496,496,0,0,0,0,0,0,-668
2024-01-10,-2763,1688,475,475,0,0,0,0,0,0,600
2024-01-09,341,506,-642,-624,0,0,0,0,-18,0,-205
2024-01-08,1481,-479,-972,128,16,-1116,0,0,0,0,-30
2024-01-05,698,1404,-2094,-2060,0,0,0,0,0,-34,0
2024-01-04,-653,-663,1306,1306,0,0,0,0,0,0,10
2024-01-03,1175,-637,-538,-404,-42,0,0,0,-92,0,0
2024-01-02,1453,-247,-1206,-230,-976,0,0,0,0,0,0
2023-12-28,6970,-191,-6808,-6808,0,0,0,0,0,0,50
2023-12-27,2378,-633,-1767,-363,-106,-8,0,0,0,-1290,22
2023-12-26,1047,-244,-798,255,0,-1053,0,0,0,0,-5
2023-12-22,895,-213,-682,-1332,0,650,0,0,0,0,0
2023-12-21,1824,-90,-1764,-2118,-146,500,0,0,0,0,30
2023-12-20,-2111,561,1632,1232,0,400,0,0,0,0,-82
2023-12-19,2935,-482,-1621,415,-1158,-878,0,0,0,0,-832
2023-12-18,1100,72,-1165,-8,-1208,18,0,0,0,33,-7
2023-12-15,3841,-3132,-1070,4029,-498,-4783,0,0,0,182,361
2023-12-14,2947,54,-3070,1743,-2304,-3329,0,0,0,820,69
2023-12-13,917,-1570,753,2022,-76,1200,0,0,-2362,-31,-100
2023-12-12,-198,-1005,1203,264,0,960,0,0,-21,0,0
2023-12-11,-1022,-1124,1513,1509,0,4,0,0,0,0,637
2023-12-08,-153,193,-40,65,-105,0,0,0,0,0,0
2023-12-07,3077,-689,-1540,-637,0,-1185,0,0,282,0,-848
2023-12-06,-455,-871,714,2839,0,-2166,0,0,-19,60,612
2023-12-05,-7768,736,6766,5751,-109,799,-1,0,0,326,266
2023-12-04,-1562,-518,2100,2100,0,0,0,0,0,0,-20
2023-12-01,115,-7,-108,12,0,-120,0,0,0,0,0
2023-11-30,-33,-79,112,112,0,0,0,0,0,0,0
2023-11-29,1293,-929,-364,-4,-240,-120,0,0,0,0,0
2023-11-28,33,-560,527,527,0,0,0,0,0,0,0
2023-11-27,-5224,1423,2251,2900,0,-1085,0,0,436,0,1550
2023-11-24,-1498,365,1118,1118,0,0,0,0,0,0,15
2023-11-23,1913,87,-2000,-2000,0,0,0,0,0,0,0
2023-11-22,237,-89,-148,-148,0,0,0,0,0,0,0
2023-11-21,-108,259,-297,-297,0,0,0,0,0,0,146
2023-11-20,-588,-256,536,538,-2,0,0,0,0,0,308
2023-11-17,-59,-241,179,1298,0,-1119,0,0,0,0,121
2023-11-16,235,-364,174,174,0,0,0,0,0,0,-45
2023-11-15,3293,-873,-2455,-2455,0,0,0,0,0,0,110
2023-11-14,461,-916,705,705,0,0,0,0,0,0,-250
2023-11-13,-1,-1091,1391,1448,-2,0,-1,0,0,-54,-299
2023-11-10,-1413,-671,2084,2084,0,0,0,0,0,0,0
2023-11-09,-3493,-147,4453,4710,-2,-535,0,0,0,280,-783
2023-11-08,-13213,4560,8654,9909,210,0,0,0,-1465,0,-1
2023-11-07,-1203,-1063,1466,1465,0,0,1,0,0,0,800
2023-11-06,1770,-778,-1527,-1527,0,0,0,0,0,0,535
2023-11-03,1287,-640,-1233,-1233,0,0,0,0,0,0,586
2023-11-02,-1439,-692,1926,1979,0,0,0,0,0,-53,205
2023-11-01,3483,-1327,-1806,-2825,0,1051,0,0,0,-32,-350
2023-10-31,-7160,3555,4077,4077,0,0,0,0,0,0,-472
2023-10-30,-2140,468,1569,1569,0,0,0,0,0,0,113
2023-10-27,-384,-312,702,702,0,0,0,0,0,0,-6
2023-10-26,-229,-1047,1276,1276,0,0,0,0,0,0,0
2023-10-25,-8616,1902,6784,6186,0,0,0,0,598,0,-70
2023-10-24,-4425,-447,4932,3845,0,1087,0,0,0,0,-60
2023-10-23,-1196,1800,-604,-1372,0,768,0,0,0,0,0
2023-10-20,874,-1213,209,209,0,0,0,0,0,0,130
2023-10-19,101,-648,617,617,0,0,0,0,0,0,-70
2023-10-18,302,-462,160,160,0,0,0,0,0,0,0
2023-05-18,-3391,925,2495,2621,0,-126,0,0,0,0,-29
2023-05-17,-53,4,49,49,0,0,0,0,0,0,0
2023-05-16,341,322,-763,-274,0,-331,0,0,0,-158,100
2023-05-15,-641,-192,833,775,0,0,0,0,0,58,0
2023-05-12,1725,375,-2036,-2036,0,0,0,0,0,0,5
2023-05-11,-1822,-224,1817,1698,0,-34,0,0,0,153,229
2023-05-10,359,-379,-30,-30,0,0,0,0,0,0,0
2023-05-09,1793,-314,-940,-941,0,0,1,0,0,0,-539
2023-05-08,170,24,-194,-194,0,0,0,0,0,0,0
2023-05-04,1201,-484,-178,-178,0,0,0,0,0,0,-539
2023-05-03,2398,-428,-502,-348,0,0,0,0,0,-154,-1519
2023-05-02,1233,1043,1317,-25,0,1437,0,0,0,-95,-3593
2023-04-28,682,-541,-31,65,0,0,0,0,0,-96,-110
2023-04-27,-110,-50,10,-11,0,0,0,0,0,21,0
2023-04-26,-2719,739,2280,967,1573,0,0,0,-260,0,-300
2023-04-25,-1223,2790,-1608,2152,0,-3464,0,0,0,-296,-21
2023-04-24,15141,-2353,-12678,-8522,0,-121,0,0,-1264,-2771,-420
2023-04-21,-1027,-154,1740,-31,129,1361,1,0,202,78,-559
2023-04-20,-710,-1238,2358,346,245,0,0,0,387,1380,-410
2023-04-19,-772,-994,2056,-6,-176,468,0,0,0,1770,-260
2023-04-18,-14521,9369,5771,-2070,1392,6621,-221,0,0,49,-594
2023-04-17,-731,-159,1254,0,0,650,0,0,-46,650,-364
2023-04-14,-3720,-268,4128,655,0,886,0,0,1937,650,-140
2023-04-13,-9,3300,-4345,103,-7262,214,0,0,0,2600,1079
2023-04-12,2713,-1415,-2394,-86,-2195,0,0,0,0,-113,1066
2023-04-11,850,-256,-460,0,-1,-34,0,0,0,-425,-134
2023-04-10,261,-259,-2,0,-2,0,0,0,0,0,0
2023-04-07,459,-371,-68,-68,0,0,0,0,0,0,-20
2023-04-06,-378,53,596,-180,-1,0,0,0,644,133,-271
2023-04-05,-245,505,254,0,-1,35,0,0,220,0,-515
2023-04-04,-919,95,1018,636,0,249,0,0,0,133,-194
2023-04-03,-2413,303,2368,2320,0,0,0,0,0,48,20
2023-03-31,-1548,773,701,299,0,270,0,0,0,132,74
2023-03-30,-1525,-37,1722,1724,-2,0,0,0,0,0,-160
2023-03-29,-1259,461,973,975,-2,0,0,0,0,0,-175
2023-03-28,-603,-36,719,740,99,-120,0,0,0,0,-80
2023-03-27,-1743,-1043,2796,2800,-4,0,0,0,0,0,0
2023-03-24,-599,-224,1844,1844,0,0,0,0,0,0,-1031
2023-03-23,1306,-1459,964,5549,0,0,0,0,-4723,138,-821
2023-03-22,-526,-1870,2486,2739,0,-300,0,0,0,47,-100
2023-03-21,-9951,3540,7241,5833,1156,251,1,0,0,0,-770
2023-03-20,-1983,265,2018,2020,-2,0,0,0,0,0,-300
2023-03-17,-4375,-460,5465,2635,2883,-53,0,0,0,0,-630
2023-03-16,-2416,-447,3237,3190,-1,0,0,0,0,48,-310
2023-03-15,-4814,-486,5529,730,4751,0,0,0,0,48,-229
2023-03-14,-2358,-651,3324,2555,720,0,0,0,0,49,-400
2023-03-13,-3722,-71,3732,3734,-2,0,0,0,0,0,-6
2023-03-10,-2015,-1447,3592,3592,0,0,0,0,0,0,-130
2023-03-09,-3613,-796,4457,4407,0,50,0,0,0,0,-15
2023-03-08,-4260,-235,4615,4617,0,-2,0,0,0,0,-120
2023-03-07,-472,-899,1373,1373,0,0,0,0,0,0,0
2023-03-06,-6583,646,5985,6899,-1089,242,0,0,0,-67,-30
2023-03-03,-1826,-1133,3054,3054,0,0,0,0,0,0,-95
2023-03-02,-40,-459,499,500,-1,0,0,0,0,0,0
2023-02-28,-5322,778,4634,3525,93,1017,-1,0,0,0,-90
2023-02-27,-1323,-402,1825,1701,124,0,0,0,0,0,-100
2023-02-24,-740,-728,1459,1402,57,0,0,0,0,0,0
2023-02-23,-1655,-374,2109,1236,96,723,0,0,0,54,-80
2023-02-22,-2217,-471,2594,2441,153,0,0,0,0,0,10
2023-02-21,-324,-177,501,501,0,0,0,0,0,0,0
2023-02-20,-1288,-542,1870,1871,-1,0,0,0,0,0,-40
2023-02-17,-1076,233,793,794,-1,0,0,0,0,0,0
2023-02-16,-512,-355,857,857,0,0,0,0,0,0,10
2023-02-15,-421,-1297,1717,2157,-25,0,0,0,-415,0,0
2023-02-14,-1147,-353,1506,1519,-13,0,0,0,0,0,-10
2023-02-13,-601,-177,778,278,0,500,0,0,0,0,0
2023-02-10,-1478,430,1048,248,0,800,0,0,0,0,0
2023-02-09,152,-270,107,107,0,0,0,0,0,0,11
2023-02-08,-585,-280,855,855,0,0,0,0,0,0,10
2023-02-07,914,-1216,282,327,0,-45,0,0,0,0,20
2023-02-06,-758,141,617,1370,-44,0,0,0,0,-709,0
2023-02-03,-581,7,574,580,0,0,0,0,-6,0,0
2023-02-02,-444,-3,441,600,0,-82,0,0,-77,0,6
2023-02-01,-564,-88,622,1622,0,0,0,0,-1000,0,30
2023-01-31,-182,-606,788,788,0,0,0,0,0,0,0
2023-01-30,346,-523,177,840,0,-72,0,0,-591,0,0
2023-01-27,-715,-480,1276,1293,-27,10,0,0,0,0,-80
2023-01-26,-444,-308,784,784,0,0,0,0,0,0,-32
2023-01-25,566,-387,-145,-145,0,0,0,0,0,0,-34
2023-01-20,101,-63,-36,-36,0,0,0,0,0,0,-2
2023-01-19,879,104,-933,-933,0,0,0,0,0,0,-50
2023-01-18,-1784,-108,1882,1814,68,0,0,0,0,0,10
2023-01-17,-781,-249,1041,1041,0,0,0,0,0,0,-10
2023-01-16,-33,-47,80,0,0,80,0,0,0,0,0
2023-01-13,-200,-43,243,243,0,0,0,0,0,0,0
2023-01-12,-333,-196,529,684,0,59,0,0,0,-214,0
2023-01-11,772,-249,-529,-529,0,0,0,0,0,0,6
2023-01-10,-802,88,754,1578,0,33,0,0,0,-857,-40
2023-01-09,600,-525,-55,116,-91,-11,0,0,0,-69,-20
2023-01-06,-402,-38,413,413,0,0,0,0,0,0,27
2023-01-05,311,-128,154,154,0,0,0,0,0,0,-337
2023-01-04,-474,318,156,-1045,0,1200,1,0,0,0,0
2023-01-03,-768,141,627,713,0,0,1,0,0,-87,0
2023-01-02,-4292,-313,4635,3430,0,1205,0,0,0,0,-30
2022-12-29,-1059,-165,1219,1219,0,0,0,0,0,0,5
2022-12-28,-2971,-738,3704,3842,0,0,0,0,-138,0,5
2022-12-27,1625,-446,-1079,-1079,0,0,0,0,0,0,-100
2022-12-26,-173,-216,409,410,-1,0,0,0,0,0,-21
2022-12-23,-1530,322,1181,1046,0,0,0,0,0,135,27
