일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-55304,-66963,120416,23337,12632,37239,5,0,47498,-295,1786
2024-03-12,17430,-37624,20825,47852,-1551,-9661,0,-1000,-14418,-397,-669
2024-03-11,-23601,-65528,63584,116,5841,1451,-1,0,56512,-335,25663
2024-03-08,16229,-84235,42149,79301,-8196,-8976,-399,1248,-8493,-12336,25688
2024-03-07,-22370,-6427,1079,-9341,503,-290,1,-191,10148,249,28158
2024-03-06,-14449,-18423,19908,9204,10147,-1467,0,-7,9478,-7447,12928
2024-03-05,-12197,4542,-5562,-8682,-1766,-1603,0,0,13924,-7435,13207
2024-03-04,-51301,18255,22956,3552,3857,490,-1,5000,16448,-6390,11531
2024-02-29,5042,34168,-52251,-38476,-3314,-6219,0,0,9471,-13713,12976
2024-02-28,-13345,-23385,31637,15545,-666,-3261,0,0,44655,-24636,5208
2024-02-27,-18045,5200,7574,6150,1189,-3544,0,3,6866,-3090,5319
2024-02-26,2744,142034,-147083,25581,-33549,-42982,1,10,-76211,-19933,2216
2024-02-23,-62671,96381,-34396,-5007,3263,3402,368,0,-22371,-14051,608
2024-02-22,496,165,-534,32203,2808,-4305,0,-1083,3724,-33881,4
2024-02-21,-35627,64409,-24343,-4868,-6616,-1251,-2211,0,-17990,8593,-4421
2024-02-20,-6742,69008,-63431,-26932,-9216,-12102,-603,330,19096,-34004,1163
2024-02-19,-300569,180668,120661,6415,3082,22562,-6,-337,36017,52928,342
2024-02-16,-122772,49589,75484,32067,7779,-2071,-355,-7,34782,3289,-1833
2024-02-15,-45769,-12430,60385,21247,9532,-453,-359,0,25634,4784,-2082
2024-02-14,-24418,83488,-54650,-33919,-4339,-16047,48,0,-22899,22506,-4279
2024-02-13,-56683,-22048,81298,69551,-2225,2324,-539,-4000,35588,-19401,-2513
2024-02-08,-40124,-70294,113966,67299,2457,5638,27,173,27549,10823,-3306
2024-02-07,-104766,-141425,249268,72020,39128,37313,-16,-62,63606,37279,-3056
2024-02-06,-45440,42236,4773,4269,-429,-5068,-1395,-4536,5639,6293,-1479
2024-02-05,-35337,-8116,39761,-72290,11566,42011,-1707,3000,55932,1249,3818
2024-02-02,-207210,116978,103949,36642,3187,18729,3373,1078,23728,17212,-10545
2024-02-01,-395715,-10413,423943,18587,42703,200960,1213,452,116754,43274,-18591
2024-01-31,-151472,-159429,300302,922,46180,83962,305,1283,168266,-616,12179
2024-01-30,-84048,-255120,329882,46571,41257,88450,1051,162,106672,45719,7673
2024-01-29,-58291,-150134,212466,-2685,24631,61231,125,4131,100749,24284,-4173
2024-01-26,3010,-5219,2151,-10459,4406,1265,0,0,6569,370,-13
2024-01-25,-4522,-9782,14357,6363,5179,1156,1,0,1749,-91,-11
2024-01-24,10094,-3206,-6961,-7041,-89,-12528,0,0,11446,1251,83
2024-01-23,-6883,3115,3592,7803,-1440,633,0,0,-2877,-527,41
2024-01-22,44918,-42037,-3326,4004,421,-342,0,0,-7659,250,196
2024-01-19,60656,-18450,-42920,-2538,-4346,1928,0,1,-38009,44,638
