일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-88176,44457,45874,1988,2368,21228,0,0,10897,9393,-12899
2024-03-12,-5732,10688,-4293,8711,942,-16658,294,0,-6499,8917,-320
2024-03-11,427036,-259511,-183621,-33046,-14960,-115950,0,-3606,-31758,15699,13606
2024-03-08,-98754,13668,83949,9442,11141,28633,0,0,35119,-386,3639
2024-03-07,230043,-328266,98660,-15310,30158,10648,0,2847,67309,3008,-5419
2024-03-06,-168197,119722,41759,-3201,12329,-8401,5000,0,18647,17385,7917
2024-03-05,-23274,37367,-11363,-3960,-16796,1445,0,0,-2486,10434,-2818
2024-03-04,-58348,94114,-38542,2002,-10,-66347,0,0,17710,8103,1661
2024-02-29,-42434,99093,-56629,-5228,321,-9517,0,0,-2289,-39916,144
2024-02-28,-18813,-4838,14703,995,1200,16466,0,0,2140,-6098,8340
2024-02-27,-79963,85728,-29436,6706,-1674,3305,5015,0,-402,-42386,20125
2024-02-26,-108992,110473,-38908,9053,-5318,1924,0,0,2064,-46631,33914
2024-02-23,416809,-482002,58030,-2470,11640,21611,301,0,17899,9049,5853
2024-02-22,-98471,73117,71546,8225,-217,-21194,0,0,74985,9747,-37430
2024-02-21,-96798,39964,47510,902,11704,-5895,3159,0,74634,-36994,9745
2024-02-20,-18791,51113,-15498,-15649,-270,-11383,0,0,13179,-1375,-9461
2024-02-19,-5837,65675,-51034,-1710,-545,-45341,0,0,2143,-5581,-265
2024-02-16,107646,-36142,-79811,-15398,-3001,8755,0,0,-11678,-58489,7623
2024-02-15,-118545,161254,-39080,4806,7126,-14493,0,0,-32786,-3733,-2020
2024-02-14,-302856,138988,150100,4262,11438,98623,0,0,18458,17319,285
2024-02-13,89588,-38733,-32919,-24982,21605,108842,0,0,24781,-163165,-17360
2024-02-08,-959022,424819,520634,67796,16580,83659,0,0,-7738,360337,21490
2024-02-07,60341,-29173,-26621,2347,-73,-32024,0,0,0,3129,-4145
