일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,24613,-24375,-387,-820,-40,-1501,0,0,2129,-155,100
2024-03-12,3781,-12251,7604,4831,-3,-179,0,0,2372,583,858
2024-03-11,14211,-10848,-5788,-1534,69,-239,1,0,-3380,-705,2384
2024-03-08,15606,-12610,-3116,1923,153,-1616,-19,0,-3302,-255,55
2024-03-07,73716,-61035,-14511,-346,-19,195,1,0,-14332,-10,1743
2024-03-06,81317,-54186,-21289,-2703,-173,-8037,-2999,0,-2303,-5074,-5878
2024-03-05,65235,-40413,-26092,-7452,-968,-10098,0,0,-7129,-445,1087
2024-03-04,26672,-7877,-19659,-419,-151,-18352,-1,0,-811,75,812
2024-02-29,134164,-73571,-56926,-9904,-11846,-11191,-1436,0,-22329,-220,-3891
2024-02-28,-25706,32206,-6350,1830,-60,-111,0,0,-7780,-229,-153
2024-02-27,44828,-39177,-5205,1382,2,75,0,0,-6513,-151,-864
2024-02-26,20626,-13188,-6354,687,-451,-616,0,0,-5795,-179,-569
2024-02-23,6012,-193,-4564,8073,-67,-4998,1,0,-7685,112,-1268
2024-02-22,6407,7136,-14388,1744,101,-8127,0,0,-8065,-41,803
2024-02-21,6937,39,-7071,1694,-2,-691,0,0,-8039,-33,101
2024-02-20,30290,-16668,-15231,-3186,0,-211,0,0,-11552,-282,1605
2024-02-19,12875,-3185,-9666,5086,-3456,-2999,0,-131,-8259,93,1
2024-02-16,-17608,21833,-9241,2485,-1596,-967,1,0,-8749,-415,5024
2024-02-15,10578,2235,-13008,914,-94,-7135,0,0,-6536,-157,28
2024-02-14,24135,-4658,-19704,-7741,-209,-866,0,0,-11302,414,224
2024-02-13,-4881,697,5597,15792,-281,-3859,0,0,-6351,296,-1765
2024-02-08,-9541,18603,-8893,4731,-479,-3692,0,0,-9535,82,-140
2024-02-07,-16026,12697,3568,10293,-47,-1843,1,0,-5040,204,-259
2024-02-06,-17659,23667,-6068,-305,588,-563,-5,0,-5969,186,12
2024-02-05,-7794,27105,-18625,-11628,-479,-1935,0,0,-3875,-708,-675
2024-02-02,-6585,-4084,5964,9834,-873,545,0,0,-3621,79,4724
2024-02-01,-12384,17130,-4330,907,-496,-240,0,0,-4592,91,-917
2024-01-31,2455,6571,-9062,136,-292,8974,0,0,-17590,-290,51
2024-01-30,17637,-6261,-11802,1190,-18,813,0,0,-13819,32,120
2024-01-29,-7520,25003,-16675,-326,-691,23,2000,0,-17658,-23,-834
2024-01-26,7875,1651,-9537,-1011,342,1322,1000,0,-11188,-2,0
2024-01-25,951,12321,-13147,2109,172,1145,0,0,-16563,-10,-122
2024-01-24,8836,8004,-15969,2566,-9,-17800,0,0,-721,-5,-850
2024-01-23,25053,-1389,-24392,1558,20,-4301,0,0,-21669,0,710
2024-01-22,18221,-8188,-9768,362,-180,-9523,0,0,-465,38,324
2024-01-19,-15818,20956,-3690,-390,389,-1821,0,0,-1867,-1,-1504
2024-01-18,24453,-23608,-1090,-1671,400,80,0,0,165,-64,-8
2024-01-17,30935,-10790,-19100,-164,346,-12587,1069,0,6792,-14556,-1054
2024-01-16,22389,1819,-24668,-5930,-452,-17493,0,0,1828,-2621,436
2024-01-15,15015,-6174,-8846,2525,-68,-11249,0,0,-132,78,111
2024-01-12,14425,-9790,-4946,-3302,-9,-1474,0,0,35,-196,247
2024-01-11,24804,-4118,-19824,-9251,113,3115,-500,0,-13101,-200,-908
2024-01-10,-1252,6319,-5116,-3636,-113,-300,0,0,-73,-994,46
2024-01-09,4544,-2349,-2271,1008,-68,97,1,0,-2321,-988,-104
