일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-2368,3312,-944,-698,0,-6,0,0,0,-240,0
2024-03-12,-504,3059,-2602,185,0,-82,0,0,0,-2705,47
2024-03-11,1442,653,-2071,111,0,-324,0,0,0,-1858,-24
2024-03-08,-806,1469,-816,467,0,0,0,0,0,-1283,151
2024-03-07,-1615,1690,-75,-540,0,29,0,0,0,436,0
2024-03-06,-796,548,248,122,0,292,0,0,0,-166,0
2024-03-05,-1420,56,1411,-666,0,983,0,0,0,1094,-47
2024-03-04,-7268,4347,2970,-1405,0,1313,0,0,0,3062,1
2024-02-29,963,-2377,1549,47,0,733,0,0,0,769,-35
2024-02-28,-950,-2084,3034,-329,0,275,0,0,0,3088,0
2024-02-27,-24,2095,-2242,-854,0,0,0,0,0,-1388,169
2024-02-26,-2226,2169,322,45,0,44,0,0,0,233,-66
2024-02-23,436,1594,-2016,30,0,688,0,0,0,-2734,-14
2024-02-22,-2454,1841,613,-103,0,0,0,0,0,716,0
2024-02-21,-2119,1089,992,156,0,61,0,0,0,775,38
2024-02-20,5063,-4949,425,-49,0,864,0,0,-113,-277,-531
2024-02-19,-6367,619,5260,4007,0,1849,0,0,0,-596,491
2024-02-16,-5500,3662,1805,861,0,-21,0,0,0,965,33
2024-02-15,-6135,1852,4316,600,0,-271,0,0,3744,243,-33
2024-02-14,-4476,942,3535,2157,0,-145,0,0,0,1523,-1
2024-02-13,672,-1195,248,261,0,-221,0,0,0,208,63
2024-02-08,-4945,3448,1977,12,0,886,0,0,0,1079,-480
2024-02-07,-7007,4991,2015,6,0,1754,0,0,0,255,1
2024-02-06,-625,-941,1566,-2,0,434,0,0,0,1134,0
2024-02-05,-2799,1214,1548,213,0,606,0,0,0,729,37
2024-02-02,528,317,-1045,-1050,0,-880,0,0,0,885,200
2024-02-01,-14154,10335,4121,1899,0,651,0,0,0,1571,-292
2024-01-31,-6530,5554,980,81,0,899,0,0,0,0,0
2024-01-30,-570,320,423,19,0,404,0,0,0,0,-170
2024-01-29,-2879,2904,-1,0,0,-1,0,0,0,0,-11
2024-01-26,-690,696,-6,-5,0,-1,0,0,0,0,0
2024-01-25,-359,355,4,4,0,0,0,0,0,0,0
2024-01-24,-1283,1274,5,5,0,0,0,0,0,0,4
2024-01-23,-484,485,-1,-1,0,0,0,0,0,0,0
2024-01-22,5,37,4,4,0,0,0,0,0,0,-46
2024-01-19,-1016,945,-78,-78,0,0,0,0,0,0,149
2024-01-18,-482,508,-81,-81,0,0,0,0,0,0,55
2024-01-17,11,-133,74,74,0,0,0,0,0,0,52
2024-01-16,-53,195,-163,37,0,0,0,0,0,-200,21
2024-01-15,117,-174,35,35,0,0,0,0,0,0,22
2024-01-12,-185,152,-19,-19,0,0,0,0,0,0,52
2024-01-11,-619,653,-34,-34,0,0,0,0,0,0,0
2024-01-10,-746,717,29,29,0,0,0,0,0,0,0
2024-01-09,-501,568,-67,-67,0,0,0,0,0,0,0
2024-01-08,-795,747,47,47,0,0,0,0,0,0,0
2024-01-05,-262,262,0,0,0,0,0,0,0,0,0
2024-01-04,-483,466,-10,-10,0,0,0,0,0,0,27
2024-01-03,-622,591,23,23,0,0,0,0,0,0,8
2024-01-02,-1613,1614,-1,-1,0,0,0,0,0,0,0
2023-12-28,-1111,1559,0,0,0,0,0,0,0,0,-448
2023-12-27,-28,401,-2,-2,0,0,0,0,0,0,-373
2023-12-26,-2081,1224,-1,-1,0,0,0,0,0,0,858
2023-12-22,28,-267,237,-1,0,238,0,0,0,0,2
