일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-850,-513,1363,1363,0,0,0,0,0,0,0
2024-03-12,-34859,-534,0,0,0,0,0,0,0,0,35392
2024-03-11,8492,-844,0,0,0,0,0,0,0,0,-7648
2024-03-08,678,-664,-14,-14,0,0,0,0,0,0,0
2024-03-07,1712,-1729,17,17,0,0,0,0,0,0,0
2024-03-06,1797,-1797,0,0,0,0,0,0,0,0,0
2024-03-05,2670,-2655,-15,-15,0,0,0,0,0,0,0
2024-03-04,1304,-1305,1,1,0,0,0,0,0,0,0
2024-02-29,1210,-1164,-46,-46,0,0,0,0,0,0,0
2024-02-28,-6643,-994,-11,-11,0,0,0,0,0,0,7648
2024-02-27,3518,-719,-539,-539,0,0,0,0,0,0,-2260
2024-02-26,829,-1264,435,435,0,0,0,0,0,0,0
2024-02-23,2175,-2294,119,119,0,0,0,0,0,0,0
2024-02-22,1357,-856,-501,-501,0,0,0,0,0,0,0
2024-02-21,-570,73,497,497,0,0,0,0,0,0,0
2024-02-20,-273,273,0,0,0,0,0,0,0,0,0
2024-02-19,244,-234,-9,-9,0,0,0,0,0,0,-1
2024-02-16,1081,-1091,10,10,0,0,0,0,0,0,0
2024-02-15,-4200,2410,-929,-929,0,0,0,0,0,0,3000
2024-02-14,-4957,4163,794,794,0,0,0,0,0,0,0
2024-02-13,943,-271,-263,-263,0,0,0,0,0,0,0
2024-02-08,-15243,797,-78,-78,0,0,0,0,0,0,14524
2024-02-07,-4041,-1450,237,237,0,0,0,0,0,0,5254
2024-02-06,-740,-576,-5917,-117,0,0,0,0,0,-5800,7233
2024-02-05,-7731,-1608,-661,-661,0,0,0,0,0,0,10000
2024-02-02,-4450,-144,594,594,0,0,0,0,0,0,4000
2024-02-01,-2939,-571,0,0,0,0,0,0,0,0,3510
2024-01-31,-10532,-1612,147,147,0,0,0,0,0,0,12000
2024-01-30,-6884,-280,61,61,0,0,0,0,0,0,7100
2024-01-29,-6351,-841,0,0,0,0,0,0,0,0,7192
2024-01-26,892,-668,-224,-224,0,0,0,0,0,0,0
2024-01-25,1563,-1828,325,325,0,0,0,0,0,0,-60
2024-01-24,-13440,1385,4055,55,0,0,0,0,0,4000,8000
2024-01-23,-8417,1257,0,0,0,0,0,0,0,0,7160
2024-01-22,-8560,1391,-831,-831,0,0,0,0,0,0,8000
2024-01-19,-10550,1016,1534,-266,0,0,0,0,0,1800,8000
2024-01-18,-1933,787,51,51,0,0,0,0,0,0,1150
2024-01-17,-8612,-434,1046,1046,0,0,0,0,0,0,8000
2024-01-16,-4749,-322,-48,-48,0,0,0,0,0,0,5119
2024-01-15,-6971,356,15,15,0,0,0,0,0,0,6959
2024-01-12,-8112,-575,0,0,0,0,0,0,0,0,8828
2024-01-11,-4699,175,0,0,0,0,0,0,0,0,4524
2024-01-10,410,-43,0,0,0,0,0,0,0,0,100
2024-01-09,-3762,-186,0,0,0,0,0,0,0,0,3481
2024-01-08,-7988,64,-76,-76,0,0,0,0,0,0,8000
2024-01-05,-4647,-10,70,70,0,0,0,0,0,0,4597
2024-01-04,-715,-750,6,6,0,0,0,0,0,0,1459
2024-01-03,-5308,-318,-109,-109,0,0,0,0,0,0,5735
2024-01-02,-9753,-935,188,188,0,0,0,0,0,0,10500
2023-12-28,504,-504,0,0,0,0,0,0,0,0,0
2023-12-27,3032,-3010,0,0,0,0,0,0,0,0,0
2023-12-26,1400,-510,0,0,0,0,0,0,0,0,-790
2023-12-22,85,-738,0,0,0,0,0,0,0,0,653
2023-12-21,-5291,-298,0,0,0,0,0,0,0,0,5589
2023-12-20,465,41,0,0,0,0,0,0,0,0,-506
2023-12-19,279,-279,0,0,0,0,0,0,0,0,0
2023-12-18,-7312,114,-2,0,0,0,0,0,0,-2,7200
2023-12-15,-2749,-21,-30,0,0,0,0,0,0,-30,2800
2023-12-14,33,-241,-417,4,0,0,0,0,0,-421,705
2023-12-13,670,-256,-414,19,0,0,0,0,0,-433,0
2023-12-12,74,414,-488,-17,0,0,0,0,0,-471,0
2023-12-11,11,112,-449,7,0,0,0,0,0,-456,346
2023-12-08,-10908,1633,-425,-5,0,0,0,0,0,-420,9700
2023-12-07,-11726,-536,2262,29,0,0,0,0,0,2233,10000
2023-12-06,-11095,-603,-16,-16,0,0,0,0,0,0,12034
2023-12-05,-5890,-2444,-14,-14,0,0,0,0,0,0,8300
2023-12-04,-2087,-1304,-3835,0,0,0,0,0,0,-3835,7226
2023-12-01,-5958,-1434,307,0,0,0,0,0,0,307,7085
2023-11-30,-6310,-735,401,0,0,0,0,0,0,401,6644
2023-11-29,-2528,-3119,-356,203,0,0,0,0,0,-559,6003
2023-11-28,2391,-2470,66,0,0,0,0,0,0,66,3
2023-11-27,2550,-247,81,0,0,0,0,0,0,81,-2384
2023-11-24,-5690,-373,5,0,0,0,0,0,0,5,5998
2023-11-23,-8718,2801,-81,0,0,0,0,0,0,-81,5998
2023-11-22,-5959,857,381,0,0,0,0,0,0,381,6433
2023-11-21,-10270,2085,179,0,0,0,0,0,0,179,8006
2023-11-20,-5476,110,-506,0,0,0,0,0,0,-506,5872
2023-11-17,-4212,-1325,194,-1,0,0,0,0,0,195,5333
2023-11-16,-6558,-70,-116,0,0,0,0,0,0,-116,6744
2023-11-15,-5091,24,48,-15,0,0,0,0,0,63,5019
2023-11-14,-8141,327,-128,0,0,0,0,0,0,-128,7942
2023-11-13,958,-560,-324,0,0,0,0,0,0,-324,-74
2023-11-10,-4218,-921,3871,0,0,0,0,0,0,3871,1268
2023-11-09,299,-299,0,0,0,0,0,0,0,0,0
2023-11-08,294,-294,0,0,0,0,0,0,0,0,0
2023-11-07,1631,-1471,0,0,0,0,0,0,0,0,0
2023-11-06,597,-597,0,0,0,0,0,0,0,0,0
2023-11-03,384,-374,0,0,0,0,0,0,0,0,0
2023-11-02,29,-29,0,0,0,0,0,0,0,0,0
2023-11-01,309,-470,161,161,0,0,0,0,0,0,0
2023-10-31,1156,-1156,0,0,0,0,0,0,0,0,0
2023-10-30,252,-252,0,0,0,0,0,0,0,0,0
2023-10-27,151,-197,0,0,0,0,0,0,0,0,0
2023-10-26,1506,-1506,0,0,0,0,0,0,0,0,0
2023-10-25,-1760,1760,0,0,0,0,0,0,0,0,0
2023-10-24,1702,-1712,0,0,0,0,0,0,0,0,0
2023-10-23,4244,-4314,0,0,0,0,0,0,0,0,0
2023-10-20,7417,-7417,0,0,0,0,0,0,0,0,0
2023-10-19,2259,-2259,0,0,0,0,0,0,0,0,0
2023-10-18,-12,-40,52,52,0,0,0,0,0,0,0
2023-10-17,-1,1,0,0,0,0,0,0,0,0,0
2023-10-16,1787,-1787,0,0,0,0,0,0,0,0,0
2023-10-13,14770,-14770,0,0,0,0,0,0,0,0,0
2023-10-12,74,-74,0,0,0,0,0,0,0,0,0
2023-10-11,0,0,0,0,0,0,0,0,0,0,0
2023-10-10,762,-762,0,0,0,0,0,0,0,0,0
2023-10-06,156,-156,0,0,0,0,0,0,0,0,0
2023-10-05,1421,-1421,0,0,0,0,0,0,0,0,0
2023-10-04,4180,-4180,0,0,0,0,0,0,0,0,0
2023-09-27,769,-765,-4,-4,0,0,0,0,0,0,0
