일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,1173688,-225674,-973009,-12383,-17995,-730507,-96,925,-28803,-184150,11559
2024-03-12,912878,-1167804,226034,267560,11675,-66878,884,66,-4519,17246,24115
2024-03-11,385922,-158946,-222280,16823,-17790,-60306,103,-25679,282,-135713,-4751
2024-03-08,-1338746,1298134,23991,116655,-17288,-48204,2505,-6763,19364,-42278,21643
2024-03-07,-139864,358968,-219938,-81959,-3527,-24560,-1,-2039,-54252,-53600,1545
2024-03-06,584633,-408619,-180726,-46973,-24820,-26502,-619,1918,-1113,-82617,3093
2024-03-05,-111976,456201,-368421,-172785,-59142,-93970,100,-1273,7173,-48524,27007
2024-03-04,-996548,1259964,-223816,-269385,-24069,22728,-1009,30,-19882,67771,-27547
2024-02-29,38606,252184,-337884,-278096,-8561,-18779,-3973,4028,-45844,13341,47043
2024-02-28,-225817,675488,-561186,-277636,-1812,-27883,430,-5567,-93650,-155068,116929
2024-02-27,759964,-293699,-489686,218226,-45425,-123712,-5702,15082,-124519,-423636,12928
2024-02-26,85427,-6316,-213925,-55824,-17512,-39702,-895,-422,-55675,-43895,136411
2024-02-23,-433618,1308013,-878150,-400170,-68587,-76637,-9836,-9326,-266864,-46730,-1852
2024-02-22,-1665455,1503472,180360,42585,-23511,25038,9655,4969,-172470,294094,-3771
2024-02-21,-79867,-175180,258535,165879,-9803,-303,-612,-3000,46218,60156,-4267
2024-02-20,350389,-113496,-237945,-123507,-17139,-28376,-5701,-4028,12093,-71287,13
2024-02-19,-486114,733122,-200827,-29156,-36126,-47798,-39,-3953,-39643,-44112,-40488
2024-02-16,141370,154757,-313335,178024,-12220,-49863,2755,-10734,-34224,-387073,14039
2024-02-15,-112886,48848,50672,84951,-24226,-20960,-563,0,55339,-43869,16933
2024-02-14,303999,122359,-390547,-334371,-51070,19682,1133,-1737,5891,-30075,-34264
2024-02-13,-1475009,1528210,-115164,45834,-13870,21103,6520,-9121,-227316,61686,67449
2024-02-08,-1935395,1833612,143217,-221115,25612,43756,-1919,11443,149845,135595,-36733
2024-02-07,-206132,30016,188688,227222,-19386,-7450,-276,-1,34315,-45736,-9808
2024-02-06,-615752,687397,-19620,-110232,-5961,43128,285,904,-3979,56235,-37461
2024-02-05,441158,179042,-619723,-585748,-18708,35012,-504,7820,-11298,-46297,-5815
2024-02-02,46722,-314286,255927,178398,8852,39012,-488,8694,-61822,83281,10964
