일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,1309,-1251,-68,-13,-31,-24,0,0,0,0,10
2024-03-12,1564,-523,-1551,1,1350,-812,0,0,-2090,0,510
2024-03-11,-1094,703,367,41,-72,398,0,0,0,0,24
2024-03-08,1731,-1631,-140,50,-146,-44,0,0,0,0,40
2024-03-07,-802,945,-174,167,-59,-282,0,0,0,0,30
2024-03-06,-4607,-145,4290,735,-78,3633,0,0,0,0,528
2024-03-05,938,-146,50,42,-34,42,0,0,0,0,109
2024-03-04,3774,-3701,-83,-7,-66,-10,0,0,0,0,0
2024-02-29,-4154,2876,1278,-272,-36,1585,1,0,0,0,2
2024-02-28,-11612,5573,6040,42,935,5063,0,0,0,0,17
2024-02-27,-2305,-1866,4169,408,889,2428,0,0,0,444,0
2024-02-26,4276,-3169,-1367,-187,-24,-1079,0,0,0,-77,250
2024-02-23,-5960,2048,4119,-1299,1385,0,0,0,3633,400,-217
2024-02-22,1187,-1102,-55,-30,-25,0,0,0,0,0,-30
2024-02-21,2963,-2931,-32,11,-43,0,0,0,0,0,0
2024-02-20,-2582,2255,363,-35,334,64,0,0,0,0,25
2024-02-19,-23664,16381,7492,6659,884,-51,0,0,0,0,-150
2024-02-16,-3502,3663,-176,-104,-72,0,0,0,0,0,15
2024-02-15,2251,-2200,-90,-94,3,0,1,0,0,0,10
2024-02-14,-1797,-335,2134,-283,491,1926,0,0,0,0,0
2024-02-13,-540,-584,984,985,728,-729,0,0,0,0,0
2024-02-08,2763,-625,-2237,136,-76,-2297,0,0,0,0,96
2024-02-07,-530,1833,-1213,48,-49,-1213,1,0,0,0,-90
2024-02-06,527,-1739,1059,1035,-39,-8,0,0,71,0,51
2024-02-05,-9122,4551,4569,649,3258,192,0,0,0,470,-11
2024-02-02,-1122,645,588,616,-28,0,0,0,0,0,-111
2024-02-01,-9875,4844,5059,4061,811,187,0,0,0,0,9
2024-01-31,-1468,299,1179,1265,-86,0,0,0,0,0,-10
2024-01-30,443,-682,388,95,-34,0,0,0,0,327,-150
2024-01-29,-4146,4388,-69,-33,-36,0,0,0,0,0,-173
2024-01-26,-1018,1081,-53,6,-59,0,0,0,0,0,-10
2024-01-25,-2011,2002,-11,24,-54,20,-1,0,0,0,20
2024-01-24,-584,466,108,122,-14,0,0,0,0,0,10
2024-01-23,-620,736,-35,8,-43,0,0,0,0,0,-91
2024-01-22,492,-522,8,4,4,0,0,0,0,0,-80
2024-01-19,4218,-562,-3813,-2,-80,-445,0,0,-3286,0,62
2024-01-18,5129,-589,-4662,0,0,-551,0,0,-4111,0,22
2024-01-17,3228,2243,-5521,8,-20,-604,1,0,-4906,0,49
2024-01-16,-979,987,-78,13,-84,-7,0,0,0,0,70
2024-01-15,-120,143,-73,-18,-55,0,0,0,0,0,50
2024-01-12,1082,2656,-347,-303,-44,0,0,0,0,0,-3390
2024-01-11,-2181,1980,201,240,-38,0,-1,0,0,0,-1
2024-01-10,3065,1750,-4837,-22,-26,-561,0,0,-4228,0,10
2024-01-09,5273,88,-5364,-2,-49,-655,0,0,-4658,0,0
2024-01-08,-1604,1618,-42,-12,-30,0,0,0,0,0,0
2024-01-05,934,-696,-40,15,-55,0,0,0,0,0,0
2024-01-04,5259,554,-5409,-89,-16,-635,0,0,-4669,0,-700
2024-01-03,3464,-398,-1787,-101,12,-1698,0,0,0,0,-1500
2024-01-02,5194,-2219,-2900,-1803,-86,-1011,0,0,0,0,-182
2023-12-28,5817,-5770,-206,-77,-20,-98,-11,0,0,0,0
2023-12-27,11040,-15141,2231,-6,-113,2350,0,0,0,0,1600
2023-12-26,-18783,17242,-191,-83,-108,0,0,0,0,0,-128
2023-12-22,2336,-2159,-167,-53,-65,-28,-21,0,0,0,-201
2023-12-21,1762,-1600,-82,-42,-40,0,0,0,0,0,-30
2023-12-20,-2644,4638,-90,-79,-11,0,0,0,0,0,-1935
2023-12-19,-1477,1398,-167,-54,-76,-37,0,0,0,0,146
2023-12-18,-269,194,-18,-80,-33,56,0,0,39,0,91
2023-12-15,-3769,2402,1364,-205,-44,1613,0,0,0,0,99
2023-12-14,-1190,445,715,5,-52,0,0,0,762,0,99
2023-12-13,-79,-225,304,-54,-57,-101,0,0,516,0,0
2023-12-12,-362,97,-37,-24,-13,0,0,0,0,0,300
2023-12-11,-884,884,-5,-5,0,0,0,0,0,0,0
2023-12-08,-200,51,8,43,-35,0,0,0,0,0,141
2023-12-07,-1229,683,-215,-101,-90,-24,0,0,0,0,222
2023-12-06,348,-158,-39,-11,-28,0,0,0,0,0,-1
2023-12-05,2226,-199,-2037,-187,-50,-1800,0,0,0,0,10
2023-12-04,132,111,-47,0,-47,0,0,0,0,0,-166
2023-12-01,1078,-153,-877,-921,44,0,0,0,0,0,2
2023-11-30,587,-624,-58,-9,-49,0,0,0,0,0,-10
2023-11-29,2725,-2710,-14,-22,8,0,0,0,0,0,0
2023-11-28,653,1851,-575,-1,-28,-546,0,0,0,0,-1899
2023-11-27,1517,-637,-30,3,-33,0,0,0,0,0,-900
2023-11-24,2266,-1884,29,2,27,0,0,0,0,0,-411
2023-11-23,3117,-1262,-1387,-4,-32,-1192,0,0,-159,0,-468
2023-11-22,605,-250,-255,-20,4,0,0,0,-239,0,-100
2023-11-21,588,-818,-290,1,-51,0,0,0,-240,0,523
2023-11-20,1930,-1722,-160,-29,0,1,0,0,-132,0,-90
2023-11-17,1121,-1333,-14,-7,-7,0,0,0,0,0,216
2023-11-16,-982,1083,-113,-2,-111,0,0,0,0,0,0
2023-11-15,2067,-2021,-47,-8,-39,0,0,0,0,0,0
2023-11-14,2737,-2695,-43,-2,-41,0,0,0,0,0,0
2023-11-13,429,-650,-140,2,-38,-104,0,0,0,0,360
2023-11-10,994,-1042,-34,4,-38,0,0,0,0,0,80
2023-11-09,7122,3972,-11047,-1260,-41,-7741,0,0,0,-2005,-47
2023-11-08,6520,-1237,-5835,5,-1,-5839,0,0,0,0,552
2023-11-07,3399,-3786,-3,16,-20,0,1,0,0,0,390
2023-11-06,14114,1171,-15390,2,-28,-15364,0,0,0,0,3
2023-11-03,1593,-773,-969,3,-34,-924,0,0,0,-14,129
2023-11-02,1038,-1015,-32,19,-51,0,0,0,0,0,9
2023-11-01,736,-628,-35,3,-38,0,0,0,0,0,-74
2023-10-31,-1232,-763,1901,2017,14,0,-130,0,0,0,94
2023-10-30,-1855,2048,-96,-4,-26,-66,0,0,0,0,-97
2023-10-27,-378,332,-80,76,-17,-116,0,0,-23,0,120
2023-10-26,3239,-3235,-238,-7,-65,-77,-89,0,0,0,234
2023-10-25,1626,-1624,-35,-21,-13,0,-1,0,0,0,3
2023-10-24,4383,-3034,-1372,-499,4,-877,0,0,0,0,32
2023-10-23,9931,-10545,-1515,-656,-32,-827,0,0,0,0,2142
2023-10-20,4760,-4847,-40,3,-43,0,0,0,0,0,56
2023-10-19,3435,-3403,-37,-2,-35,0,0,0,0,0,0
2023-10-18,5756,-1880,-3847,-18,-30,-3799,0,0,0,0,-30
2023-05-18,-8745,6264,2484,121,80,-1058,365,2976,0,0,-3
2023-05-17,-3729,3330,398,22,-27,-1000,-1,3800,-2396,0,1
