일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-216501,210025,1461,1461,0,0,0,0,0,0,3528
2024-03-12,136096,-122006,-688,-688,0,0,0,0,0,0,-12320
2024-03-11,277621,-273854,-549,-549,0,0,0,0,0,0,-7303
2024-03-08,-353839,372169,-175,-176,0,0,0,0,0,1,-13911
2024-03-07,180242,-183086,-716,-772,0,56,0,0,0,0,107
2024-03-06,238906,-225472,-1150,-1150,0,0,0,0,0,0,-13098
2024-03-05,-41622,29054,2152,2176,0,0,0,0,0,-24,14161
2024-03-04,-493576,386438,1612,1588,0,0,0,0,0,24,105882
2024-02-29,-90892,98996,-65,-65,0,0,0,0,0,0,-8000
2024-02-28,118382,-113275,-204,-179,0,0,0,0,0,-25,-5000
2024-02-27,-45816,50168,-11,-11,0,0,0,0,0,0,-4501
2024-02-26,-90089,89844,-22,-22,0,0,0,0,0,0,-21
2024-02-23,49201,-53186,19,-5,0,0,0,0,0,24,3100
2024-02-22,34470,-39963,-46,-22,0,0,0,0,0,-24,5301
2024-02-21,51804,-53465,-1,-1,0,0,0,0,0,0,1472
2024-02-20,39196,-37765,-23,-23,0,0,0,0,0,0,-3479
2024-02-19,-56677,53060,-61,-61,0,0,0,0,0,0,3979
2024-02-16,-93853,89911,-28,-28,0,0,0,0,0,0,6070
2024-02-15,75077,-79589,-25,-25,0,0,0,0,0,0,148
2024-02-14,28558,-29802,-14,-14,0,0,0,0,0,0,0
2024-02-13,-43169,46250,170,-9,0,0,0,0,0,179,-801
2024-02-08,226451,-229523,-49,-1,0,0,0,0,0,-48,2405
2024-02-07,-236110,227172,48,24,0,0,0,0,0,24,7290
2024-02-06,16912,34939,-16,-16,0,0,0,0,0,0,-52620
2024-02-05,238881,-15708,-29597,-29621,0,24,0,0,0,0,-191759
2024-02-02,231927,-195373,-2209,-2137,0,0,0,0,0,-72,-31652
2024-02-01,41859,-43154,-231,-231,0,0,0,0,0,0,0
