일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,2626,-6483,3905,-161,-310,4412,0,0,21,-57,-38
2024-03-12,5945,-5909,43,2387,-417,-1330,0,0,-697,100,53
2024-03-11,-9862,10000,-17,-299,-134,-308,0,0,758,-34,18
2024-03-08,-27202,15283,10735,6704,402,-2217,38,0,4585,1223,1251
2024-03-07,2764,-1560,-1204,612,-75,-1053,0,0,-653,-35,-3
2024-03-06,-1829,3862,-2064,-1493,639,-1315,0,0,124,-19,20
2024-03-05,-4095,4315,-219,-1972,610,-628,0,0,1807,-36,-41
2024-03-04,6687,-7707,870,184,-273,-82,0,0,1016,25,55
2024-02-29,-609,3706,-3140,-1177,1431,1284,0,0,-4608,-70,41
2024-02-28,-3270,2548,680,5304,878,-201,0,0,-5171,-130,0
2024-02-27,8237,-2224,-6108,-1686,-57,-207,-1,0,-4070,-87,0
2024-02-26,226,-573,374,-99,331,-97,1,0,301,-63,-24
2024-02-23,-2273,6853,-4118,-430,41,2,0,0,-883,-2848,-472
2024-02-22,-666,-3375,4014,470,183,3427,0,0,-39,-27,25
2024-02-21,13236,-14818,1359,475,67,2554,0,0,-7,-1730,218
2024-02-20,-16284,4942,11340,-601,4439,405,79,0,6921,97,2
2024-02-19,-786,-2496,3279,1113,3760,-1063,0,-32,1209,-1708,3
2024-02-16,-5052,2964,2087,243,-82,-34,0,0,1953,7,0
2024-02-15,527,-3937,3694,537,-36,916,0,0,2796,-519,0
2024-02-14,-6104,-1763,8099,-1878,1158,665,0,0,7710,444,-148
2024-02-13,-5978,-5916,12041,4388,703,-25,0,0,6692,283,-59
2024-02-08,-20156,-6813,28526,1071,3922,4636,77,0,15246,3574,-1300
2024-02-07,-17485,-212,18556,2695,6472,354,-31,0,7809,1257,-710
2024-02-06,-35811,-477,36608,-71,1702,4508,191,0,27991,2287,-46
2024-02-05,-1246,1634,-388,-4966,4,440,0,0,4227,-93,24
2024-02-02,1497,-208,1198,2416,1411,-159,0,0,-874,-1596,-2505
2024-02-01,4579,-7468,3017,-507,450,1910,0,0,1129,35,-249
2024-01-31,-1060,4632,-4482,-353,-207,-3599,0,0,-458,135,910
2024-01-30,5901,-1490,-4568,-132,-20,-4431,0,0,7,8,122
2024-01-29,12,-46,-319,18,547,-21,0,0,-860,-3,352
2024-01-26,-2973,-924,3884,-279,6,4154,0,0,0,3,0
2024-01-25,9903,-7562,-3653,369,-32,-3991,0,0,0,1,1183
2024-01-24,2068,-8540,5864,-12,-7,14,0,0,5839,30,497
2024-01-23,1197,-4469,3275,463,-25,20,0,0,2817,0,0
2024-01-22,-4286,504,11568,131,75,3902,1,0,7450,9,-7843
2024-01-19,-2772,-3881,6662,160,97,96,0,0,6309,0,-12
2024-01-18,-21561,-2660,25698,146,1155,7812,0,0,10339,6246,-999
2024-01-17,-1490,-3835,5399,190,166,217,2,0,4440,384,-24
2024-01-16,-3607,1389,2253,-849,-32,78,0,0,3050,6,9
2024-01-15,-257,-1343,3027,1043,1622,4,0,0,338,20,-1415
2024-01-12,1596,-3915,2350,-116,-28,11,0,0,2520,-37,1
2024-01-11,7146,-9910,1647,-2481,99,213,0,0,3763,53,1014
2024-01-10,-13732,5684,6600,-662,169,-5,0,0,7098,0,1454
2024-01-09,-7376,6754,625,381,328,-546,0,0,483,-21,-2
2024-01-08,3053,-7526,4378,-871,38,-616,0,0,5879,-52,15
2024-01-05,-4892,56,5213,-737,-125,-37,0,0,6179,-67,-316
2024-01-04,2856,-258,-2773,-2356,-230,-789,0,0,1473,-871,70
2024-01-03,-10233,7977,-717,-4368,31,678,0,0,4752,-1810,2849
2024-01-02,-10471,4765,5947,1107,1091,-109,-9,0,3915,-48,490
2023-12-28,-3021,-3,5216,2527,1307,1435,32,26,-67,-44,-2233
2023-12-27,-1703,-3190,1583,291,-2387,29,-233,0,3952,-69,2713
2023-12-26,-1936,-5714,7937,2839,3247,1124,232,0,-136,631,-249
2023-12-22,-13171,5196,9663,2198,1040,2223,0,0,2471,1731,-1609
2023-12-21,1585,-5441,2855,339,-26,71,0,0,2410,61,996
2023-12-20,-15009,8287,5903,3455,773,-433,-32,0,2112,28,900
2023-12-19,3234,3971,-7202,597,-52,-5610,0,0,-662,-1475,-4
2023-12-18,2654,4487,-7229,-227,866,-6008,-17,0,-29,-1814,47
2023-12-15,1272,1430,-1812,2778,-268,-9256,0,0,5057,-123,-880
2023-12-14,1508,2404,-3672,291,9,-4676,31,0,686,-13,-248
2023-12-13,896,-2228,2263,-101,-6,858,0,0,1514,-2,-76
2023-12-12,2526,-5422,2916,2720,1129,-1373,1,0,1325,-886,62
2023-12-11,3510,-5638,2226,663,870,-28,0,0,669,52,-54
2023-12-08,-3050,-209,3240,988,1827,165,-1,0,152,109,20
2023-12-07,-13211,8557,3701,-999,1850,2898,0,0,-169,121,1360
2023-12-06,4309,-6680,1557,1067,1984,412,0,0,-1967,61,813
2023-12-05,-9673,8090,1699,-947,1988,598,0,0,52,8,-89
2023-12-04,2185,-3023,830,242,-70,529,0,0,117,12,54
2023-12-01,-13734,15252,-1487,-1276,6,-48,0,0,-144,-25,-21
2023-11-30,12599,-13043,129,585,991,-1375,0,0,-2,-70,366
2023-11-29,12326,-6620,-5823,-1043,-46,33,0,0,-4801,34,295
2023-11-28,6587,-8407,1820,1850,-40,-48,0,0,2,56,0
2023-11-27,2677,-535,1359,920,482,-64,0,0,0,21,-3536
2023-11-24,4348,-4790,374,494,6,-82,0,0,-51,7,30
2023-11-23,-7305,7661,-275,55,813,748,1,0,-1750,-142,47
2023-11-22,-2237,1918,260,-430,-20,1547,0,0,-880,43,45
2023-11-21,-13688,12311,1683,1703,1242,65,-3,0,-1340,16,-312
2023-11-20,-13682,10656,2705,1106,1487,155,-18,0,-39,14,29
2023-11-17,44904,-41481,-3863,719,-1344,-1734,0,0,-527,-977,80
2023-11-16,1233,-331,-809,-879,-8,76,0,0,0,2,-92
2023-11-15,-2335,-3451,5759,4415,2575,838,0,0,-2211,142,7
2023-11-14,115,-318,338,1029,1123,73,0,0,-1727,-160,-125
2023-11-13,1264,-266,102,-842,1151,1216,0,0,-1187,-236,-1082
2023-11-10,1251,-1051,-165,-335,203,221,0,0,0,-254,0
2023-11-09,-6539,1774,4517,307,2960,1429,0,0,-185,6,190
2023-11-08,-8410,4355,3747,786,3071,148,0,0,-296,38,282
2023-11-07,-2939,781,2524,-930,3295,44,-15,0,75,55,-407
2023-11-06,-12626,9148,2785,1359,-64,-87,-16,0,1551,42,600
2023-11-03,4899,1844,-6853,417,109,1596,0,0,-8875,-100,81
2023-11-02,-1892,-47,1917,752,-23,1532,0,0,-227,-117,0
2023-11-01,1133,-2088,994,1903,-2436,1506,0,0,0,21,0
2023-10-31,3102,-3064,-38,41,291,-165,0,0,-113,-92,0
2023-10-30,3168,-3528,352,130,-24,136,0,0,102,8,0
2023-10-27,-1702,-612,613,620,-2,131,0,0,-10,-126,1701
2023-10-26,455,-5398,926,638,7,-1669,0,0,1383,567,4022
2023-10-25,2621,-2072,-653,-326,-14,0,0,0,-307,-6,1
2023-10-24,3457,-9075,3308,-229,-6,2296,0,0,604,643,2060
2023-10-23,-876,-11,740,565,197,23,0,0,-94,49,144
2023-10-20,9076,-13995,-567,-839,0,135,0,0,-12,149,5383
2023-10-19,6235,-5394,-798,-759,-69,62,0,0,-57,25,1
2023-10-18,2761,2843,-5683,518,-3287,-2093,1,0,1,-823,-19
2023-05-18,-1448,1330,-343,-451,-19,63,0,0,54,10,441
2023-05-17,-5161,5828,-248,-70,-155,-4,0,0,21,-40,-15
2023-05-16,11526,-10521,-1091,49,-4,4,0,0,-1134,-6,2
2023-05-15,7057,-7316,203,572,632,156,0,0,-1147,-10,1
2023-05-12,-10010,-1428,11371,-553,11930,-28,0,0,-517,539,50
2023-05-11,-5470,8790,-3324,147,-31,-98,0,0,-3354,12,3
2023-05-10,15974,-16849,573,-539,-16,33,1,0,1024,70,219
2023-05-09,-4386,7225,1198,186,-10,-154,0,0,1131,45,-4025
2023-05-08,-996,-2755,3712,2782,661,1713,85,0,-1447,-82,-91
2023-05-04,-37765,26239,10894,1175,-189,1079,0,0,970,7859,590
2023-05-03,-8446,10680,-2026,1443,103,-179,0,0,-3313,-80,-210
2023-05-02,30210,-25366,-5791,1203,-996,-3467,0,0,-2385,-146,935
2023-04-28,-18911,19074,-240,-402,88,3942,0,0,-4785,917,264
2023-04-27,16207,-11566,-4681,-1794,-596,151,0,0,-2379,-63,46
2023-04-26,-16037,13486,995,377,274,991,0,0,-832,185,1655
2023-04-25,591,325,-1280,453,85,327,0,0,-2003,-142,5
2023-04-24,848,3189,-3448,2482,3,-311,0,0,-5619,-3,-150
2023-04-21,-2600,8757,-5898,715,-8,-356,0,0,-6215,-34,-400
2023-04-20,5936,-6849,627,1459,-32,-30,0,0,-733,-37,0
2023-04-19,5265,-6675,1281,3791,-38,-390,0,0,-2196,114,149
2023-04-18,4927,-1316,-3115,663,-318,-258,1,0,-3335,132,-491
2023-04-17,28869,-14768,-12939,-948,-490,-1508,0,0,-9419,-574,-1050
2023-04-14,9662,-9342,270,2192,-13,-526,-1,0,-1263,-119,-628
2023-04-13,3436,-4027,-137,2499,-43,-8,0,0,-2592,7,650
2023-04-12,-9869,14289,-3268,164,-62,-928,0,0,-2656,214,99
2023-04-11,-6284,12841,-5332,988,33,-749,0,0,-5600,-4,-1250
2023-04-10,7658,-7292,-1185,295,-28,320,0,0,-1833,61,801
2023-04-07,-675,4340,-3589,-928,-1662,164,0,0,-1375,212,-80
2023-04-06,3208,1917,-5275,-3521,679,674,0,0,-3112,5,-10
2023-04-05,7758,-7475,-2634,1771,-5,-494,0,0,-4143,237,2494
2023-04-04,-22294,39001,-17274,901,-653,-7007,0,0,-10864,349,0
2023-04-03,27717,-20050,-7174,-1369,-31,-628,0,0,-5149,3,-525
2023-03-31,-567,1014,-1480,1445,-161,-1506,0,0,-1293,35,745
2023-03-30,-5081,8537,-2890,-1609,-308,-777,0,0,-110,-86,-602
2023-03-29,7627,-2297,-5388,734,-1461,-67,0,0,-4345,-249,56
2023-03-28,10345,6478,-16813,1030,-3844,-3278,0,0,-10752,31,-44
2023-03-27,-6891,10257,-3234,608,-957,-498,0,0,-2336,-51,-163
2023-03-24,4257,84,-4362,-1447,0,-399,0,0,-3463,947,0
2023-03-23,4019,-1808,-1892,1209,4,-1206,0,0,-1559,-340,-269
2023-03-22,4866,11150,-16812,524,-155,-2164,0,0,-15269,252,741
2023-03-21,6868,12842,-19476,-3780,-309,136,0,0,-15507,-16,-4
2023-03-20,-1768,14769,-13365,-1597,-499,-296,0,0,-11419,446,19
