일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-13001,16905,-21,-21,0,0,0,0,0,0,-3883
2024-03-12,86907,-86911,-10,-10,0,0,0,0,0,0,14
2024-03-11,41014,-41523,2,2,0,0,0,0,0,0,507
2024-03-08,200034,-88667,-119,-120,0,0,0,0,0,1,-111248
2024-03-07,-93564,92083,186,89,0,97,0,0,0,0,1295
2024-03-06,-41321,40981,-92,-92,0,0,0,0,0,0,432
2024-03-05,61170,-61086,-84,-49,0,0,0,0,0,-35,0
2024-03-04,72657,-72694,-944,-82,0,0,0,0,-897,35,981
2024-02-29,23865,2195,-6947,-104,0,0,0,0,-6843,0,-19113
2024-02-28,72026,-71629,-319,-275,0,0,0,0,0,-44,922
2024-02-27,-132960,131976,-16,-16,0,0,0,0,0,0,0
2024-02-26,50587,-50557,-30,-30,0,0,0,0,0,0,0
2024-02-23,183026,-183144,28,-7,0,0,0,0,0,35,0
2024-02-22,-15921,17786,-67,-32,0,0,0,0,0,-35,0
2024-02-21,61342,-61340,-2,-2,0,0,0,0,0,0,0
2024-02-20,-7612,8309,-32,-32,0,0,0,0,0,0,0
2024-02-19,1267,-55,-99,-99,0,0,0,0,0,0,0
2024-02-16,42476,-32199,-10148,-10148,0,0,0,0,0,0,-129
2024-02-15,1376,5404,-6780,-6780,0,0,0,0,0,0,0
2024-02-14,-58710,62094,-3384,-3384,0,0,0,0,0,0,0
2024-02-13,-133219,133154,65,-9,0,0,0,0,0,74,0
2024-02-08,-63507,64483,-77,-7,0,0,0,0,0,-70,0
2024-02-07,8665,-8736,71,36,0,0,0,0,0,35,0
2024-02-06,77015,-76095,-24,-24,0,0,0,0,0,0,0
2024-02-05,55793,-53413,-2380,-2415,0,35,0,0,0,0,0
2024-02-02,7615,-7462,-153,-48,0,0,0,0,0,-105,0
2024-02-01,11556,6845,-334,-334,0,0,0,0,0,0,0
2024-01-31,77589,-77583,-6,-6,0,0,0,0,0,0,0
2024-01-30,9597,34055,-4,-4,0,0,0,0,0,0,10000
2024-01-29,9883,-7330,-785,-785,0,0,0,0,0,0,0
2024-01-26,-168640,168342,-2,-17,0,1,0,0,-39,53,300
2024-01-25,46856,-46832,-24,-59,0,0,0,0,0,35,0
2024-01-24,15436,-14313,-1113,-886,0,0,0,0,-227,0,-10
2024-01-23,-32873,33491,-618,-618,0,0,0,0,0,0,0
2024-01-22,-80014,85825,-30,-32,0,2,0,0,0,0,129
2024-01-19,-112899,112914,-15,-50,0,35,0,0,0,0,0
2024-01-18,-142172,106913,-94,-129,0,0,0,0,0,35,35353
2024-01-17,-1023,-77707,38,3,0,0,0,0,0,35,78762
2024-01-16,-8762,-30679,540,437,0,0,0,0,0,103,38901
2024-01-15,-218547,217819,-1094,-1094,0,0,0,0,0,0,1822
2024-01-12,-65293,-27070,53718,-3702,0,43007,0,0,78,14335,38645
2024-01-11,-29014,28992,22,-76,0,0,0,0,98,0,0
2024-01-10,3166,-3296,130,-64,0,0,0,0,194,0,0
2024-01-09,-88344,-4755,-10074,715,0,0,0,0,-10789,0,103959
2024-01-08,5182,-39496,50,-98,0,0,0,0,122,26,34264
2024-01-05,54347,-51472,-532,-567,0,0,0,0,114,-79,0
2024-01-04,-143321,138690,-349,-231,0,0,0,0,91,-209,5000
2024-01-03,-135491,101138,10683,-428,0,-28,0,0,11316,-177,30000
2024-01-02,74042,-116843,101,66,0,0,0,0,0,35,42700
2023-12-28,-12235,-7693,-568,90,0,0,0,0,-623,-35,20406
2023-12-27,-37378,-8857,502,207,0,3,0,0,0,292,45763
2023-12-26,58483,-35168,-14796,-14796,0,0,0,0,0,0,-8519
2023-12-22,-168903,-84404,115,131,0,-16,0,0,0,0,160755
2023-12-21,-293217,-13439,-1112,188,0,-219,0,0,-1107,26,331768
2023-12-20,18431,-170120,-893,-998,0,0,0,0,0,105,256506
2023-12-19,-366676,307801,-41735,1538,0,0,-41752,0,-1626,105,100510
2023-12-18,248149,-248286,137,64,0,0,0,0,47,26,0
2023-12-15,3305,53417,-52857,-107,0,0,-52855,0,0,105,-3865
2023-12-14,267616,-194036,-66839,-502,0,0,-66000,0,-345,8,-6771
