일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,40,-40,0,0,0,0,0,0,0,0,0
2024-03-12,25,-25,0,0,0,0,0,0,0,0,0
2024-03-11,26,-26,0,0,0,0,0,0,0,0,0
2024-03-08,3,-3,0,0,0,0,0,0,0,0,0
2024-03-07,7,-7,0,0,0,0,0,0,0,0,0
2024-03-06,15,-15,0,0,0,0,0,0,0,0,0
2024-03-05,10,-10,0,0,0,0,0,0,0,0,0
2024-03-04,40,-40,0,0,0,0,0,0,0,0,0
2024-02-29,4,-4,0,0,0,0,0,0,0,0,0
2024-02-28,8,-8,0,0,0,0,0,0,0,0,0
2024-02-27,-157,157,0,0,0,0,0,0,0,0,0
2024-02-26,-106,88,0,0,0,0,0,0,0,0,0
2024-02-23,50,-50,0,0,0,0,0,0,0,0,0
2024-02-22,112,-112,0,0,0,0,0,0,0,0,0
2024-02-21,31,-31,0,0,0,0,0,0,0,0,0
2024-02-20,23,-23,0,0,0,0,0,0,0,0,0
2024-02-19,-87,-5,0,0,0,0,0,0,0,0,0
2024-02-16,93,-93,0,0,0,0,0,0,0,0,0
2024-02-15,45,-45,0,0,0,0,0,0,0,0,0
2024-02-14,2,-2,0,0,0,0,0,0,0,0,0
2024-02-13,57,-57,0,0,0,0,0,0,0,0,0
2024-02-08,614,-614,0,0,0,0,0,0,0,0,0
2024-02-07,10,-10,0,0,0,0,0,0,0,0,0
2024-02-06,145,-145,0,0,0,0,0,0,0,0,0
2024-02-05,11,-11,0,0,0,0,0,0,0,0,0
2024-02-02,33,-33,0,0,0,0,0,0,0,0,0
2024-02-01,164,-164,0,0,0,0,0,0,0,0,0
2024-01-31,71,-71,0,0,0,0,0,0,0,0,0
2024-01-30,63,-63,0,0,0,0,0,0,0,0,0
2024-01-29,19,-19,0,0,0,0,0,0,0,0,0
2024-01-26,-596,596,0,0,0,0,0,0,0,0,0
2024-01-25,-252,252,0,0,0,0,0,0,0,0,0
2024-01-24,-2,2,0,0,0,0,0,0,0,0,0
2024-01-23,31,-31,0,0,0,0,0,0,0,0,0
2024-01-22,295,-295,0,0,0,0,0,0,0,0,0
2024-01-19,31,-31,0,0,0,0,0,0,0,0,0
2024-01-18,3,-3,0,0,0,0,0,0,0,0,0
2024-01-17,-318,318,0,0,0,0,0,0,0,0,0
2024-01-16,14,-14,0,0,0,0,0,0,0,0,0
2024-01-15,33,-33,0,0,0,0,0,0,0,0,0
2024-01-12,295,-295,0,0,0,0,0,0,0,0,0
2024-01-11,129,-129,0,0,0,0,0,0,0,0,0
2024-01-10,-60,60,0,0,0,0,0,0,0,0,0
2024-01-09,46,-46,0,0,0,0,0,0,0,0,0
2024-01-08,-25,25,0,0,0,0,0,0,0,0,0
2024-01-05,1044,-44,0,0,0,0,0,0,0,0,-1000
2024-01-04,20,-20,0,0,0,0,0,0,0,0,0
2024-01-03,345,-345,0,0,0,0,0,0,0,0,0
2024-01-02,-79,79,0,0,0,0,0,0,0,0,0
2023-12-28,10,-10,0,0,0,0,0,0,0,0,0
2023-12-27,202,-202,0,0,0,0,0,0,0,0,0
2023-12-26,76,-76,0,0,0,0,0,0,0,0,0
2023-12-22,472,-438,0,0,0,0,0,0,0,0,0
2023-12-21,1131,-1149,0,0,0,0,0,0,0,0,0
2023-12-20,-264,231,0,0,0,0,0,0,0,0,0
2023-12-19,299,-299,0,0,0,0,0,0,0,0,0
2023-12-18,-391,391,0,0,0,0,0,0,0,0,0
2023-12-15,-169,169,0,0,0,0,0,0,0,0,0
2023-12-14,395,-424,0,0,0,0,0,0,0,0,0
2023-12-13,3438,-2702,0,0,0,0,0,0,0,0,0
2023-12-12,134,122,0,0,0,0,0,0,0,0,-1094
2023-12-11,-1236,28,0,0,0,0,0,0,0,0,1094
2023-12-08,-4650,6251,0,0,0,0,0,0,0,0,-1294
2023-12-07,-1823,132,0,0,0,0,0,0,0,0,1266
2023-12-06,359,-363,0,0,0,0,0,0,0,0,-6
2023-12-05,-250,245,0,0,0,0,0,0,0,0,0
2023-12-04,-1091,1343,0,0,0,0,0,0,0,0,-6
2023-12-01,108,106,0,0,0,0,0,0,0,0,0
2023-11-30,-113,-218,0,0,0,0,0,0,0,0,-30
