일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,54,-48,-7,-7,0,0,0,0,0,0,1
2024-03-12,518,-17,-3,-3,0,0,0,0,0,0,2
2024-03-11,-190,672,-479,-479,0,0,0,0,0,0,-3
2024-03-08,-1599,1128,472,472,0,0,0,0,0,0,-1
2024-03-07,3729,13,-3509,-3531,0,22,0,0,0,0,-234
2024-03-06,1013,279,-1300,-765,0,-535,0,0,0,0,8
2024-03-05,2782,-802,-2944,-2934,0,0,0,0,0,-10,2
2024-03-04,-6048,523,5528,5518,0,0,0,0,0,10,-3
2024-02-29,-1223,-3,1613,1613,0,0,0,0,0,0,0
2024-02-28,67,20,-84,-74,0,0,0,0,0,-10,-3
2024-02-27,80,-79,-5,-5,0,0,0,0,0,0,4
2024-02-26,23,-11,-10,-10,0,0,0,0,0,0,-2
2024-02-23,57,-52,-5,-15,0,0,0,0,0,10,0
2024-02-22,1018,-9,-7,3,0,0,0,0,0,-10,-2
2024-02-21,69,-67,0,0,0,0,0,0,0,0,-2
2024-02-20,38,186,-1219,-1219,0,0,0,0,0,0,-5
2024-02-19,-1547,361,1182,1182,0,0,0,0,0,0,4
2024-02-16,-41,44,-9,-9,0,0,0,0,0,0,6
2024-02-15,165,0,-165,-165,0,0,0,0,0,0,0
2024-02-14,1128,-293,-842,-842,0,0,0,0,0,0,7
2024-02-13,-1256,234,1000,1000,0,0,0,0,0,0,22
2024-02-08,277,-267,-15,5,0,0,0,0,0,-20,5
2024-02-07,4182,-108,-4076,-4086,0,0,0,0,0,10,2
2024-02-06,-110,83,3,3,0,0,0,0,0,0,24
2024-02-05,-24,-246,0,-10,0,10,0,0,0,0,270
2024-02-02,309,-161,-151,-121,0,0,0,0,0,-30,3
2024-02-01,-2880,-427,3118,3118,0,0,0,0,0,0,189
2024-01-31,208,716,-936,-936,0,0,0,0,0,0,12
2024-01-30,-1738,1516,220,220,0,0,0,0,0,0,2
2024-01-29,1807,1237,-3071,-3071,0,0,0,0,0,0,-3
2024-01-26,-2282,-337,2622,2632,0,-20,0,0,0,10,-3
2024-01-25,-1716,94,1770,1760,0,0,0,0,0,10,-148
2024-01-24,359,-104,-251,-251,0,0,0,0,0,0,-4
2024-01-23,240,-162,-67,-67,0,0,0,0,0,0,-11
2024-01-22,-114,165,-12,-12,0,0,0,0,0,0,-39
2024-01-19,925,-329,-520,-520,0,0,0,0,0,0,-76
2024-01-18,-2589,93,493,483,0,0,0,0,0,10,2003
2024-01-17,-749,-39,-205,-235,0,0,0,0,0,30,993
2024-01-16,-3289,-14,259,229,0,0,0,0,0,30,2981
2024-01-15,423,-228,-197,-197,0,0,0,0,0,0,2
2024-01-12,-216,9,207,207,0,0,0,0,0,0,0
2024-01-11,-671,683,-17,-17,0,0,0,0,0,0,5
2024-01-10,207,-16,-192,-192,0,0,0,0,0,0,1
2024-01-09,34,-6,191,191,0,0,0,0,0,0,-219
2024-01-08,-1283,-6,254,249,0,0,0,0,0,5,1035
2024-01-05,110,10,-227,-147,0,0,0,0,0,-80,107
2024-01-04,565,-3,-562,-562,0,0,0,0,0,0,0
2024-01-03,151,0,-162,-107,0,-5,0,0,0,-50,11
2024-01-02,-1011,393,686,676,0,0,0,0,0,10,-68
2023-12-28,623,4,-622,-612,0,0,0,0,0,-10,-5
2023-12-27,1565,-119,-1446,-1530,0,30,0,0,0,54,0
2023-12-26,2388,-109,-2277,-2277,0,0,0,0,0,0,-2
2023-12-22,5963,-3,-5957,-5953,0,-4,0,0,0,0,-3
2023-12-21,2461,0,-2466,-2441,0,-35,0,0,0,10,5
2023-12-20,-950,3,797,767,0,0,0,0,0,30,-1
2023-12-19,136,18,-167,-197,0,8,0,0,0,22,13
2023-12-18,-1594,3,1598,1588,0,0,0,0,0,10,-7
2023-12-15,2044,-88,-1799,-1829,0,20,0,0,0,10,-1
2023-12-14,763,-371,-423,-443,0,9,0,0,0,11,7
2023-12-13,-72,0,74,34,0,0,0,0,0,40,-2
2023-12-12,-1504,-4,1493,1493,0,0,0,0,0,0,15
2023-12-11,-1360,52,870,870,0,0,0,0,0,0,438
2023-12-08,659,-30,-640,-690,0,0,0,0,0,50,11
2023-12-07,-1532,-229,1759,1759,0,0,0,0,0,0,2
2023-12-06,4503,-776,-3727,-3727,0,0,0,0,0,0,0
2023-12-05,-4399,-71,4460,4460,0,0,0,0,0,0,10
2023-12-04,-8474,-142,8249,8249,0,0,0,0,0,0,10
2023-12-01,1040,297,-1349,-1349,0,0,0,0,0,0,12
2023-11-30,2154,196,1660,1660,0,0,0,0,0,0,-4010
2023-11-29,-368,-299,667,667,0,0,0,0,0,0,0
2023-11-28,28,-16,-11,-1,0,0,0,0,0,-10,-1
2023-11-27,1925,3,-1927,-1927,0,0,0,0,0,0,-1
2023-11-24,1870,-10,-1858,-1858,0,0,0,0,0,0,-2
2023-11-23,5202,-14,-5190,-5195,0,0,0,0,0,5,2
2023-11-22,413,-194,-222,-222,0,0,0,0,0,0,3
2023-11-21,3984,-92,-3888,-3888,0,0,0,0,0,0,-4
2023-11-20,-389,316,-3929,-3929,0,0,0,0,0,0,4002
2023-11-17,187,202,-391,-322,0,-1,0,0,0,-68,2
2023-11-16,1721,-280,-1445,-1385,0,0,0,0,0,-60,4
2023-11-15,1839,16,-1863,-1853,0,0,0,0,0,-10,8
2023-11-14,2671,-838,-1869,-1849,0,0,0,0,0,-20,-4
2023-11-13,800,-412,-395,-365,0,0,0,0,0,-30,7
2023-11-10,-5829,-104,5939,5954,0,0,0,0,0,-15,-6
2023-11-09,7656,907,-8577,-8527,0,0,0,0,0,-50,14
2023-11-08,-6780,267,6509,6559,0,0,0,0,0,-50,4
2023-11-07,-11546,10,11532,11542,0,0,0,0,0,-10,4
2023-11-06,585,11,-585,-605,0,0,0,0,0,20,-11
2023-11-03,387,0,-392,-392,0,0,0,0,0,0,5
2023-11-02,-508,-14,513,513,0,0,0,0,0,0,9
2023-11-01,-1172,-317,1428,1428,0,0,0,0,0,0,61
2023-10-31,-935,0,940,940,0,0,0,0,0,0,-5
2023-10-30,-23,-62,79,69,0,0,0,0,0,10,6
2023-10-27,217,-101,-109,-109,0,0,0,0,0,0,-7
2023-10-26,209,-18,-191,-191,0,0,0,0,0,0,0
2023-10-25,-2282,0,2280,2255,0,0,0,0,0,25,2
2023-10-24,2175,-214,-2041,-2041,0,0,0,0,0,0,80
2023-10-23,201,141,-340,-340,0,0,0,0,0,0,-2
2023-10-20,913,-76,-838,-848,0,0,0,0,0,10,1
2023-10-19,-199,-322,517,512,0,0,0,0,0,5,4
2023-10-18,-3768,80,3686,3686,0,0,0,0,0,0,2
2023-05-18,471,755,-2,-2,0,0,0,0,0,0,-1008
2023-05-17,87,20,-3,-3,0,0,0,0,0,0,-104
2023-05-16,1,-7,-4,-4,0,0,0,0,0,0,0
2023-05-15,-1194,1373,-8,-8,0,0,0,0,0,0,1
2023-05-12,-348,-711,48,-11,0,6,0,0,0,53,1011
2023-05-11,18,-30,12,-18,0,0,0,0,0,30,0
2023-05-10,-4243,4223,20,0,0,0,0,0,0,20,0
2023-05-09,5024,-5108,-29,-49,0,0,0,0,0,20,113
2023-05-08,-1350,1490,-141,-71,0,0,0,0,0,-70,0
2023-05-04,-8049,8284,-301,-286,0,0,0,0,0,-15,-106
2023-05-03,1689,-1571,-154,-74,0,0,0,0,0,-80,41
2023-05-02,2580,-2419,-161,-121,0,0,0,0,0,-40,0
2023-04-28,3603,-4895,68,8,0,0,0,0,0,60,1230
2023-04-27,-5048,7224,4,-1,0,0,0,0,0,5,-2000
2023-04-26,9905,3056,-14181,-14180,0,-1,0,0,0,0,1217
2023-04-25,497,-846,-779,-779,0,0,0,0,0,0,971
2023-04-24,1693,-820,-868,-30,0,-838,0,0,0,0,0
2023-04-21,958,-1415,-53,-43,0,0,0,0,0,-10,500
2023-04-20,7523,-4109,-419,-326,0,-93,0,0,0,0,-3000
2023-04-19,20065,-20054,-116,-71,0,0,0,0,0,-45,100
2023-04-18,66706,-66565,-141,-101,0,0,0,0,0,-40,0
2023-04-17,39618,-39523,-65,-35,0,0,0,0,0,-30,0
