일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,2186,-6894,285,285,0,0,0,0,0,0,4423
2024-03-12,-1380,1240,140,140,0,0,0,0,0,0,0
2024-03-11,53,-3510,48,48,0,0,0,0,0,0,3409
2024-03-08,-18780,19101,-331,-331,0,0,0,0,0,0,0
2024-03-07,2857,-2926,69,69,0,0,0,0,0,0,0
2024-03-06,-10104,11260,-1156,-1156,0,0,0,0,0,0,0
2024-03-05,4875,-6248,1313,1313,0,0,0,0,0,0,0
2024-03-04,1719,-1755,36,36,0,0,0,0,0,0,0
2024-02-29,7739,-7709,-94,-94,0,0,0,0,0,0,50
2024-02-28,-1999,1826,163,163,0,0,0,0,0,0,0
2024-02-27,22616,-21472,-49,-49,0,0,0,0,0,0,15
2024-02-26,1816,-1803,-13,-13,0,0,0,0,0,0,0
2024-02-23,-3985,3973,-33,-33,0,0,0,0,0,0,45
2024-02-22,14796,-14355,-121,-121,0,0,0,0,0,0,80
2024-02-21,16974,-17728,218,218,0,0,0,0,0,0,127
2024-02-20,1354,-1158,-115,-115,0,0,0,0,0,0,-81
2024-02-19,-4222,15024,-10407,31,0,0,0,0,0,-10438,10
2024-02-16,-16326,11040,4921,-79,0,0,0,0,0,5000,-40
2024-02-15,6514,-6563,43,43,0,0,0,0,0,0,0
2024-02-14,-5209,5192,-13,-13,0,0,0,0,0,0,30
2024-02-13,-18096,18172,-86,-86,0,0,0,0,0,0,10
2024-02-08,-2280,2188,92,92,0,0,0,0,0,0,0
2024-02-07,5889,-5631,-280,-280,0,0,0,0,0,0,20
2024-02-06,965,-442,278,278,0,0,0,0,0,0,-1
2024-02-05,-10640,9774,66,66,0,0,0,0,0,0,0
2024-02-02,-10496,9555,-139,-139,0,0,0,0,0,0,-30
2024-02-01,2359,-2607,208,208,0,0,0,0,0,0,40
2024-01-31,41134,-40831,-207,-207,0,0,0,0,0,0,19
2024-01-30,-15194,14856,42,42,0,0,0,0,0,0,-37
2024-01-29,6769,-6768,-1,-1,0,0,0,0,0,0,0
2024-01-26,-12914,13107,-93,-93,0,0,0,0,0,0,-30
2024-01-25,1915,-1990,15,15,0,0,0,0,0,0,60
2024-01-24,989,-980,192,192,0,0,0,0,0,0,0
2024-01-23,-913,934,-21,-21,0,0,0,0,0,0,0
2024-01-22,-7744,-551,-67,-67,0,0,0,0,0,0,8252
2024-01-19,3956,-1795,-1791,-805,0,0,0,0,0,-986,-304
2024-01-18,1265,-1116,-45,-45,0,0,0,0,0,0,0
2024-01-17,-2911,1449,1962,976,0,0,0,0,0,986,0
2024-01-16,-1606,1638,-32,-32,0,0,0,0,0,0,0
2024-01-15,-21264,22009,-325,-325,0,0,0,0,0,0,10
2024-01-12,45370,-45801,263,263,0,0,0,0,0,0,92
2024-01-11,-10327,10970,-221,-221,0,0,0,0,0,0,0
2024-01-10,25775,-26566,309,309,0,0,0,0,0,0,273
2024-01-09,-43797,43520,-18,-18,0,0,0,0,0,0,-230
2024-01-08,-35462,36055,-60,-60,0,0,0,0,0,0,180
2024-01-05,-14294,12751,1564,-113,0,0,0,0,0,1677,0
2024-01-04,35222,-38979,3965,204,0,0,0,0,0,3761,50
2024-01-03,-5172,-9458,9,9,0,0,0,0,0,0,13910
2024-01-02,-31366,31480,0,0,0,0,0,0,0,0,0
2023-12-28,-21762,21707,0,0,0,0,0,0,0,0,0
2023-12-27,22753,-22858,0,0,0,0,0,0,0,0,20
2023-12-26,-2192,2136,0,0,0,0,0,0,0,0,80
2023-12-22,-15806,15629,0,0,0,0,0,0,0,0,243
2023-12-21,-3135,2944,0,0,0,0,0,0,0,0,148
2023-12-20,-1309,2802,-1600,-1600,0,0,0,0,0,0,0
2023-12-19,-12419,12462,2,2,0,0,0,0,0,0,-402
2023-12-18,6954,-6895,410,1058,0,0,0,0,0,-648,102
2023-12-15,27372,-9498,-18311,3982,0,-22293,0,0,0,0,7
2023-12-14,-7752,7989,265,265,0,0,0,0,0,0,0
2023-12-13,40382,-40940,172,274,0,0,0,0,0,-102,-464
2023-12-12,-33969,37202,1018,268,0,0,0,0,0,750,-253
2023-12-11,20929,-21249,0,0,0,0,0,0,0,0,-261
2023-12-08,3414,-4591,0,0,0,0,0,0,0,0,-1040
2023-12-07,31823,-7740,-889,-889,0,0,0,0,0,0,-24370
2023-12-06,-45185,40440,1154,1154,0,0,0,0,0,0,3371
2023-12-05,64034,-63663,-153,-153,0,0,0,0,0,0,2526
2023-12-04,2452,-2016,-34,-34,0,0,0,0,0,0,-402
2023-12-01,-22591,19267,187,187,0,0,0,0,0,0,3137
2023-11-30,1140,-1136,0,0,0,0,0,0,0,0,0
2023-11-29,9358,-9358,0,0,0,0,0,0,0,0,0
2023-11-28,748,-748,0,0,0,0,0,0,0,0,0
2023-11-27,7085,-7085,0,0,0,0,0,0,0,0,0
2023-11-24,81,-481,0,0,0,0,0,0,0,0,0
2023-11-23,-45,-220,265,265,0,0,0,0,0,0,0
2023-11-22,2418,-2560,0,0,0,0,0,0,0,0,142
2023-11-21,-9516,9517,0,0,0,0,0,0,0,0,-1
2023-11-20,-430,440,0,0,0,0,0,0,0,0,-10
2023-11-17,568,-3353,-1,-1,0,0,0,0,0,0,186
2023-11-16,856,-856,0,0,0,0,0,0,0,0,0
2023-11-15,-11336,11336,0,0,0,0,0,0,0,0,0
2023-11-14,-8981,8981,0,0,0,0,0,0,0,0,0
2023-11-13,3231,-3231,0,0,0,0,0,0,0,0,0
2023-11-10,1680,-1766,0,0,0,0,0,0,0,0,86
2023-11-09,6317,-6483,0,0,0,0,0,0,0,0,166
2023-11-08,-3406,3141,265,265,0,0,0,0,0,0,0
2023-11-07,4269,-4263,0,0,0,0,0,0,0,0,-6
2023-11-06,-15970,15970,0,0,0,0,0,0,0,0,0
2023-11-03,-18858,19652,0,0,0,0,0,0,0,0,0
2023-11-02,-31974,31968,0,0,0,0,0,0,0,0,6
2023-11-01,51123,-48494,0,0,0,0,0,0,0,0,-3344
2023-10-31,17,-17,0,0,0,0,0,0,0,0,0
2023-10-30,-4638,4638,0,0,0,0,0,0,0,0,0
2023-10-27,-2390,2390,0,0,0,0,0,0,0,0,0
2023-10-26,4697,-4133,-281,-281,0,0,0,0,0,0,-283
2023-10-25,-18178,12655,16,16,0,0,0,0,0,0,5427
2023-10-24,-1308,1308,0,0,0,0,0,0,0,0,0
2023-10-23,367,-366,0,0,0,0,0,0,0,0,0
2023-10-20,585,-219,-266,-266,0,0,0,0,0,0,-100
2023-10-19,832,-653,0,0,0,0,0,0,0,0,-80
2023-10-18,6829,-6829,0,0,0,0,0,0,0,0,0
2023-10-17,-182,83,0,0,0,0,0,0,0,0,0
2023-10-16,5524,-5524,0,0,0,0,0,0,0,0,0
2023-10-13,4350,-4349,-1,-1,0,0,0,0,0,0,0
2023-10-12,-3006,6,0,0,0,0,0,0,0,0,3000
2023-10-11,-4495,4495,0,0,0,0,0,0,0,0,0
2023-10-10,4219,-4216,-1,-1,0,0,0,0,0,0,-3
2023-10-06,-8485,8480,2,2,0,0,0,0,0,0,3
2023-10-05,4070,-4336,266,266,0,0,0,0,0,0,0
2023-10-04,8733,-8733,0,0,0,0,0,0,0,0,0
2023-09-27,-18328,18332,0,0,0,0,0,0,0,0,0
2023-09-26,78482,-72386,-6100,0,0,0,0,0,0,-6100,0
2023-09-25,5721,-5986,265,265,0,0,0,0,0,0,0
2023-09-22,4321,-4321,0,0,0,0,0,0,0,0,0
2023-09-21,10014,-12708,0,0,0,0,0,0,0,0,2700
2023-09-20,15988,-16253,265,265,0,0,0,0,0,0,0
2023-09-19,5406,-5406,0,0,0,0,0,0,0,0,0
2023-09-18,6766,-8083,267,267,0,0,0,0,0,0,50
2023-09-15,6610,-7190,580,1155,0,-575,0,0,0,0,0
2023-09-14,6709,-6709,0,0,0,0,0,0,0,0,0
2023-09-13,4700,-4658,-41,45,0,-86,0,0,0,0,-1
2023-09-12,-10617,12117,0,0,0,0,0,0,0,0,-1000
2023-09-11,-32947,25577,6370,270,0,0,0,0,0,6100,1000
2023-09-08,-10940,10935,0,0,0,0,0,0,0,0,0
2023-09-07,17760,-18300,539,539,0,0,0,0,0,0,0
2023-09-06,-6234,6204,1,1,0,0,0,0,0,0,29
2023-09-05,3401,-3401,0,0,0,0,0,0,0,0,0
2023-09-04,5839,-5839,0,0,0,0,0,0,0,0,0
2023-09-01,1881,-1481,-400,-270,0,-130,0,0,0,0,0
2023-08-31,1950,-1950,0,0,0,0,0,0,0,0,0
2023-08-30,-3267,3267,0,0,0,0,0,0,0,0,0
2023-08-29,-7313,7313,0,0,0,0,0,0,0,0,0
2023-08-28,-10604,10604,0,0,0,0,0,0,0,0,0
2023-08-25,-1651,1651,0,0,0,0,0,0,0,0,0
2023-08-24,-5063,5063,0,0,0,0,0,0,0,0,0
2023-08-23,15997,-15997,0,0,0,0,0,0,0,0,0
2023-08-22,4777,-4777,0,0,0,0,0,0,0,0,0
2023-08-21,-1176,1306,0,0,0,0,0,0,0,0,0
2023-08-18,7703,-7733,0,0,0,0,0,0,0,0,0
2023-08-17,-939,1108,-270,-270,0,0,0,0,0,0,1
2023-08-16,-26184,18184,0,0,0,0,0,0,0,0,8000
2023-08-14,-1827,2102,-270,-270,0,0,0,0,0,0,0
2023-08-11,-2413,2143,270,270,0,0,0,0,0,0,0
2023-08-10,-15379,14946,433,433,0,0,0,0,0,0,0
2023-08-09,-34527,34130,377,377,0,0,0,0,0,0,20
2023-08-08,9261,-9238,0,0,0,0,0,0,0,0,0
2023-08-07,-23357,23064,270,270,0,0,0,0,0,0,0
2023-08-04,18406,-14780,269,269,0,0,0,0,0,0,-100
2023-08-03,-16547,13643,432,432,0,0,0,0,0,0,820
2023-08-02,5462,-5461,0,0,0,0,0,0,0,0,-1
2023-08-01,-9333,9312,0,0,0,0,0,0,0,0,1
2023-07-31,-7763,7912,0,0,0,0,0,0,0,0,0
2023-07-28,-26637,26992,120,120,0,0,0,0,0,0,-25
2023-07-27,-14032,14553,1,1,0,0,0,0,0,0,25
2023-07-26,8464,-8847,108,108,0,0,0,0,0,0,0
2023-07-25,16846,-16834,0,0,0,0,0,0,0,0,0
2023-07-24,14151,-13739,-162,-162,0,0,0,0,0,0,0
2023-07-21,-18455,18292,591,591,0,0,0,0,0,0,30
2023-07-20,-2451,2461,0,0,0,0,0,0,0,0,0
2023-07-19,4537,-4537,0,0,0,0,0,0,0,0,0
2023-07-18,6159,-5959,-200,0,0,0,0,0,0,-200,0
2023-07-17,-7267,7267,0,0,0,0,0,0,0,0,0
2023-07-14,1039,-1039,0,0,0,0,0,0,0,0,0
2023-07-13,-18636,18636,0,0,0,0,0,0,0,0,0
2023-07-12,-5371,6171,0,0,0,0,0,0,0,0,0
2023-07-11,95,649,111,111,0,0,0,0,0,0,0
2023-07-10,5665,-5665,0,0,0,0,0,0,0,0,0
2023-07-07,4090,-2790,0,0,0,0,0,0,0,0,0
2023-07-06,6486,-6825,-21,270,0,-291,0,0,0,0,0
