일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,128625,142929,-259043,1431,-2063,-5469,0,0,-252451,-491,-12511
2024-03-12,48441,47937,-101299,501,811,-18067,0,0,-65154,-19390,6406
2024-03-11,2515,118985,-108511,2181,1105,0,9,0,-45881,-65925,-11019
2024-03-08,-26554,80670,-56169,658,-21,-3409,-53,0,-33683,-19661,3828
2024-03-07,-76455,129593,-51163,-2288,-890,-779,2,0,-25866,-21342,1664
2024-03-06,-35576,71113,-35941,-10940,-53,304,0,0,-81662,56410,-156
2024-03-05,12277,-33225,26677,-10639,0,233,0,0,0,37083,-9030
2024-03-04,34160,16786,-26657,3062,0,-13812,0,0,0,-15907,-24907
2024-02-29,9231,38208,-17172,-4601,1513,-24268,0,0,10749,-565,-31869
2024-02-28,-121855,115159,14040,7078,-4843,-193,295,0,42877,-31174,-8357
2024-02-27,-145622,406850,-268388,-67057,-103440,-74207,635,0,-9739,-14580,7155
2024-02-26,666551,-228569,-427904,-6063,-60542,-129017,0,0,-142909,-89373,-12357
2024-02-23,-246827,146742,73484,23751,400,-50426,0,0,180504,-80745,30176
2024-02-22,213092,360170,-543256,-41947,-21120,-45802,0,0,0,-434387,-32742
2024-02-21,10746,77460,-107411,10897,18901,1639,0,0,-71177,-67671,19469
2024-02-20,60465,25534,-90251,40804,19273,40063,-10400,1363,-134789,-46565,2294
2024-02-19,-269909,255700,14146,46764,-4609,30625,0,0,-59294,660,-271
2024-02-16,71850,93255,-157698,25524,19968,-12115,0,70,-168509,-22636,-6717
2024-02-15,1059,438146,-426738,1874,3834,-34130,-5000,0,-173555,-219761,-13198
2024-02-14,-153567,432176,-263249,2735,-9868,-10645,272,0,-113717,-132026,-8809
2024-02-13,1124129,-379337,-791631,17029,148,-138550,0,0,-561286,-108972,43832
2024-02-08,-491511,327827,184050,-6931,42273,10633,0,0,121030,17045,-21900
2024-02-07,-373422,283766,82145,-812,79431,21725,10000,0,16511,-44710,6685
2024-02-06,-384012,579676,-210135,4240,20015,-33474,-184,1659,-46100,-156291,19444
2024-02-05,34171,88810,-65224,36924,27075,59406,1104,0,-49680,-140053,-58625
2024-02-02,-1224625,410049,802675,1579,59705,317542,-1200,2110,386143,36796,12139
2024-02-01,167614,-359318,162494,81078,3834,357139,-2053,1627,-59223,-219908,26195
2024-01-31,13922,-53949,45758,-27549,13877,-49958,8324,2734,98330,0,-5334
2024-01-30,-516254,161302,348534,11364,30185,134069,5085,4122,157374,6335,7411
2024-01-29,-113798,105383,10222,9707,644,-212,200,0,0,-117,-2996
2024-01-26,44748,-43773,-1473,-1455,86,-66,0,0,-75,37,393
