일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,4086,-2638,-1715,446,-24,-2011,0,0,0,-126,404
2024-03-12,5892,-5367,-857,106,1492,-2455,0,0,0,0,295
2024-03-11,1490,-1091,-399,120,3936,0,0,0,-455,-4000,0
2024-03-08,3276,-2549,-729,492,994,-2215,0,0,0,0,0
2024-03-07,2062,-327,-2501,-13,94,189,0,0,0,-2771,716
2024-03-06,6481,-5265,-1389,-9,513,378,0,0,-179,-2092,265
2024-03-05,201,1718,-1919,12,66,-1988,0,0,0,-9,0
2024-03-04,7528,-4238,-3300,-1276,-29,-2681,0,0,0,686,0
2024-02-29,3650,564,-4216,48,-61,-4000,0,0,0,-203,0
2024-02-28,1403,-38,-1124,-105,-37,-2045,1,0,1066,-4,-247
2024-02-27,-1272,-1050,2330,-85,5377,-2695,0,0,-267,0,0
2024-02-26,7111,-1928,-5229,-453,-25,-4022,0,0,-494,-235,-9
2024-02-23,8200,1912,-10090,-4650,-105,-3996,0,0,-1158,-181,-26
2024-02-22,4271,-1484,-2787,87,-68,-1986,0,0,-500,-320,0
2024-02-21,7501,-2730,-4772,-26,-69,-4026,0,0,-528,-123,0
2024-02-20,5907,-2413,-4103,126,-3003,420,0,0,366,-2012,608
2024-02-19,2118,2191,-4279,36,-144,-4399,0,0,218,10,-20
2024-02-16,3139,-2529,-2343,-53,-243,-2003,0,0,170,-214,1733
2024-02-15,6188,-11843,-5981,2448,-195,-7231,0,0,-500,-503,11631
2024-02-14,-60,40,15,2499,-28,-1859,0,0,-654,57,0
2024-02-13,4820,2121,-6941,-48,-3769,-1977,0,0,0,-1147,0
2024-02-08,3338,-2412,-3917,-65,-183,-3306,0,0,0,-363,2997
2024-02-07,-2106,1432,674,-32,487,-1041,0,0,0,1260,0
2024-02-06,2201,2713,-4892,2012,-3472,-2318,0,0,-1767,653,0
2024-02-05,-742,1219,-479,24,-329,-2051,0,0,616,1261,0
2024-02-02,246,-146,-16,-26,-28,-199,0,0,276,-39,-75
