일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,13,-13,0,0,0,0,0,0,0,0,0
2024-03-12,3,-3,0,0,0,0,0,0,0,0,0
2024-03-11,3,-3,0,0,0,0,0,0,0,0,0
2024-03-08,13,-13,0,0,0,0,0,0,0,0,0
2024-03-07,3,-3,0,0,0,0,0,0,0,0,0
2024-03-06,7,-7,0,0,0,0,0,0,0,0,0
2024-03-05,6,-6,0,0,0,0,0,0,0,0,0
2024-03-04,17,-17,0,0,0,0,0,0,0,0,0
2024-02-29,5,-5,0,0,0,0,0,0,0,0,0
2024-02-28,9,-9,0,0,0,0,0,0,0,0,0
2024-02-27,4,-4,0,0,0,0,0,0,0,0,0
2024-02-26,10,-10,0,0,0,0,0,0,0,0,0
2024-02-23,14,-14,0,0,0,0,0,0,0,0,0
2024-02-22,12,-12,0,0,0,0,0,0,0,0,0
2024-02-21,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,16,-16,0,0,0,0,0,0,0,0,0
2024-02-19,-9,9,0,0,0,0,0,0,0,0,0
2024-02-16,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,22,-22,0,0,0,0,0,0,0,0,0
2024-02-14,152,-12,0,0,0,0,0,0,0,0,0
2024-02-13,32,-32,0,0,0,0,0,0,0,0,0
2024-02-08,80,-80,0,0,0,0,0,0,0,0,0
2024-02-07,9,-9,0,0,0,0,0,0,0,0,0
2024-02-06,1,-1,0,0,0,0,0,0,0,0,0
2024-02-05,7,-7,0,0,0,0,0,0,0,0,0
2024-02-02,9,-9,0,0,0,0,0,0,0,0,0
2024-02-01,4,-4,0,0,0,0,0,0,0,0,0
2024-01-31,3,-3,0,0,0,0,0,0,0,0,0
2024-01-30,24,-24,0,0,0,0,0,0,0,0,0
2024-01-29,226,-126,0,0,0,0,0,0,0,0,0
2024-01-26,-30,30,0,0,0,0,0,0,0,0,0
2024-01-25,29,-29,0,0,0,0,0,0,0,0,0
2024-01-24,-236,-4,0,0,0,0,0,0,0,0,0
2024-01-23,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,36,-36,0,0,0,0,0,0,0,0,0
2024-01-19,3,-3,0,0,0,0,0,0,0,0,0
2024-01-18,1,-1,0,0,0,0,0,0,0,0,0
2024-01-17,2,-2,0,0,0,0,0,0,0,0,0
2024-01-16,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,1,-1,0,0,0,0,0,0,0,0,0
2024-01-12,1,-1,0,0,0,0,0,0,0,0,0
2024-01-11,2,-2,0,0,0,0,0,0,0,0,0
2024-01-10,1,-1,0,0,0,0,0,0,0,0,0
2024-01-09,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,7,-7,0,0,0,0,0,0,0,0,0
2024-01-05,65,0,-65,-65,0,0,0,0,0,0,0
2024-01-04,10,0,-10,-10,0,0,0,0,0,0,0
2024-01-03,1,-1,0,0,0,0,0,0,0,0,0
2024-01-02,3,-3,0,0,0,0,0,0,0,0,0
2023-12-28,10,-10,0,0,0,0,0,0,0,0,0
2023-12-27,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,1,0,0,0,0,0,0,0,0,0,0
2023-12-19,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,-20,0,0,0,0,0,0,0,0,0,20
2023-12-15,990,-990,0,0,0,0,0,0,0,0,0
2023-12-14,-990,990,0,0,0,0,0,0,0,0,0
2023-12-13,21,-22,0,0,0,0,0,0,0,0,0
