일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-48452,45092,4485,-3137,-1088,-315,316,-374,2036,7047,-1055
2024-03-12,-8262,28864,-21589,-10588,-132,-10534,-65,-180,-497,407,970
2024-03-11,-31828,24142,8309,4480,4275,6661,-63,-400,-3792,-2852,-574
2024-03-08,-30094,6461,25312,6566,3279,15055,-5,0,2852,-2435,-1634
2024-03-07,-66155,101290,-33608,-7526,366,-10907,-250,954,-25256,9011,-1502
2024-03-06,-23494,56883,-29352,-2600,-763,-9696,0,280,-18494,1921,-3851
2024-03-05,-60617,85026,-24078,-4860,-144,-1251,0,0,-9225,-8598,-347
2024-03-04,18820,20607,-38493,6879,-8446,-10668,-504,538,-28581,2289,-943
2024-02-29,5738,34073,-38297,-5736,-884,-9673,0,0,-21084,-920,-1341
2024-02-28,-38550,73056,-38129,-7202,-1377,-13622,-168,-518,-11475,-3767,3483
2024-02-27,-75942,83456,-8914,-4238,-5,4461,77,-264,-1461,-7484,1315
2024-02-26,-5459,8601,-3370,6266,-21,-4391,0,0,-3975,-1249,165
2024-02-23,-22508,34388,-11891,-2931,34,-5165,79,-264,-4760,1116,-20
2024-02-22,-86913,82897,3894,-1292,-1280,2920,0,0,275,3271,308
2024-02-21,21320,66020,-87758,-625,-13778,-16719,0,0,-23914,-32722,196
2024-02-20,17152,63157,-79438,-272,-5228,-28790,0,0,-12425,-32723,-519
2024-02-19,4565,11528,-16223,8748,1550,-7835,-66,-2,-10024,-8594,147
2024-02-16,-23279,45829,-20851,-4301,-508,-9267,-128,0,-8463,1816,-1593
2024-02-15,-72536,47497,25373,342,-2140,-6957,-204,-528,38865,-4005,-332
2024-02-14,16344,-28818,10356,-3720,1271,-21686,170,-364,15850,18835,2498
2024-02-13,-34664,9783,24674,5194,1876,9525,2146,-110,-3958,10001,299
2024-02-08,-46789,43330,3921,-10753,-607,14948,0,0,-1248,1581,-404
2024-02-07,40864,7831,-49464,-6054,-2139,-33800,-363,110,-1189,-6029,858
2024-02-06,28579,-22907,-6675,-5372,-257,-6051,-3,0,-2487,7495,894
2024-02-05,-58790,63321,-4514,-6363,-1452,-374,257,-538,6085,-2129,-105
2024-02-02,-69577,43103,26545,13460,-7,7150,0,0,-8228,14170,-232
2024-02-01,-31830,84885,-52186,2061,-842,-7062,-188,0,-27821,-18334,94
2024-01-31,-10616,34524,-23985,-3116,-625,-7951,188,0,-3696,-8785,-100
2024-01-30,-10811,45499,-33700,-14186,-6412,4776,-264,264,-11721,-6157,-541
2024-01-29,50782,19825,-64876,-16136,-8851,-8947,-252,-366,-23870,-6454,-5236
2024-01-26,21641,-20166,-2280,1967,-278,1097,-28,-811,-5365,1138,956
2024-01-25,-34341,24783,7483,23433,-7967,-5139,252,-788,540,-2848,1935
2024-01-24,-41501,22447,21424,37,-2430,1787,0,-487,-513,23030,-2175
2024-01-23,-48002,54304,-5522,12679,-5777,-14573,-48,0,-75,2272,-654
2024-01-22,-385,11522,-7219,6993,-37,-15774,-341,0,1550,390,-2280
2024-01-19,-58810,48584,9275,8971,147,-3049,0,0,-90,3296,1653
2024-01-18,-5601,75949,-72306,-829,-11104,-41160,-141,-767,-17968,-337,807
2024-01-17,-4214,16092,-12976,-397,-2191,1139,101,-428,-771,-10429,168
2024-01-16,14369,22407,-36284,-1914,-595,-9331,0,-100,-3241,-21103,-468
2024-01-15,180,22239,-24269,-18296,364,3385,0,-164,1419,-10977,1539
2024-01-12,-6784,11772,-5113,-17317,1616,3366,-100,470,-3375,10227,-4
2024-01-11,-655,1864,-952,6103,1199,-5243,-23,3344,381,-6713,-210
2024-01-10,25220,3161,-27742,-2518,3769,-28364,-53,0,-9857,9281,-812
2024-01-09,-143019,66374,78826,5830,8384,19810,3897,0,20461,20444,55
2024-01-08,-88975,151972,-53601,17660,-7560,70156,107,-700,-66960,-66304,-10253
2024-01-05,3135,-8004,5937,-2399,21,7384,0,0,-1000,1931,-1052
2024-01-04,16689,-14472,-4628,-4537,581,4818,1,-831,2818,-7478,1916
2024-01-03,-18802,8717,7640,3670,1009,-1389,-1,0,-2206,6557,2686
2024-01-02,20282,-11087,-8649,-372,522,-6017,0,0,-23751,20969,-593
2023-12-28,12328,-5538,739,-2990,1030,5096,137,1,-3349,814,-7444
2023-12-27,-60276,75799,-10664,-11544,5547,-659,-16,-110,-11900,8018,-4006
2023-12-26,-85850,-5792,93990,15278,11307,39531,240,-200,15901,11933,-2209
2023-12-22,-17912,29192,-10984,-4415,-707,2689,0,0,-1029,-7522,201
2023-12-21,-6308,12524,-8563,-15699,-732,-11,0,0,7872,7,2391
2023-12-20,-64792,54538,13241,12768,-11,956,-2,-100,-8703,8333,-3724
2023-12-19,946,-49326,47668,3962,851,5585,3205,-100,-10809,44974,1117
2023-12-18,-62338,15375,48315,1909,10970,20671,-63,0,14824,4,-761
2023-12-15,80449,-86876,6603,760,1284,2641,0,0,4681,-2763,-311
2023-12-14,-20369,-5482,17191,3961,-112,13336,0,0,-9047,9053,8341
2023-12-13,-1458,49515,-24690,-27567,-1544,2073,0,100,-292,2540,-23577
2023-12-12,-26246,58202,-30764,1654,-1374,-13390,1,100,-17586,-169,-1298
2023-12-11,30999,-21145,-3947,-7405,2828,4334,0,0,-15509,11805,-5864
2023-12-08,-121010,102984,22244,18317,2456,1690,-1,700,-20046,19128,-2141
2023-12-07,5491,-22360,-2854,-7242,-554,33632,-640,455,-28069,-436,18698
2023-12-06,179210,-142908,-35280,37001,2003,-1116,-140,-135,-103794,30901,1147
2023-12-05,99937,-95097,-8744,-1152,589,-5101,0,0,208,-3288,1948
2023-12-04,33788,-45713,10443,258,4196,3393,0,624,1788,184,1514
2023-12-01,64205,-51153,-9807,-1406,-3733,-3273,0,0,335,-1730,-3488
2023-11-30,80970,-115130,31796,-2191,6416,8944,0,1524,10254,6849,2351
2023-11-29,-81437,417,74049,-6194,10994,16493,187,0,44441,8128,7146
2023-11-28,8423,-6477,-394,1201,-9,321,340,0,-2247,0,-1781
2023-11-27,43339,-34031,-8902,-1295,5,-946,0,0,-3000,-3666,-777
2023-11-24,30430,-3818,-26364,-993,-5493,-9783,-127,-785,-9111,-72,-248
2023-11-23,-3079,16574,-14276,143,243,-14917,0,0,3774,-3519,647
2023-11-22,89190,5518,-95325,-4932,1890,-71304,1,0,-18438,-2542,574
2023-11-21,111929,-26976,-87980,-3609,2,-46959,0,0,-38137,723,2764
2023-11-20,-60026,39380,19021,7110,12,7226,-66,0,3493,1246,1767
2023-11-17,19924,-16561,-2088,-3323,0,959,0,0,1385,-1109,-1210
2023-11-16,82702,-47479,-34478,-2715,30,3237,0,0,-32569,-2461,-813
2023-11-15,1010,15436,-16300,2217,1559,-2802,0,0,-16453,-821,349
2023-11-14,33034,-13777,-19898,2575,-4,-10027,0,0,-10964,-1478,664
2023-11-13,4065,-8252,4149,996,-1287,-11562,0,0,16146,-144,15
2023-11-10,-13516,8364,5131,-1348,762,-100,0,0,5860,-43,-59
2023-11-09,2273,-11790,10343,1649,-52,-3843,0,0,20166,-7577,-975
2023-11-08,33693,-18007,-16679,19,-8,-6647,0,8,-805,-9246,954
2023-11-07,50637,-28462,-24389,-12641,-823,689,0,0,-4791,-6823,2001
2023-11-06,22973,17837,-37690,-12315,746,7309,-94,0,-33093,-243,-4639
