일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,4860,-257,-4605,-490,-136,-555,0,0,-3017,-407,0
2024-03-12,-687,-4186,4648,7989,-19,-168,0,0,-3225,71,225
2024-03-11,12130,-1825,-10368,-3848,120,83,1,0,-6712,-12,54
2024-03-08,-8606,6158,3537,13251,262,-873,0,0,-9156,53,0
2024-03-07,6852,3226,-10089,-4394,-22,66,0,0,-5722,-17,11
2024-03-06,-9690,13359,-6462,-154,452,-407,1,0,-6229,-125,2841
2024-03-05,21920,32,-22023,-10551,-116,-126,0,0,-10856,-374,71
2024-03-04,26476,-8093,-21424,-5647,0,-292,1,0,-15678,192,2800
2024-02-29,12656,5417,-18073,-7353,18,-174,0,0,-10412,-152,0
2024-02-28,3782,2610,-6427,-663,-99,-42,0,0,-5406,-217,0
2024-02-27,9275,-6423,-2854,2752,5,-262,0,0,-5033,-316,0
2024-02-26,20347,-10662,-9705,-2742,-227,-559,0,0,-5874,-303,0
2024-02-23,-8013,7889,62,4719,-103,30,0,0,-4933,349,62
2024-02-22,-10170,9034,1136,5997,396,171,0,0,-5194,-234,0
2024-02-21,21363,-13227,-8130,1554,0,-4725,1,0,-4820,-140,0
2024-02-20,19529,-10923,-8764,-5722,0,106,-1,0,-2958,-189,150
2024-02-19,-15496,3143,11719,15444,-200,68,0,-222,-3553,182,110
2024-02-16,-330,774,-423,5593,-24,-267,0,0,-5665,-60,0
2024-02-15,11920,-6253,-5667,1973,41,-84,0,0,-7770,173,0
2024-02-14,19026,-14149,-5238,-17086,-98,-17,0,0,10533,1430,400
2024-02-13,-61092,17194,40779,27036,921,-316,0,0,11833,1305,3104
2024-02-08,-21346,7172,14143,10572,-317,103,0,0,-1988,5773,0
2024-02-07,-26700,17511,9972,15994,-47,-1252,-100,0,-5051,428,27
2024-02-06,8254,647,-9710,549,-916,-106,0,0,-9197,-40,0
2024-02-05,37993,-3049,-33611,-26469,311,-531,1,0,-6145,-778,9
2024-02-02,-11484,-2058,13503,15385,-60,1292,0,0,-3173,59,36
2024-02-01,-30323,25926,2996,2698,-6,372,-100,0,-244,276,52
2024-01-31,1257,-243,-840,2575,-145,934,-2,0,-4075,-127,1
2024-01-30,842,-6121,5201,1328,0,-68,0,0,3886,55,87
2024-01-29,-8140,13118,-4979,-475,-11,-468,0,0,-4006,-19,1
2024-01-26,-610,8302,-7693,-2643,-10,9,0,0,-5148,99,1
2024-01-25,-1630,3678,-2086,527,-25,4450,1,0,-7057,18,28
2024-01-24,2917,-2081,-836,6914,-11,96,0,0,-7832,-3,0
2024-01-23,11968,-6100,-5899,-37,58,66,1,0,-5987,0,1
2024-01-22,-3847,8182,-4126,459,0,86,0,0,-4736,65,1
2024-01-19,1939,424,-2524,2812,58,323,0,0,-5715,-2,161
2024-01-18,11665,-3870,-8205,-2963,-3,129,0,0,-5297,-71,410
2024-01-17,23223,-12958,-10266,-4231,108,80,0,0,-6359,136,1
2024-01-16,15439,-2484,-12956,-10411,0,25,0,0,-2677,107,1
2024-01-15,-21041,18056,2985,5921,-114,-10,-1,0,-2953,142,0
2024-01-12,5089,1761,-6851,-566,-12,-64,0,0,-5875,-334,1
2024-01-11,11862,7420,-19111,-12611,-60,-140,0,0,-6237,-63,27
2024-01-10,5536,3405,-9149,-4249,-200,-22,0,0,-4678,0,198
2024-01-09,4557,6694,-11124,3457,-40,-94,0,0,-14446,-1,2
2024-01-08,14731,-516,-13200,-6581,-557,-530,0,0,-5804,272,-27
2024-01-05,8181,8854,-14970,-5918,-278,-144,0,0,-8138,-492,-1865
2024-01-04,40240,-8449,-34483,-17353,-211,7393,1,0,-22797,-1516,2227
2024-01-03,66031,-18256,-48370,-29990,-782,-1158,0,0,-14743,-1697,145
2024-01-02,11887,-12515,223,4921,-286,-2907,-45,0,-1521,61,400
2023-12-28,-14243,7241,7013,20681,-463,-155,0,179,-13436,207,-15
2023-12-27,35947,-20996,-14514,-844,-2352,-2073,-61,0,-8947,-237,-467
2023-12-26,-38480,23550,13231,20078,-366,219,61,0,-7007,246,1999
2023-12-22,12074,-12755,692,6935,144,93,0,0,-6996,516,21
2023-12-21,8934,-3357,-5807,4165,-28,-1027,0,0,-9346,429,0
2023-12-20,-37031,14932,24238,25944,269,-618,0,0,-2231,874,-2140
2023-12-19,2711,12907,-5351,6,-2707,5386,0,0,-10911,2875,-10267
2023-12-18,12786,8671,-21669,-7262,-2958,2983,0,0,-14738,306,212
2023-12-15,7097,2266,-5408,3322,981,5692,0,0,-16209,806,-3985
2023-12-14,12610,17702,-29155,8688,-160,-19267,218,0,-18520,-114,-1173
2023-12-13,17216,-3389,-4347,742,114,-184,0,0,-5239,220,-9480
2023-12-12,-1700,-20511,22185,18673,917,-361,0,0,1770,1186,26
2023-12-11,1306,-1623,297,5118,-88,-171,0,0,-4919,357,24
2023-12-08,2493,-7341,3783,8065,-560,543,0,0,-5086,821,1091
