일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,8240,-11958,3718,954,-460,0,0,0,0,3224,0
2024-03-12,33330,-34278,948,990,-16,-26,0,0,0,0,0
2024-03-11,5166,72,-5238,-2362,0,-3876,0,0,0,1000,0
2024-03-08,18569,-23601,5032,952,0,78,0,0,0,4002,0
2024-03-07,48931,-54109,5104,-132,-376,-388,0,0,0,6000,74
2024-03-06,12503,-4946,7988,5804,0,131,0,0,-947,3000,-15550
2024-03-05,-39729,44250,-4521,5143,0,-9055,0,0,0,-609,0
2024-03-04,-46102,66573,-20478,4451,0,-30546,0,0,0,5617,7
2024-02-29,28421,-16637,-19004,-7884,0,-10085,0,0,0,-1035,7220
2024-02-28,-54396,112546,-75333,-30139,6,8797,0,0,0,-53997,17976
2024-02-27,110293,25026,-134959,-37077,11,-51585,0,0,0,-46308,0
2024-02-26,7517,-16636,-15152,-9493,0,-596,0,0,0,-5063,29716
2024-02-23,-69874,-12250,69866,-62194,0,-4887,0,0,0,136947,12408
2024-02-22,22356,-26966,4611,4312,0,93,0,0,0,206,0
2024-02-21,-4484,15378,-10844,10503,0,-25253,0,0,-153,4059,0
2024-02-20,-193756,76860,19579,49170,0,-29591,0,0,0,0,97909
2024-02-19,-83320,19526,-12844,26570,-2,-39851,0,0,-623,1062,76638
2024-02-16,11628,10284,-21912,18574,0,-40021,0,0,-465,0,0
2024-02-15,-85680,-25645,-1973,-5722,0,-251,0,0,0,4000,113298
2024-02-14,-126543,28434,-191,-762,0,940,0,0,-2142,1773,98150
2024-02-13,-89654,-38500,-2219,787,-21,856,0,0,-6491,2650,130435
2024-02-08,15253,-19600,4372,-1038,0,852,0,0,0,4558,0
2024-02-07,19572,-21026,1455,254,0,-1968,0,0,0,3169,-1
2024-02-06,-9090,4549,4541,820,0,12,0,0,1321,2388,0
2024-02-05,-18953,7923,11030,-93,297,73,0,0,10732,21,0
2024-02-02,4769,-6431,4474,-169,0,125,0,0,4737,-219,-2812
