일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,21567,-13745,-8201,988,-289,-1407,-78,0,-6926,-489,39
2024-03-12,66492,-56079,1599,21169,-870,1540,53,0,-20442,149,-10974
2024-03-11,189380,-101568,-92291,-54144,-254,-865,0,0,-36704,-324,3771
2024-03-08,-68871,62340,16477,44900,5005,1527,-9,0,-36264,1318,-9939
2024-03-07,122121,-79083,-49607,9858,-661,3046,106,0,-63119,1163,5916
2024-03-06,215237,-202007,-15254,-9707,-241,-782,3370,0,-7658,-236,3626
2024-03-05,29885,-10515,-24906,-23445,1046,-396,0,0,-1795,-316,4074
2024-03-04,62685,-83957,-9320,-487,-1034,-3405,0,0,1200,-5594,29921
2024-02-29,37458,-16995,-30967,-24934,-219,-4617,0,0,-2156,959,8775
2024-02-28,-322743,299443,25466,22323,-521,-1548,-2057,0,-1300,8569,-2562
2024-02-27,1560,-4316,8956,-18313,6974,9986,1184,0,9556,-431,-5364
2024-02-26,22372,-49428,26023,10903,816,7256,873,0,9170,-2995,944
2024-02-23,-1747,-10680,9339,21367,-183,-918,-226,0,-1553,-9148,3018
2024-02-22,-14429,-61791,67123,24438,15598,4209,226,0,22660,-8,9123
2024-02-21,67264,-71263,1844,4454,-302,-2112,0,0,-130,-66,689
2024-02-20,96115,-68732,-28070,-21279,-546,2638,0,0,-2708,-6175,63
2024-02-19,-204204,141211,87313,32138,19050,15602,0,-460,18752,2231,-23959
2024-02-16,-200742,167947,32721,32784,-673,-554,0,0,1248,-84,242
2024-02-15,43641,-40996,-10864,-789,-870,-1023,0,0,-8379,197,8733
2024-02-14,271819,-167306,-117438,-94549,-2899,-1374,0,0,-18870,254,12805
2024-02-13,41961,-65288,11543,19261,-1593,-2496,0,0,6319,-9948,11783
2024-02-08,83715,47585,-131901,-129559,-1594,-680,0,0,182,-250,281
2024-02-07,-58446,4432,54984,55159,-475,2185,0,0,-1360,-525,-1408
2024-02-06,44684,-26811,-18255,-13230,-5353,-51,-7,0,-1424,1810,986
2024-02-05,-13437,61475,-61349,-61655,-10834,3375,0,0,11099,-3334,13066
2024-02-02,-65801,73727,-19466,22033,12368,3914,-580,0,-3211,-53990,12404
2024-02-01,-510781,276189,245879,111952,44361,7603,610,970,72781,7602,-10110
