일자,개인,외국인,기관,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,기타법인
2024-03-13,-1157,-21,2178,-1322,0,3500,0,0,0,0,-1000
2024-03-12,7206,-403,-6804,18365,0,-13268,0,0,0,-11901,0
2024-03-11,3576,-244,-7024,10601,0,-9625,0,0,0,-8000,3752
2024-03-08,-11980,1711,2872,4292,0,-1478,0,0,0,58,7397
2024-03-07,-20126,1694,12466,6364,0,6102,0,0,0,0,5965
2024-03-06,2972,5343,-29099,-13829,0,-10017,0,0,-253,-5000,20784
2024-03-05,32016,-43,-32023,-36103,0,4080,0,0,0,0,50
2024-03-04,5110,-106,-5123,-737,0,35,0,0,0,-4421,99
2024-02-29,9975,-4197,-6571,4629,0,0,0,0,3728,-14928,793
2024-02-28,5016,3,-5218,-172,0,-5000,0,0,0,-46,199
2024-02-27,-5399,-636,4399,7605,0,-3103,0,0,0,-103,1636
2024-02-26,-3061,240,2816,3816,0,-1000,0,0,0,0,0
2024-02-23,-453,-501,954,-3046,0,4000,0,0,0,0,0
2024-02-22,-1222,-293,1515,1515,0,0,0,0,0,0,0
2024-02-21,3013,-336,-2677,-2314,0,0,0,0,-42,-321,0
2024-02-20,15481,78,-17564,-16174,0,-994,0,0,0,-396,2000
2024-02-19,1005,-168,-837,67,0,-651,0,0,-253,0,0
2024-02-16,1928,-214,-2214,-677,0,-1347,0,0,-190,0,500
2024-02-15,3814,-1462,-4357,5643,0,-10000,0,0,0,0,2000
2024-02-14,3085,-180,-2905,1595,0,-4500,0,0,0,0,0
2024-02-13,5605,344,-6949,-1949,0,-5000,0,0,0,0,1000
2024-02-08,856,701,-1557,-2878,3501,-5180,0,0,3000,0,0
2024-02-07,-2942,-903,3377,8377,0,-5000,0,0,0,0,468
2024-02-06,14003,1319,-15322,-8622,0,-4992,0,0,-1708,0,0
2024-02-05,529,214,-243,-243,0,0,0,0,0,0,-500
2024-02-02,-7767,16,7553,7553,0,0,0,0,0,0,0
2024-02-01,-2334,31,2303,4389,0,-4330,0,0,2244,0,0
2024-01-31,-2550,36,2514,2514,0,0,0,0,0,0,0
2024-01-30,3628,-1132,-3111,1889,0,-5000,0,0,0,0,610
